960,-21
958,-20
958,-20
956,-19
956,-19
951,-19
949,-17
942,-19
944,-18
947,-17
949,-24
951,-26
951,-22
951,-25
951,-16
958,-17
964,-20
969,-22
967,-21
967,-20
967,-18
967,-17
960,-19
956,-19
956,-20
953,-21
951,-26
951,-20
949,-17
947,-14
944,-20
942,-21
947,-21
947,-22
942,-23
938,-21
933,-19
929,-23
927,-25
924,-32
922,-30
920,-27
917,-27
920,-21
922,-21
926,-22
931,-22
935,-22
940,-22
944,-23
942,-20
940,-20
942,-19
944,-23
947,-24
947,-24
947,-24
951,-13
956,-10
956,-9
956,-9
960,-10
958,-18
955,-18
955,-16
955,-17
955,-18
951,-17
947,-18
944,-20
942,-21
936,-22
938,-18
938,-14
931,-20
924,-20
918,-20
911,-20
904,-20
898,-20
898,-20
898,-20
891,-20
958,-14
958,-16
958,-21
958,-22
956,-21
949,-21
953,-17
953,-15
951,-18
951,-18
949,-10
949,-13
949,-10
949,-10
951,-10
954,-10
954,-10
949,-4
945,-4
940,-4
936,-13
931,-13
927,-13
