318,17
316,17
314,17
316,18
317,18
318,18
320,19
322,20
322,20
322,20
322,20
324,21
327,21
327,22
327,21
324,20
324,20
324,20
322,20
320,19
318,18
316,18
313,19
311,19
309,20
309,20
307,20
305,19
305,20
305,19
305,21
305,21
305,21
305,22
305,23
305,22
305,23
305,25
305,24
305,24
305,23
305,23
305,24
305,20
305,20
305,21
305,21
305,20
305,20
305,20
305,20
305,19
305,19
305,18
305,19
307,18
309,17
309,17
309,17
309,17
309,17
309,16
309,16
309,17
309,19
309,20
309,20
311,20
311,23
311,22
311,22
313,22
316,22
316,22
316,21
313,20
311,20
309,20
309,20
309,20
309,20
307,20
305,20
307,20
307,21
307,21
307,22
307,22
307,21
307,21
307,21
307,21
307,20
305,20
305,20
305,19
305,20
305,19
305,20
307,20
307,21
307,22
309,20
311,20
313,21
316,21
318,21
320,20
320,20
318,20
320,20
320,20
318,21
316,21
313,21
311,20
309,19
307,20
307,20
307,20
305,18
305,19
305,18
305,18
305,20
305,21
307,22
307,22
307,23
307,24
307,24
307,25
307,25
307,27
307,27
307,30
305,28
307,26
309,26
311,22
313,20
316,20
318,20
320,20
322,20
324,19
327,18
327,17
327,16
327,18
327,21
327,16
327,19
324,18
322,16
320,16
318,16
316,16
318,17
320,16
322,17
320,18
323,14
325,19
325,21
325,20
325,20
325,21
320,21
316,20
311,22
309,23
302,24
298,20
296,20
296,21
296,20
294,22
294,22
291,21
291,27
294,23
296,22
298,23
300,23
300,24
300,23
302,23
302,23
305,24
307,21
307,22
307,24
307,23
307,24
307,24
309,26
311,26
313,26
316,26
316,29
320,27
322,25
324,26
327,25
329,24
329,20
329,20
331,21
333,22
336,28
336,29
338,35
338,32
331,24
325,22
325,21
325,16
322,16
318,14
298,27
302,25
302,26
305,25
307,25
311,25
313,22
316,23
318,25
316,22
320,19
318,20
318,16
318,15
322,16
320,19
322,22
320,20
318,18
318,19
316,19
320,18
322,17
325,19
318,20
320,16
318,12
318,11
320,14
322,16
320,14
316,17
316,15
316,15
320,14
320,15
318,15
318,15
316,19
313,17
316,20
318,23
316,28
311,25
311,24
311,25
313,21
316,24
318,22
320,21
320,22
318,21
320,23
324,22
324,22
324,22
324,22
324,22
322,23
320,24
320,23
320,24
318,22
316,26
316,24
313,24
311,26
309,23
309,21
309,18
307,14
307,18
298,16
298,15
296,20
284,9
280,-4
275,-2
271,1
273,2
275,3
278,2
284,6
286,3
289,7
302,11
309,15
320,11
331,11
331,10
331,10
336,12
345,14
345,10
345,13
345,23
345,19
340,24
336,24
336,25
336,24
324,19
313,18
315,11
318,12
320,5
