162,52
156,50
151,58
148,54
146,53
146,52
144,57
142,53
142,52
142,55
139,53
142,55
146,48
146,51
148,54
148,54
151,48
153,50
155,52
153,51
150,52
150,53
146,52
146,51
146,46
144,47
141,49
137,50
132,43
132,43
132,41
130,41
130,44
130,53
130,56
135,54
137,53
141,53
141,54
141,53
141,54
141,55
141,56
146,54
148,52
146,54
144,57
141,56
144,59
146,60
148,60
151,58
153,65
151,65
149,64
151,67
153,65
155,72
157,68
160,69
162,71
164,72
166,57
168,62
166,62
162,62
157,62
153,-76
148,-76
144,64
139,50
135,60
121,79
108,45
99,31
90,35
81,34
70,35
70,32
70,73
65,-73
61,-73
61,-66
74,-42
88,57
101,57
114,57
130,57
135,57
132,56
137,63
141,63
141,68
141,67
141,79
141,79
139,79
139,79
141,79
141,79
137,79
128,-73
128,56
130,44
133,42
135,40
137,35
137,25
137,48
137,56
139,59
146,58
149,59
149,61
149,61
149,56
149,62
149,63
149,63
149,63
149,62
149,61
149,61
149,60
149,60
149,66
149,57
149,55
149,54
149,50
146,51
146,54
146,56
144,55
142,57
139,56
139,60
139,57
139,57
139,57
142,56
142,57
139,57
142,59
144,57
146,56
146,52
146,54
146,55
146,55
146,55
146,53
149,51
149,48
149,51
149,50
149,52
149,47
146,47
144,40
144,39
144,39
142,37
139,38
137,41
137,47
137,47
137,52
139,52
142,56
142,56
142,57
144,58
146,57
149,57
149,56
149,58
149,56
146,57
144,57
142,57
142,57
142,59
142,58
142,58
142,61
139,60
137,59
139,60
142,60
142,60
139,60
139,59
137,58
135,59
132,53
132,51
132,49
132,49
132,45
135,43
137,41
137,44
139,46
139,47
139,48
139,54
139,50
137,46
135,46
132,47
130,51
128,48
126,49
126,46
128,45
132,44
137,41
141,41
146,39
150,36
155,36
159,31
153,34
146,35
137,33
126,33
115,-32
103,32
92,38
81,25
70,15
56,38
52,24
54,33
56,43
67,48
79,48
85,54
92,51
105,47
112,49
128,46
139,46
143,43
148,23
135,23
141,27
132,31
123,35
108,34
103,34
88,34
79,35
70,43
61,43
61,43
43,67
50,67
57,67
140,65
144,78
144,78
149,-65
144,-65
140,-65
140,56
140,50
140,57
135,49
135,49
135,51
135,46
135,40
140,37
144,34
146,40
144,27
142,16
144,6
142,6
139,6
137,3
135,11
132,22
121,19
108,11
108,21
108,23
108,20
108,24
108,31
108,32
108,35
106,39
114,42
126,47
128,44
126,50
124,56
112,56
101,56
101,56
90,58
90,63
88,-4
83,53
79,53
79,53
79,53
88,53
97,53
95,53
104,53
146,47
144,49
144,50
144,49
144,51
144,47
144,48
142,48
139,52
137,53
139,57
139,60
137,58
135,59
132,57
130,73
128,67
128,67
119,63
110,63
108,58
108,70
108,-58
103,-56
99,-57
90,-55
81,-49
72,-48
83,-68
83,-53
74,-53
70,-2
74,-1
81,11
83,27
90,27
108,40
126,31
126,44
128,22
130,22
128,22
119,18
112,18
110,18
108,18
94,18
81,18
130,53
135,56
137,58
139,61
142,60
144,59
146,59
148,59
151,60
151,62
149,57
149,58
149,54
151,50
151,51
151,52
151,50
153,49
153,46
153,46
153,49
153,51
153,57
151,61
153,61
155,62
148,62
139,-66
133,-48
130,-57
128,-63
