841,-18
837,-16
835,-16
832,-20
832,-20
832,-22
835,-22
835,-22
832,-22
837,-22
841,-21
846,-21
841,-20
837,-20
839,-25
841,-26
839,-26
841,-26
846,-27
844,-28
841,-26
841,-28
848,-28
855,-27
853,-27
853,-28
853,-26
850,-27
850,-28
850,-28
853,-29
850,-30
848,-30
846,-29
846,-29
846,-29
848,-28
850,-27
853,-28
855,-27
855,-26
857,-25
859,-24
861,-24
864,-24
866,-24
868,-25
870,-25
870,-24
870,-24
870,-26
870,-27
870,-26
868,-25
866,-25
862,-25
857,-25
853,-25
850,-24
848,-24
846,-23
844,-23
842,-22
842,-23
846,-24
851,-26
855,-25
857,-24
859,-23
859,-23
862,-22
864,-22
864,-23
864,-23
862,-22
857,-21
855,-22
853,-24
850,-25
850,-27
848,-27
846,-27
846,-27
846,-27
844,-27
844,-26
844,-27
846,-26
848,-26
848,-24
848,-23
848,-24
850,-24
853,-24
855,-24
857,-24
857,-24
857,-25
857,-24
859,-24
861,-25
864,-24
864,-24
864,-24
861,-25
859,-25
859,-25
859,-24
859,-25
859,-26
859,-23
859,-23
857,-23
855,-22
855,-20
857,-20
857,-20
857,-20
857,-19
857,-18
857,-21
857,-21
859,-20
861,-22
864,-24
864,-23
864,-21
864,-23
861,-24
859,-23
857,-23
855,-21
855,-20
850,-22
848,-25
848,-24
848,-21
848,-19
848,-19
850,-23
852,-22
852,-24
850,-23
853,-20
853,-20
850,-23
848,-24
846,-25
846,-26
844,-25
842,-25
842,-24
842,-22
842,-23
844,-22
846,-21
848,-21
850,-20
853,-20
853,-21
853,-22
853,-21
853,-23
853,-24
850,-25
848,-28
846,-28
844,-27
842,-25
842,-24
844,-25
844,-26
844,-26
844,-26
844,-25
844,-25
844,-26
844,-25
844,-26
844,-26
842,-25
842,-25
846,-25
851,-25
851,-29
851,-30
851,-28
853,-30
855,-31
857,-31
857,-33
857,-27
853,-25
848,-25
848,-19
848,-20
848,-22
848,-22
848,-22
848,-23
848,-21
848,-25
850,-24
853,-24
855,-24
857,-23
859,-22
857,-21
855,-21
853,-21
853,-20
853,-16
850,-21
848,-19
846,-19
844,-20
842,-18
842,-23
842,-23
842,-23
842,-21
842,-21
842,-21
842,-21
842,-24
842,-23
842,-24
842,-18
842,-16
842,-15
842,-19
842,-20
842,-16
842,-11
837,6
837,7
837,7
833,11
828,-6
824,-8
819,-7
815,-7
810,-7
806,-7
806,-7
812,-9
810,-16
812,-17
817,-20
823,-26
830,-26
837,-26
843,-24
850,-23
857,-21
848,-22
848,-19
848,-19
846,-18
841,-11
837,-11
832,-11
828,-11
823,-11
821,-20
821,-20
821,-29
825,-23
830,-24
834,-21
839,-20
843,-21
846,-21
848,-22
850,-19
850,-19
855,-17
850,-18
846,-15
841,-20
837,-22
830,-22
825,-21
821,-21
816,-24
816,-25
814,-21
817,-24
819,-21
821,-22
823,-19
828,-18
832,-19
837,-18
833,-17
833,-17
833,-18
833,-17
835,-20
839,-19
837,-29
835,-30
832,-29
832,-33
839,-33
841,-33
841,-32
841,-28
839,-28
835,-31
837,-28
839,-27
842,-25
839,-18
837,-16
835,-14
832,-19
830,-22
830,-23
830,-15
837,-15
843,-10
850,-16
859,-21
866,-21
868,-19
871,-19
873,-19
873,-19
873,-19
866,-19
859,-19
855,-6
848,-9
844,-8
844,-9
844,-9
846,-10
848,-9
850,-12
850,-13
850,-12
848,-16
850,-12
850,-8
850,-8
850,-8
848,-8
841,-9
841,-11
844,-14
846,-15
848,-15
848,-14
850,-16
852,-15
855,-18
852,-19
855,-19
850,-16
846,-18
841,-18
841,-23
