216,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-34
216,-34
216,-34
216,-34
216,-33
216,-34
216,-34
216,-32
216,-35
216,-34
216,-33
216,-35
216,-37
216,-33
216,-33
216,-32
216,-32
216,-33
216,-34
216,-33
216,-34
216,-33
216,-32
216,-34
216,-33
216,-33
216,-33
216,-33
216,-32
216,-33
216,-33
216,-33
216,-34
216,-33
216,-35
216,-36
216,-37
216,-38
216,-37
216,-36
216,-37
216,-37
216,-37
216,-37
216,-37
216,-38
216,-38
216,-37
216,-38
216,-40
216,-39
216,-39
216,-40
216,-39
216,-39
216,-38
216,-37
216,-40
216,-34
216,-30
216,-37
216,-31
216,-31
216,-31
216,-30
216,-31
216,-34
218,-35
220,-31
222,-27
224,-27
227,-28
229,-28
231,-28
233,-28
235,-27
238,-27
238,-26
238,-27
235,-29
233,-29
233,-29
231,-30
231,-30
231,-30
231,-31
231,-31
231,-32
229,-31
229,-32
229,-31
227,-32
227,-31
227,-32
224,-32
222,-33
220,-32
218,-31
220,-32
222,-32
224,-35
227,-35
229,-36
229,-34
231,-35
233,-35
235,-35
235,-36
233,-36
231,-35
229,-35
227,-34
224,-33
222,-34
220,-33
218,-33
216,-33
216,-32
216,-33
216,-35
216,-35
216,-35
216,-36
216,-36
216,-36
216,-36
216,-36
216,-36
216,-37
218,-37
218,-37
220,-38
220,-37
220,-37
220,-37
220,-37
220,-36
220,-36
220,-36
218,-35
218,-34
216,-34
216,-34
216,-34
216,-34
216,-34
216,-34
216,-34
216,-35
216,-34
216,-34
216,-32
216,-33
216,-33
216,-34
218,-34
218,-35
218,-35
218,-35
218,-37
218,-39
218,-34
218,-34
218,-35
218,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-35
216,-36
216,-36
216,-35
216,-35
216,-35
216,-35
216,-34
216,-34
216,-34
216,-34
216,-34
216,-34
216,-35
216,-36
216,-36
216,-33
216,-34
216,-34
216,-34
216,-35
216,-36
216,-37
216,-34
216,-34
216,-36
216,-35
216,-36
216,-35
216,-37
216,-36
216,-35
216,-35
216,-35
218,-35
218,-35
220,-35
222,-34
224,-35
224,-34
224,-34
224,-34
227,-34
227,-34
227,-33
229,-33
227,-32
227,-33
224,-32
224,-31
224,-32
224,-32
222,-31
222,-33
220,-31
218,-31
218,-32
216,-30
216,-28
216,-30
216,-24
216,-22
218,-28
220,-25
224,-25
229,-23
233,-25
238,-23
242,-22
244,-28
246,-28
249,-28
246,-27
244,-28
240,-31
235,-29
231,-27
229,-28
227,-28
227,-27
227,-27
224,-31
224,-31
224,-29
224,-29
227,-29
229,-29
231,-29
231,-30
233,-31
235,-32
240,-32
242,-33
244,-36
246,-35
246,-34
246,-31
244,-33
244,-32
242,-32
240,-33
238,-32
238,-31
235,-32
233,-32
231,-32
229,-34
227,-33
224,-33
224,-33
224,-30
224,-33
224,-34
227,-26
229,-31
231,-30
231,-29
233,-28
235,-27
235,-28
235,-37
238,-25
238,-25
238,-31
238,-29
238,-30
240,-29
238,-32
233,-33
226,-28
220,-30
217,-30
217,-32
217,-30
211,-31
204,-30
197,-31
193,-29
197,-28
202,-30
209,-26
211,-25
209,-23
206,-22
215,-21
224,-21
231,-23
233,-28
231,-27
231,-31
229,-31
224,-32
226,-33
226,-34
224,-34
220,-34
218,-34
222,-34
224,-35
224,-33
227,-33
227,-32
224,-31
224,-32
222,-31
222,-31
222,-30
220,-32
220,-29
220,-28
220,-34
222,-36
222,-32
222,-32
222,-32
222,-33
224,-33
227,-33
224,-34
224,-34
222,-33
222,-32
222,-35
222,-35
222,-36
222,-34
220,-32
218,-35
220,-36
220,-36
220,-38
218,-36
220,-36
222,-34
222,-34
222,-34
224,-35
227,-34
227,-34
229,-34
231,-33
233,-33
233,-32
233,-35
235,-35
235,-35
235,-32
235,-31
235,-32
235,-31
235,-29
233,-31
233,-31
233,-30
231,-31
233,-28
233,-34
233,-31
233,-31
233,-31
