555,-44
554,-45
554,-46
553,-46
553,-46
555,-46
557,-45
559,-45
562,-44
562,-45
564,-42
566,-40
568,-41
570,-40
573,-39
573,-39
573,-40
573,-41
573,-42
575,-40
577,-43
579,-43
579,-42
582,-38
584,-40
584,-39
584,-41
586,-42
586,-42
584,-43
582,-44
579,-43
579,-43
577,-47
575,-45
575,-47
575,-47
573,-46
575,-49
577,-53
579,-47
582,-45
582,-44
582,-38
582,-37
582,-38
582,-38
582,-38
579,-39
577,-40
575,-40
573,-42
573,-46
573,-44
573,-45
573,-46
573,-45
573,-42
570,-43
568,-42
566,-42
564,-40
562,-38
559,-36
557,-37
555,-35
555,-37
555,-37
557,-33
559,-33
562,-35
557,-38
559,-40
555,-43
555,-40
557,-35
557,-32
557,-33
557,-34
557,-34
557,-36
564,-37
561,-38
566,-38
566,-35
564,-35
562,-35
559,-34
557,-34
555,-35
553,-33
548,-32
548,-30
551,-30
553,-36
555,-48
557,-51
555,-51
557,-48
559,-45
562,-41
566,-36
568,-34
568,-33
568,-30
570,-34
573,-37
579,-36
579,-36
579,-38
579,-40
579,-38
579,-40
579,-39
579,-42
575,-38
570,-36
570,-38
568,-35
566,-35
568,-34
571,-37
573,-36
575,-36
573,-34
573,-32
573,-32
569,-28
569,-30
560,-30
560,-30
557,-30
546,-25
535,-32
533,-28
531,-30
528,-34
526,-33
524,-35
533,-32
528,-30
522,-28
528,-24
537,-20
542,-14
546,-14
550,-14
555,-14
559,-14
561,-14
564,-14
570,-14
573,-14
575,-23
577,-21
579,-21
577,-19
533,-28
535,-39
537,-39
540,-42
542,-44
544,-47
546,-49
548,-54
551,-56
553,-60
551,-56
551,-53
551,-52
551,-51
551,-49
551,-43
551,-42
551,-38
551,-45
551,-44
551,-44
551,-45
551,-45
551,-46
551,-46
551,-49
551,-53
551,-54
551,-46
551,-47
553,-46
555,-44
559,-49
562,-42
564,-43
566,-42
568,-42
570,-41
573,-41
575,-43
573,-41
573,-42
568,-33
566,-38
566,-38
564,-32
562,-30
559,-29
562,-10
562,-9
566,-13
568,-11
571,-8
573,-14
573,-15
580,-13
580,-7
580,-7
575,-17
577,-18
577,-13
571,-20
566,-21
562,-22
560,-22
551,-21
555,-25
553,-29
551,-29
544,-29
535,-27
540,-26
537,-25
535,-25
535,-23
537,-27
533,-30
542,-31
544,-29
550,-32
555,-43
553,-40
557,-44
566,-44
571,-54
577,-59
575,-55
573,-48
578,-47
578,-44
582,-43
587,-47
589,-46
586,-39
586,-33
582,-38
589,-34
589,-37
589,-45
589,-43
582,-41
575,-37
571,-38
566,-42
560,-64
555,-51
549,-59
542,-53
535,-34
529,-19
529,-24
529,-24
529,-24
524,-44
520,-45
522,-39
513,-47
513,-55
513,-55
517,-47
519,-49
522,-44
524,-50
524,-49
524,-49
517,-49
530,-73
535,58
539,30
539,30
541,30
548,38
555,32
568,26
582,26
584,-1
588,-7
593,-7
597,-7
602,-14
595,-5
584,0
573,0
562,0
550,0
541,30
521,29
515,25
508,25
501,25
506,25
