855,-7
856,-9
857,-11
858,-12
854,-19
850,-15
846,-17
843,-16
841,-15
837,-18
834,-21
830,-23
825,-21
825,-21
828,-13
830,-20
832,-15
835,-12
837,-13
839,-11
839,-12
841,-12
841,-15
837,-16
837,-19
835,-17
837,-19
837,-17
839,-16
841,-17
839,-19
837,-17
837,-20
837,-14
834,-15
837,-14
834,-15
834,-16
832,-15
830,-17
832,-14
835,-17
837,-15
839,-17
842,-16
842,-17
842,-18
842,-16
842,-18
842,-14
842,-18
842,-15
842,-16
842,-17
842,-15
842,-17
839,-16
837,-18
835,-15
832,-22
830,-15
828,28
825,21
823,21
821,21
819,21
819,21
821,15
823,20
825,22
830,14
826,18
823,9
826,-36
828,-24
830,-22
833,-18
830,-14
828,-8
826,-12
821,-13
830,-10
837,-11
839,-10
841,-11
839,-14
839,-16
841,-16
843,-19
848,-16
852,-14
852,-14
850,-14
850,-12
850,-13
853,-13
853,-13
853,-14
853,-12
850,-13
848,-17
846,-14
846,-15
844,-16
842,-16
842,-16
842,-16
842,-16
842,-16
842,-16
842,-16
842,4
842,5
842,5
855,-19
846,-17
837,-16
842,-14
846,-15
844,-13
844,-7
844,-7
839,-11
839,-11
839,-11
841,-17
841,-18
841,-19
841,-23
844,-21
844,-21
833,-30
830,-28
828,-28
823,-39
817,-39
817,-44
817,-42
817,-42
817,-42
817,-42
828,-42
830,-42
833,-42
842,-13
837,-11
835,-11
832,-13
828,-12
826,-11
823,-12
821,-12
823,-12
825,-13
823,-15
823,-16
825,-14
828,-12
828,-14
830,-14
832,-12
835,-10
837,-12
839,-10
842,-9
842,-7
842,-8
842,-8
842,-8
835,-6
839,-6
837,-12
835,-8
835,-9
832,-10
832,-13
835,-13
837,-14
835,-14
839,-15
837,-14
837,-14
839,-17
839,-17
841,-16
841,-15
839,-16
837,-16
839,-16
844,-16
844,-18
848,-15
850,-8
853,-8
850,-12
852,-12
852,-9
852,-12
855,-8
852,-11
850,-10
848,-14
846,-13
844,-14
846,-13
844,-14
844,-14
841,-12
841,-16
844,-14
846,-15
848,-14
850,-15
852,-14
855,-14
857,-14
859,-14
864,-16
864,-14
861,-16
861,-16
861,-15
859,-15
859,-15
859,-15
857,-13
855,-19
850,-17
846,-14
843,-15
843,-16
843,-18
846,-19
846,-16
846,-20
843,-23
841,-20
843,-23
843,-21
843,-19
837,-19
830,-19
823,-20
817,-21
810,-16
812,-12
814,-16
814,-16
814,0
821,11
830,4
830,2
830,2
830,2
830,5
828,3
826,0
823,1
823,-6
817,-6
810,-8
812,-9
814,-11
816,-8
819,-8
819,-8
819,-8
819,-8
819,-8
819,-8
819,-8
