900,-23
901,-21
902,-9
903,-8
904,-8
904,-8
900,-8
906,-8
909,-7
909,-7
909,-6
911,-6
913,-7
915,-6
915,-7
915,-8
915,-4
915,-5
915,-7
915,-6
917,-7
915,-10
913,-13
913,-12
915,-7
915,-5
915,-11
911,-8
911,-9
913,-8
913,-8
915,-6
913,-6
908,-8
904,-12
902,-12
900,-10
902,-13
902,-10
898,-12
895,-13
891,-11
893,-10
895,-10
898,-8
898,-8
898,-8
898,-7
898,-7
900,-7
900,-7
902,-6
902,-7
902,-6
902,-6
906,-6
911,-6
915,-7
917,-6
917,-9
920,-10
922,-12
924,-11
924,-11
924,-11
922,-14
920,-13
917,-12
915,-13
917,-12
915,-11
915,-10
915,-10
917,-12
920,-12
922,-12
924,-11
926,-10
928,-10
928,-10
931,-9
931,-9
931,-9
931,-7
931,-7
931,-6
931,-8
931,-8
931,-7
931,-8
928,-8
928,-9
928,-10
928,-11
928,-11
926,-12
926,-12
926,-15
924,-16
922,-16
922,-16
922,-15
922,-13
920,-13
915,-14
915,-13
913,-12
911,-12
911,-13
911,-12
913,-11
913,-11
913,-11
911,-10
915,-8
915,-7
917,-7
920,-6
922,-5
924,-5
924,-3
924,-2
924,-3
928,-1
928,-3
931,-2
931,-2
931,-4
931,-5
926,-8
922,-10
917,-12
915,-8
913,-11
911,-7
906,-4
906,-4
906,-4
906,-3
911,-2
915,-2
915,-4
913,-4
913,-4
913,-4
915,-7
915,-8
915,-6
915,-7
913,-6
911,-6
913,-7
915,-7
915,-7
915,-7
915,-6
913,-6
911,-6
911,-6
913,-7
915,-7
917,-4
920,-4
922,-6
924,-8
922,-8
920,-9
917,-9
917,-10
917,-11
913,-10
909,-11
909,-9
904,-9
900,-7
904,-8
909,-7
913,-8
913,-8
913,-5
917,-5
922,-7
920,-7
922,-8
924,-9
922,-7
917,-9
915,-9
915,-10
915,-8
915,-9
913,-10
913,-10
911,-9
911,-8
911,-9
913,-8
913,-9
911,-8
909,-10
906,-9
906,-7
909,-8
906,-7
902,-6
902,-7
902,-6
902,-6
902,-6
902,-5
902,-5
902,-5
900,-6
904,-7
909,-7
909,-6
909,-8
909,-7
909,-7
909,-6
909,-8
909,-7
909,-3
909,-4
909,-6
909,-3
909,0
909,-4
906,-8
904,-10
902,-11
900,-9
900,-9
900,-9
900,-6
904,-7
904,-7
900,-8
897,-5
895,-4
893,-5
891,-11
891,-9
891,-7
891,-10
886,-9
888,-10
895,-11
902,-8
908,-10
915,-10
922,-5
924,-10
924,-10
926,-9
928,-8
928,-10
928,-9
924,-11
920,-9
915,-6
911,-7
909,-7
909,-8
906,-7
904,-7
902,-7
898,-6
898,-5
898,-5
902,-6
902,-5
904,-4
906,-3
909,-5
911,-5
911,-6
913,-8
917,-8
922,-8
922,-9
926,-10
926,-10
926,-10
926,-9
926,-9
926,-7
928,-7
928,-6
926,-7
924,-7
922,-7
920,-8
917,-7
915,-7
913,-7
913,-8
909,-7
904,-7
902,-7
900,-8
898,-8
898,-6
898,-6
895,-7
895,-9
893,-9
895,-11
895,-11
898,-10
900,-10
902,-11
902,-11
902,-10
902,-9
900,-7
900,-8
898,-8
898,-8
895,-8
898,-9
895,-8
898,-8
895,-9
900,-11
904,-11
909,-8
911,-6
913,-6
917,-6
913,-9
915,-10
913,-10
915,-9
915,-8
913,-8
915,-9
920,-9
924,-9
927,-9
933,-8
935,-8
938,-8
940,-8
940,-8
942,-8
940,-7
937,-8
935,-8
933,-9
931,-7
931,-8
931,-8
928,-6
926,-6
924,-6
922,-7
920,-6
917,-6
917,-5
917,-7
915,-7
913,-8
913,-12
913,-13
913,-12
913,-11
913,-11
915,-11
913,-9
913,-9
915,-9
917,-7
917,-7
920,-7
922,-7
924,-7
926,-8
924,-8
924,-8
924,-6
924,-6
924,-7
924,-7
922,-6
920,-7
917,-5
915,-3
915,-2
915,-4
913,-3
911,0
909,-1
909,0
909,-1
906,-1
909,-1
906,-1
906,2
906,0
906,1
904,-2
902,-3
900,-2
900,-2
904,-3
902,-6
904,-7
904,-10
904,-12
904,-13
909,-12
913,-12
915,-11
915,-10
915,-9
917,-8
922,-9
922,-9
922,-7
924,-7
924,-6
924,-6
924,-7
924,-9
924,-10
924,-9
922,-8
924,-7
926,-7
926,-7
926,-7
926,-7
928,-6
931,-6
928,-4
926,-5
924,-5
924,-6
922,-5
