timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
10,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
33,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,149,10,-3,-2,-4,2,193,10,2,-3,-2,-3,283,6,1,2,3,3,596,4,0,-2,1,1,998,4,2,0,-2,-1
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,12,-1,3,3,0,149,10,2,1,1,-3,596,9,-2,2,-1,2,104,7,0,-2,-2,-1,283,7,0,-2,-4,1
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,12,2,-2,-1,2,149,12,-2,-2,0,2,887,10,3,-1,-2,1,14,9,2,2,-4,-2,596,9,1,-1,1,-1
107,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,12,-1,1,-3,-2,887,12,3,-1,3,0,149,11,1,1,-1,1,842,11,-1,-3,1,-4,596,9,-1,-1,1,0
134,5,2,126,27,11,184,34,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,887,12,-2,-2,2,-1,37,12,-3,1,-1,-2,149,11,1,2,0,1,193,11,-1,1,-1,-2,842,11,-1,2,-1,-2
159,6,3,130,27,11,185,48,11,916,-34,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,149,13,-3,1,0,-1,842,13,-3,1,-1,-3,193,12,0,-3,1,2,238,12,3,2,-2,0,887,12,1,-2,3,-1
184,7,4,117,29,11,193,37,11,905,-26,9,244,34,8,2147483647,2147483647,4294967295,37,13,-2,-3,-3,2,842,13,-2,1,-2,1,238,12,-2,-1,-2,-1,149,12,1,-1,1,-1,887,12,-1,-1,-1,-2
208,8,4,107,21,11,198,21,11,895,-24,10,238,24,9,2147483647,2147483647,4294967295,37,14,2,2,2,3,238,12,1,2,1,3,819,12,-1,-2,0,-1,193,12,2,-1,4,0,149,12,-1,-1,0,-2
232,9,5,116,20,11,203,20,11,889,-15,10,228,24,9,875,-12,11,842,13,3,1,3,1,238,12,0,-1,-1,-1,909,12,-2,2,0,1,193,11,-1,-1,-1,-1,149,11,-1,-1,-2,1
258,10,5,106,14,12,193,8,11,884,-20,10,229,22,9,880,-12,11,14,15,-2,4,-1,3,842,14,3,1,-1,3,104,13,2,-3,2,-1,238,12,-2,1,-1,1,193,11,0,2,1,1
284,11,5,92,9,12,184,-10,12,868,-21,11,224,24,10,884,-12,11,14,14,1,-1,1,-2,842,14,3,1,-1,3,104,12,1,1,1,1,238,12,-1,-2,-1,-2,193,11,-1,0,-2,0
307,12,5,79,7,12,175,-17,11,853,-20,12,211,11,10,886,-12,11,14,14,1,-2,-2,2,842,14,2,1,1,4,104,11,-1,0,-1,-2,149,11,2,-1,2,-1,238,11,-1,0,-1,-1
332,13,5,65,6,13,846,-18,13,177,-8,12,200,6,11,889,-12,11,819,14,1,-3,1,-2,14,13,1,1,1,-2,216,13,3,-2,3,-2,171,12,-1,-3,-3,-2,59,12,-1,1,3,-1
