timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
9,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
32,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,305,22,12,10,-2,12,350,22,-10,12,-12,-2,59,9,-3,-1,0,-3,641,6,2,1,2,2,775,6,2,-1,1,-2
48,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,305,22,-4,-6,4,-1,350,22,4,-5,1,4,887,11,3,2,0,-3,59,10,2,-1,2,3,104,10,3,1,-2,3
79,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,305,23,10,3,3,8,350,23,-3,10,-8,3,14,12,-2,-3,-2,1,887,11,-1,-2,-3,1,59,11,2,-2,-1,-3
95,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,305,23,-7,1,-2,-2,59,12,-2,2,1,2,14,12,1,2,2,-1,887,12,-1,2,-1,2,954,11,0,-2,0,-2
126,5,2,314,-22,23,50,-15,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,350,26,12,-15,17,5,305,26,-14,-11,5,-18,59,12,-2,-1,1,-1,149,12,2,3,-1,1,14,11,-1,1,0,-1
157,6,4,320,-21,23,51,-23,11,860,28,10,68,9,11,2147483647,2147483647,4294967295,350,27,-12,-7,-2,-9,59,12,1,-1,-1,2,14,11,-1,1,2,2,842,11,-2,-1,3,0,887,11,1,-1,-2,3
173,7,4,321,-22,24,52,-22,11,858,27,10,59,9,11,2147483647,2147483647,4294967295,327,27,13,-1,5,10,59,11,0,-1,-1,0,842,10,-1,0,-1,1,775,10,1,1,1,-1,887,10,1,0,0,-1
204,8,4,319,-22,24,47,-28,11,847,32,10,52,9,11,2147483647,2147483647,4294967295,305,29,-14,-18,8,-15,775,12,1,-3,-1,1,14,11,2,-1,-1,0,842,11,1,2,1,-1,708,11,-2,2,1,1
220,9,4,317,-21,25,44,-61,11,847,30,10,53,36,11,2147483647,2147483647,4294967295,305,28,-2,6,-3,5,842,12,2,-2,-1,-2,14,11,2,1,-1,-2,775,11,-1,1,1,1,59,11,-1,2,2,-1
251,10,5,318,-21,25,41,-42,11,846,23,10,54,38,11,877,17,10,327,27,-6,-3,-1,-6,842,12,-1,2,-3,2,14,11,-1,-1,1,-2,775,11,0,-1,2,2,59,10,1,-1,2,2
282,11,5,322,-21,25,36,38,11,853,26,11,54,38,10,864,19,10,350,27,9,5,4,9,842,12,1,1,2,-1,14,11,-1,1,-2,2,775,10,1,0,0,-1,708,10,-1,-1,-2,0
298,12,5,327,-21,26,36,40,11,848,16,11,869,28,10,50,38,10,350,27,-11,-6,2,-13,842,11,0,1,-1,-2,909,10,-2,0,1,2,59,10,-1,-1,2,-1,708,10,1,1,1,2
329,13,5,329,-22,26,846,3,11,41,-25,11,860,17,10,50,38,10,327,27,3,11,-11,3,864,11,0,-2,1,-1,59,10,-1,2,-4,1,775,10,-1,2,-2,1,708,10,1,-1,2,-1
345,14,5,331,-22,27,844,0,11,36,-20,11,855,4,10,54,38,10,327,28,-15,4,-9,-13,14,14,0,-5,1,-2,59,12,3,-1,0,-2,864,10,-1,1,-2,0,909,10,-1,-2,2,-2
376,15,5,329,-22,27,841,1,11,32,-13,11,851,7,10,45,34,10,327,27,-1,-7,3,-1,14,14,1,2,2,-1,59,12,-1,1,2,3,864,11,1,2,2,3,909,10,-1,1,-2,3
407,16,5,327,-23,27,844,9,11,27,-6,11,853,7,10,54,13,10,327,28,-16,1,-7,-16,14,13,-1,0,-1,3,104,12,2,-3,1,-4,506,11,1,-3,2,0,864,11,1,-2,-2,-2
423,17,5,327,-23,27,846,9,11,23,-4,11,63,14,11,855,7,10,327,27,10,0,8,11,14,13,1,-2,0,-2,506,13,-2,3,-2,-1,104,12,-1,2,2,2,551,11,-2,-2,1,-2
454,18,5,329,-22,27,855,3,11,23,-7,12,68,5,11,862,7,10,327,27,1,-8,5,-7,14,14,1,3,-1,3,59,12,-3,0,-2,-1,104,12,1,-2,-1,0,864,12,-2,1,-2,-3
470,19,5,331,-22,27,857,3,11,23,-7,12,68,2,11,868,7,10,327,26,4,-3,3,3,14,14,-2,2,2,-2,59,12,-1,-2,1,2,506,12,1,-1,1,1,104,12,1,-1,-2,1
501,20,5,331,-23,27,859,3,11,23,0,12,68,8,11,882,7,10,327,26,7,-5,7,4,14,14,1,-2,-4,-2,59,12,2,1,1,-2,506,12,1,1,-1,0,104,12,0,2,3,-2
532,21,5,329,-24,26,861,-15,11,23,-3,12,77,16,11,895,7,10,327,26,11,-1,4,8,14,13,1,0,4,4,149,12,3,1,1,-3,864,12,0,-3,2,-2,752,12,3,0,4,3
548,22,5,327,-21,26,864,-12,11,18,0,13,79,18,11,895,7,10,327,27,14,6,8,13,14,12,-1,-1,-4,-2,81,12,1,3,5,1,149,12,-2,-1,-4,3,864,11,-1,0,0,2
579,23,5,327,-20,27,864,-12,11,14,8,13,81,24,12,909,7,10,327,28,10,13,-4,12,14,12,-2,1,4,0,81,12,1,-2,-5,3,506,11,-2,1,-2,1,864,11,0,-2,1,-1
595,24,5,327,-19,27,864,-12,11,20,9,13,76,28,12,917,3,10,327,28,8,15,-7,18,81,13,-3,-1,4,-3,14,13,2,2,-4,-2,998,11,-1,-2,1,1,506,11,1,1,1,-2
626,25,5,327,-18,27,855,-21,11,27,-1,13,72,28,12,913,4,10,327,28,-6,10,-9,2,81,13,-1,1,-2,3,775,12,-2,2,-1,-2,864,11,0,-2,-1,1,998,11,1,1,0,0
657,26,5,327,-17,27,846,-22,11,34,-13,13,76,49,12,920,4,10,327,28,-17,1,-8,-12,81,13,-2,-2,1,-1,149,12,2,1,-2,-2,775,11,1,-1,3,-1,976,11,1,-2,0,1
676,27,5,327,-17,27,837,-24,11,40,-21,13,67,52,12,913,4,10,327,30,-22,-7,-9,-19,81,12,1,-1,2,1,14,12,-2,-1,-1,-1,775,10,0,0,-1,2,842,10,-1,-1,-2,-2
