timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,14,13,-4,-3,-1,5,59,12,2,-4,-4,1,126,7,2,2,-1,-3,283,6,1,-2,2,2,484,6,2,-1,3,0
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,12,1,2,0,0,283,8,-2,1,-3,3,350,8,2,-2,0,-3,551,8,2,1,-1,1,596,8,1,2,0,0
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,12,-2,1,-1,0,350,10,-2,2,1,3,551,10,-2,-1,2,-1,305,9,1,2,4,-1,596,9,0,-2,2,0
110,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,13,1,-3,1,-1,305,10,1,-2,-1,-2,350,10,1,1,0,1,171,10,1,2,2,-1,551,9,-1,0,-3,0
134,5,2,59,45,12,300,2,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,14,-1,3,5,-1,283,12,-1,3,-3,3,350,11,-1,-2,0,-4,104,10,-3,-1,1,3,171,10,1,-2,-2,-3
159,6,3,59,47,12,297,1,9,341,10,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,14,2,-2,-4,0,104,12,3,1,1,-3,171,11,-1,2,1,3,283,11,-1,0,3,-1,350,10,1,-1,-2,3
184,7,4,75,45,12,295,10,9,350,13,9,531,-14,8,2147483647,2147483647,4294967295,283,11,2,-1,-3,-4,171,10,1,0,3,-1,395,10,-2,-1,1,1,819,10,1,1,2,1,484,10,1,0,-1,-1
209,8,4,89,42,12,294,13,9,356,13,9,525,-14,8,2147483647,2147483647,4294967295,797,12,1,3,1,3,752,11,3,-1,3,-2,283,11,-1,0,2,3,193,10,-1,-1,-3,-2,395,10,0,1,1,1
235,9,4,96,44,11,295,10,10,361,13,9,533,-14,9,2147483647,2147483647,4294967295,819,12,-2,2,-2,2,752,11,2,0,2,1,305,11,1,2,1,3,596,10,0,2,-2,2,149,10,-1,-1,3,-2
