timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
25,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,462,11,-4,-1,-4,-2,506,11,1,-4,2,-5,573,11,3,3,2,5,149,6,-1,-2,0,1,193,6,2,1,-1,0
56,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,573,11,1,-2,-1,-3,506,11,-2,0,-1,1,439,11,1,1,0,0,104,8,2,1,3,-1,193,8,-1,-2,-2,-1
72,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,11,-2,1,0,-2,462,11,1,2,-2,-1,573,11,1,0,3,2,283,9,-1,-2,1,-3,104,8,-1,1,-1,-3
103,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,462,12,2,-2,-1,1,529,12,-2,2,0,-1,573,12,-1,-3,0,1,193,11,-1,-3,0,-1,149,11,-3,1,-2,2
119,5,4,457,-4,11,492,-2,11,211,-19,9,131,11,9,2147483647,2147483647,4294967295,193,14,-2,4,-2,-1,149,14,4,2,-3,0,260,13,-2,-4,2,-1,462,12,2,0,4,-1,417,12,-1,-3,-2,-4
150,6,4,495,-12,12,219,-14,10,141,0,10,458,-4,11,2147483647,2147483647,4294967295,506,18,-6,6,-7,-1,260,15,2,4,0,3,193,15,2,-3,2,-3,126,14,-4,-1,-2,-1,59,13,3,2,-1,0
181,7,4,496,-9,13,215,-11,11,139,0,11,458,-4,11,2147483647,2147483647,4294967295,506,20,-4,7,-5,5,126,16,4,2,2,1,193,14,-2,1,-3,2,260,14,0,-1,2,-3,59,13,0,-3,1,-2
197,8,4,500,-9,14,137,-11,11,221,-9,11,459,-4,11,2147483647,2147483647,4294967295,529,20,-1,7,-2,4,126,17,-5,-1,0,-3,14,15,4,2,2,2,260,13,0,-1,-3,1,327,12,1,1,1,-2
228,9,4,503,-10,15,136,-15,12,225,-10,11,459,-4,11,2147483647,2147483647,4294967295,529,22,8,7,1,7,126,16,2,-2,1,2,14,15,-2,-1,0,-1,260,13,0,1,-1,0,327,12,-2,0,-1,-2
244,10,5,506,-12,16,135,-20,12,228,-9,11,32,-11,14,293,-27,12,529,23,9,4,2,7,126,16,1,2,-3,-1,14,14,-1,1,3,-3,260,12,-1,0,-1,1,327,11,1,0,2,1
275,11,5,508,-12,17,132,-22,13,235,-6,12,29,-11,13,584,-3,11,529,23,8,1,3,3,126,16,-3,1,3,1,14,13,1,-1,-4,3,260,11,1,1,2,-2,685,11,-1,-2,3,-1
307,12,5,510,-12,18,135,-28,14,237,-12,12,33,-21,13,595,-3,11,529,22,3,1,2,-1,126,16,2,-2,-2,2,59,14,-3,1,4,0,14,13,1,1,0,-2,216,12,-2,2,1,-2
322,13,5,513,-13,19,137,-30,15,231,-12,12,36,-22,13,606,-3,11,529,23,9,1,5,7,126,15,1,-2,1,3,59,14,-1,-2,1,-1,14,12,-2,0,1,-2,216,12,-1,1,0,-1
353,14,5,513,-13,20,135,-36,15,233,-12,12,39,-20,13,462,-4,12,529,22,-2,-3,1,-2,126,14,-1,0,-1,-1,59,13,0,1,-2,2,14,12,1,1,1,4,909,11,-2,1,-1,-1
369,15,5,524,-13,21,132,-25,15,240,0,12,36,-26,13,462,-4,12,529,25,-9,-12,1,-11,126,13,0,-1,-2,-1,14,13,3,1,-1,-2,59,13,-1,2,2,0,260,12,-3,-1,-2,0
402,16,5,526,-14,22,114,-19,15,226,14,12,36,6,13,313,-6,11,529,25,-9,-2,-2,-6,14,14,-3,-2,-5,0,126,13,1,2,5,2,59,13,1,-2,-2,-6,260,12,1,2,2,3
418,17,5,529,-14,23,103,-17,15,36,4,13,220,21,12,313,0,11,529,25,-8,-2,-5,-5,14,14,2,2,3,2,126,13,-1,1,3,-3,59,12,1,1,-3,3,260,12,1,0,-1,-5
449,18,5,529,-15,23,92,-30,14,41,4,13,206,35,12,300,5,11,529,24,-2,-1,0,-3,14,14,-3,-1,3,-3,59,13,-1,-3,3,4,126,13,2,-1,-7,-3,193,12,1,2,5,-1
480,19,5,529,-16,23,94,-19,14,41,2147483647,13,199,30,12,286,5,11,529,23,6,-3,2,3,149,14,-1,4,-3,1,14,14,0,-1,-1,-2,193,14,-4,-1,-1,-1,59,13,2,-1,3,1
496,20,5,529,-15,23,92,-32,14,41,2147483647,13,179,52,12,269,20,11,529,23,3,-3,3,-1,104,15,-4,-3,3,1,14,15,1,4,-2,0,59,15,-4,2,1,-3,149,14,1,-3,-2,1
527,21,5,529,-15,23,81,-26,14,159,52,13,50,2147483647,13,251,21,12,529,22,0,-4,-1,1,14,15,1,-3,2,1,59,15,3,1,-2,1,104,14,0,2,0,-2,149,14,0,-1,3,1
543,22,5,529,-16,23,70,-23,14,144,61,13,54,-56,13,233,22,12,529,21,-2,0,1,-4,14,14,-1,1,-3,2,59,14,0,-1,-1,-2,104,14,0,1,1,-1,149,13,-2,0,-1,2
574,23,5,529,-15,23,58,-20,14,132,53,13,54,-69,13,220,23,12,529,21,-4,4,-3,2,14,14,-1,-2,0,2,104,14,0,3,0,-3,59,14,2,1,-3,-1,193,13,-2,1,0,2
605,24,5,529,-15,23,50,-22,14,119,-75,13,54,-69,13,215,22,12,529,22,-1,10,-4,4,37,14,3,-2,2,2,81,14,1,3,-2,1,283,13,-2,2,-2,-1,238,13,3,1,2,1
621,25,5,529,-11,22,101,-59,14,41,-27,14,70,-69,13,206,23,12,529,23,-10,4,-9,3,37,15,-3,-2,2,-1,81,15,2,-3,1,5,171,14,1,3,2,-3,238,13,-2,-1,0,0
652,26,5,529,-9,22,41,-35,14,105,-58,14,74,-71,13,204,28,12,529,23,2,5,-1,1,14,16,4,1,-1,2,104,15,-4,0,2,-1,171,13,1,0,-1,1,238,13,-2,-1,-1,1
668,27,5,529,-8,22,50,-39,14,94,-55,14,79,-71,14,202,27,13,529,23,2,8,-1,7,104,15,-1,-3,4,0,14,15,-1,2,-2,-2,238,14,1,3,-1,-2,283,14,-2,3,1,0
699,28,5,529,-9,22,59,-40,14,83,-71,14,83,-43,14,206,32,13,529,24,8,8,1,8,104,15,2,1,-3,1,14,14,-1,1,-1,1,238,13,0,-2,1,2,283,13,2,0,-1,2
730,29,5,529,-9,22,92,-71,14,47,-41,14,72,-48,14,211,45,13,529,26,15,-3,13,4,37,14,0,3,-1,2,81,14,-1,-2,-1,1,238,13,2,0,-1,-2,283,13,0,1,2,-1
746,30,5,529,-9,23,38,-37,14,112,-71,14,74,-44,14,224,21,13,529,25,-7,-5,-3,-6,14,15,-3,-2,4,-2,81,14,2,2,-3,2,216,13,1,3,1,3,283,13,-1,-2,-3,-1
777,31,5,529,-9,23,52,-37,14,124,-71,14,70,-42,14,238,21,13,529,26,12,3,6,6,149,15,-4,2,0,1,14,15,1,-2,-1,3,216,14,1,-4,-1,-1,104,14,1,3,-1,-1
