timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
35,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,9,1,-3,1,2,954,7,-2,-2,1,-2,104,6,2,1,0,2,260,6,1,-2,1,1,327,4,0,2,1,-1
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,59,8,0,1,-2,2,260,8,-1,2,-1,1,954,7,1,-1,0,2,104,6,-1,1,-2,-2,350,6,-2,-1,0,-1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,14,1,5,0,-1,216,7,2,1,0,1,260,7,-1,0,-2,-1,350,7,1,1,0,-1,641,7,-2,-1,1,-1
108,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,14,1,-3,0,4,641,9,2,-1,-2,2,551,8,-2,1,1,-1,596,8,-1,-2,1,2,149,7,0,2,2,-1
134,5,2,45,-53,11,233,-27,7,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,13,-1,-1,-2,-2,641,10,-1,2,2,-1,730,9,1,-2,0,1,573,9,2,0,-3,-1,283,8,2,1,-1,3
159,6,2,44,-51,11,241,-27,7,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,13,-1,1,-1,-5,641,11,2,-1,1,0,730,10,-2,1,-2,2,775,9,-2,-1,-2,-1,909,9,-2,1,-1,2
184,7,3,43,-43,12,241,-28,7,641,-59,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,13,1,2,-1,3,372,11,2,-3,-1,-1,104,11,-2,-1,-1,-2,641,10,-1,1,-2,0,238,10,2,2,-1,-1
208,8,4,42,-39,12,240,-33,8,641,-59,9,307,22,7,2147483647,2147483647,4294967295,37,12,1,-1,2,-1,372,12,-1,3,3,0,104,11,0,2,0,2,238,11,-2,-1,2,0,931,11,-2,-2,2,0
234,9,5,41,-39,12,240,-45,8,314,16,8,641,-59,9,104,-24,7,37,13,-1,-3,-1,0,372,12,1,-2,1,-1,104,12,3,0,-1,-3,238,11,1,-2,-3,2,327,10,-1,1,1,0
