timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
6,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
22,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,685,15,2,6,2,6,775,13,-1,-5,-3,-4,37,6,-2,1,1,-2,193,6,-1,-2,5,-2,350,6,-1,-2,3,-4
53,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,708,18,-5,6,-4,5,37,13,5,0,0,-2,842,10,2,2,1,3,350,8,2,1,-1,3,395,7,-1,2,-4,0
69,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,708,20,-7,3,-5,5,37,13,-2,1,0,2,350,12,-3,-2,0,-3,395,9,1,-2,4,-1,104,7,1,-1,-4,1
100,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,708,19,-3,3,-3,1,37,12,0,-1,0,-1,350,11,0,0,1,2,260,10,-2,0,-1,-2,395,8,0,0,-2,1
132,5,3,703,2,18,37,42,11,350,-23,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,708,19,-2,-1,-4,1,37,12,1,-1,-1,2,350,10,1,0,-1,-1,283,10,1,1,1,-1,395,9,0,2,2,-1
147,6,4,704,0,18,37,66,11,350,-16,9,189,-42,8,2147483647,2147483647,4294967295,708,19,2,-5,4,-4,37,14,-4,1,-1,-2,104,11,1,-3,-2,0,171,11,3,1,1,-3,350,11,1,2,3,3
178,7,5,704,0,18,37,-50,11,334,-13,9,186,-37,8,376,-6,8,708,21,7,-7,6,-6,37,13,2,0,-1,3,171,11,-2,0,-2,1,238,11,2,-2,3,-2,283,11,0,2,1,4
194,8,5,705,0,19,37,-50,12,322,-10,10,182,-30,9,363,0,9,708,23,9,-6,10,-5,37,13,-1,2,2,0,149,12,2,-2,0,-2,238,11,-2,0,-3,1,283,11,1,-2,-1,-3
225,9,5,705,0,19,37,2147483647,12,330,-8,10,188,-37,9,353,0,9,708,22,5,0,6,-2,37,13,-1,-1,-1,-1,395,12,3,1,1,-1,238,11,-1,2,1,-1,149,11,1,-1,-1,1
257,10,5,705,0,19,48,47,12,318,-9,10,193,-37,9,357,2,9,708,22,3,-2,2,1,149,12,-1,3,1,1,37,12,1,-1,-2,0,216,12,-1,-3,1,-2,395,11,-1,-1,0,-2
272,11,5,708,0,20,45,16,12,305,-7,11,188,-22,10,361,2,9,708,21,-2,1,0,2,14,13,2,-3,0,-3,149,13,-1,-3,1,-2,104,12,-2,2,0,0,216,12,2,1,1,3
303,12,5,708,0,20,43,0,12,285,-6,11,180,27,10,347,10,10,708,21,-6,2,-5,-1,14,13,0,2,-1,3,149,13,2,1,-1,1,104,12,-1,-2,-1,0,260,12,1,-2,-2,-1
319,13,5,708,-2,20,41,-16,12,265,-2,11,177,11,11,334,10,10,708,21,-5,3,-5,2,14,14,-3,-2,2,-2,81,13,3,1,0,1,149,13,-2,-1,-2,-1,193,11,1,-1,0,-2
350,14,5,708,-1,20,39,-19,13,245,0,11,159,9,11,318,19,10,708,20,-4,1,-5,3,14,14,1,2,-2,2,81,12,-1,-1,1,-4,149,12,-1,1,4,2,238,11,2,-1,0,-1
382,15,5,708,-1,21,36,-13,13,236,0,12,148,24,11,303,19,11,708,20,-3,-2,-3,-2,14,14,-1,-2,-2,0,260,13,-3,-2,-1,0,171,12,3,1,-1,-3,81,12,-2,0,1,3
397,16,5,708,-1,21,34,-3,13,227,-2,12,155,24,11,287,19,11,708,19,1,1,0,-1,14,13,-2,1,1,1,260,13,2,1,-1,1,171,12,-2,1,2,3,81,12,2,-1,-1,-1
428,17,5,708,-1,20,229,-7,12,38,5,13,155,34,12,280,17,11,708,19,3,1,3,1,260,13,-1,2,-2,-2,171,12,-1,-2,0,1,216,12,2,1,-1,1,81,12,1,1,0,-2
444,18,5,708,-1,20,231,-21,12,45,-2,12,157,66,12,273,14,11,708,18,3,1,3,2,260,13,0,-2,2,3,171,12,-1,2,-1,-2,216,12,-2,-1,2,-2,104,11,2,1,0,2
475,19,5,708,-1,20,217,-20,12,47,7,12,144,45,12,262,18,11,708,19,4,4,4,3,59,13,-3,2,1,3,104,13,-2,-3,-2,2,260,13,2,-1,-1,-3,171,12,1,0,-1,-1
507,20,5,708,-1,19,222,-15,12,38,6,13,130,37,12,238,32,11,708,18,1,3,0,3,59,13,1,-2,-1,-2,104,13,2,1,1,-1,260,12,-1,1,-1,2,149,11,-1,1,0,-1
522,21,5,708,0,19,226,-32,12,43,4,12,126,43,12,213,32,11,708,19,-4,5,-2,4,663,18,5,3,3,3,59,12,-1,1,1,0,104,12,-1,-1,1,-1,260,12,1,-2,2,1
553,22,5,708,0,19,237,-39,12,58,14,12,126,41,12,202,32,11,708,18,-2,1,-2,-1,663,18,0,3,-1,2,260,13,-2,2,-1,-3,171,12,2,-2,0,-1,104,12,-1,0,-2,2
569,23,5,708,1,18,248,-50,12,76,20,12,124,41,12,191,32,11,708,17,1,0,-1,1,663,17,0,-1,1,1,260,12,1,-1,-2,3,193,12,-2,0,1,0,59,12,2,-1,-1,-1
600,24,5,708,0,18,253,-47,12,121,41,12,81,25,12,193,-46,11,708,17,3,0,4,0,59,12,1,2,-1,-2,193,12,0,-2,1,3,260,12,1,1,-1,1,484,11,-3,0,-1,2
632,25,5,708,0,18,244,-49,12,106,33,12,85,29,12,191,-42,11,708,16,1,0,1,-2,59,13,-3,-1,-1,5,14,13,-1,3,3,3,171,13,2,2,-3,-3,216,12,-2,1,-1,-4
647,26,5,708,0,17,235,-52,12,90,33,12,90,31,12,191,-42,11,708,15,-1,1,0,3,59,12,1,1,-1,-2,14,12,1,1,0,-1,171,12,-1,-1,2,1,238,11,1,-1,-2,2
678,27,5,708,1,17,226,-55,12,79,29,12,83,26,12,193,-43,11,708,15,-2,-2,-2,-1,14,12,-1,-2,-1,-2,59,12,1,-1,2,-1,171,12,1,1,-2,1,238,11,-1,1,1,-1
703,28,5,705,2,16,215,-46,12,68,29,12,81,27,12,195,-44,11,685,15,0,-3,-2,-4,149,12,-1,3,-2,-1,81,11,2,-1,1,1,864,11,-1,-2,2,-2,238,10,1,-1,0,1
718,29,5,705,3,16,206,-41,12,63,29,12,83,26,12,206,-38,11,708,16,-3,4,-1,2,171,11,1,1,-2,3,81,11,1,0,1,-1,283,10,1,2,1,1,864,10,1,1,-2,1
756,30,5,705,7,16,208,-42,12,59,29,12,85,26,11,220,-38,10,708,17,-3,-4,-3,1,752,16,3,-3,-2,-3,596,13,3,0,1,1,395,12,1,3,2,2,283,11,-2,-1,-1,0
772,31,5,705,7,16,208,-40,12,54,29,12,83,31,11,233,-38,10,708,17,-2,1,-2,0,260,12,3,1,2,-1,596,12,-1,-1,-1,-2,395,12,-1,-2,-2,-2,37,11,2,1,-1,-2
803,32,5,707,6,16,208,-37,11,50,29,12,83,27,11,247,-38,10,730,17,4,-2,4,-2,596,12,0,2,-1,1,260,12,-1,-1,-2,1,171,11,2,0,3,-1,395,11,1,0,2,1
819,33,5,707,5,16,200,-28,11,50,29,12,258,-14,10,81,27,11,708,16,-3,0,-6,0,596,12,1,1,3,1,171,11,-1,2,-2,1,260,11,-1,-1,0,-2,395,11,-2,-1,-3,1
850,34,5,705,8,16,211,-11,11,50,29,12,271,-3,10,83,23,11,685,21,-4,10,1,10,81,12,2,2,-1,0,395,12,2,1,3,-1,305,11,-2,-1,-1,2,193,11,2,-1,1,-1
881,35,5,703,6,16,209,-13,11,289,5,10,85,23,11,54,29,12,685,20,1,5,-1,6,395,12,-2,1,-2,1,149,11,2,1,-1,-1,350,11,2,1,1,2,305,11,1,-1,1,-1
897,36,5,701,5,17,206,-7,11,305,7,10,87,23,11,59,29,12,685,20,-2,-1,-3,-3,730,19,2,-1,4,-2,395,13,2,-2,-1,0,350,12,-2,-1,1,1,149,11,-1,-1,2,2
930,37,5,698,6,17,316,4,11,204,-7,11,92,6,11,59,29,12,685,20,-7,0,-3,2,730,20,-1,-7,-2,-4,350,12,1,2,-1,1,395,12,-1,0,0,-1,59,11,-2,1,-3,4
945,38,5,703,6,18,332,4,11,204,3,11,90,6,11,410,8,11,730,22,9,2,9,-2,395,12,1,2,1,2,350,11,1,-1,0,-1,59,11,1,-1,2,1,149,11,-2,1,-1,-2
976,39,5,703,6,19,334,2,11,202,3,11,88,-2,11,401,3,11,708,23,-5,-11,-7,-8,305,13,2,3,1,2,395,12,-2,-1,-1,-1,350,12,-2,1,-1,1,59,11,-2,1,1,-3
992,40,5,703,5,19,336,2,11,195,1,11,85,-2,11,381,8,11,708,23,-1,-4,0,-4,305,13,-2,-2,-2,-1,216,13,1,3,1,3,395,12,2,0,2,-2,350,12,1,-2,1,-2
1023,41,5,700,5,20,338,2,12,383,6,11,191,-4,11,88,-2,11,685,22,-1,-7,-3,-5,305,13,-1,2,0,0,216,12,1,-1,2,-2,417,12,2,-1,0,2,350,11,-1,-1,1,0
1055,42,5,696,5,20,341,0,12,385,3,11,186,-8,11,72,-38,11,685,22,3,-3,4,-5,305,14,3,-2,3,-1,14,14,-2,-3,2,2,417,13,-3,-1,-4,-2,216,12,-2,1,-3,0
1070,43,5,696,5,21,356,0,12,388,3,11,200,1,11,58,-51,11,708,22,-5,3,-4,3,305,14,-3,0,-2,3,37,13,1,2,1,-2,417,13,2,-1,2,0,238,12,2,2,4,1
1101,44,5,698,4,21,358,-2,12,390,3,12,200,0,12,52,-44,11,708,21,-1,3,-1,3,305,14,2,-2,0,-2,417,14,-3,2,1,-1,14,13,-2,0,-1,-2,238,13,-2,-2,-1,2
1117,45,5,701,5,21,361,-2,13,397,3,12,215,1,12,45,-42,11,708,20,-3,-1,-2,0,305,14,0,2,1,-1,417,13,1,-1,-1,1,14,12,1,-1,0,-1,238,12,0,1,-3,0
1156,46,5,703,5,21,363,-3,12,410,-1,12,231,0,12,41,-35,11,708,21,6,-4,6,-4,305,13,-1,1,-2,1,417,12,1,0,1,-1,37,12,-1,2,-2,0,484,12,-1,2,1,1
1172,47,5,705,4,21,370,-1,12,419,-2,12,247,-1,12,38,-35,12,708,20,-3,-1,-4,-2,305,13,1,1,0,3,417,12,1,-1,1,-1,484,11,0,1,-2,0,238,11,1,-1,3,-1
1219,48,5,703,3,21,372,-3,12,432,-2,12,260,0,12,38,-38,12,708,19,1,2,2,3,59,13,1,2,-2,3,283,12,-1,-1,-1,-3,417,12,-1,2,-2,1,149,11,-2,-2,2,-1
1219,49,5,703,1,20,374,1,12,273,3,12,441,-2,12,38,-30,12,708,19,-1,-2,-1,-2,59,13,-2,1,-1,2,283,12,-1,-1,1,2,149,11,2,1,0,-1,327,11,1,-2,-3,-1
1250,50,5,703,2,20,376,1,12,450,-2,12,280,3,12,34,-26,12,708,18,1,0,1,2,14,12,-1,1,0,-2,59,12,0,-1,2,-2,283,11,0,1,-2,1,149,11,0,1,-3,1
1281,51,5,705,0,19,378,1,12,287,3,12,457,-2,11,29,-18,12,708,17,-1,3,-3,3,14,11,-1,0,-1,-1,81,11,-1,1,-1,-1,283,11,2,1,2,1,126,11,-2,-1,-1,-1
1297,52,5,708,0,19,294,2,12,383,14,12,179,-11,11,36,-21,12,708,17,0,-2,-2,-2,283,12,-2,1,-3,-1,81,11,1,-1,-1,2,14,11,0,-1,2,-1,350,11,0,-2,2,-3
1328,53,5,710,2,18,291,2,12,376,14,11,38,-21,12,166,-55,11,730,17,-1,5,3,3,685,17,5,2,4,-2,59,13,3,2,-4,-2,104,12,-1,3,2,-3,14,12,2,-2,-1,4
1344,54,5,712,2,18,289,2,12,369,14,11,43,-20,12,153,-45,11,730,20,-7,6,-5,5,685,20,6,7,5,5,59,12,-1,-1,3,3,104,12,2,0,-2,4,14,11,-1,1,4,-2
1383,55,5,712,3,19,287,-8,11,363,14,11,47,-24,12,139,-41,11,708,22,-3,-9,-5,-6,59,12,-1,2,-1,-1,104,12,-2,-1,-1,-2,149,11,2,-2,3,-1,283,11,-1,-2,-4,-3
1399,56,5,712,4,19,285,-6,11,363,2,11,52,-17,12,130,-32,11,708,23,9,6,10,4,81,12,2,-1,4,-1,149,12,-2,1,-4,1,283,12,1,2,2,2,417,11,-1,-1,-1,1
1430,57,5,712,5,19,283,-5,11,363,8,11,56,-17,12,121,-37,11,708,22,-3,-1,-2,2,81,11,-1,1,-1,-1,149,11,-1,-1,2,-1,283,11,-1,0,-2,-1,417,11,-1,2,3,0
1445,58,5,712,4,19,363,8,11,283,-5,11,52,-10,11,115,-29,11,708,22,4,-2,4,-1,14,11,2,2,2,4,81,11,-2,0,-3,-1,149,11,2,1,1,-1,283,10,0,-1,1,0
1477,59,5,714,4,20,374,2,11,283,-5,11,108,-19,11,47,-13,11,730,22,9,-2,6,-3,14,12,-2,-2,-1,-3,81,12,2,2,3,1,149,12,-2,-2,-3,2,439,11,2,2,1,5
1492,60,5,712,4,20,385,2,11,283,-4,11,112,-21,11,54,-12,11,685,23,11,-2,9,-4,193,14,-4,3,-1,-1,81,12,-1,-2,1,-1,283,12,3,-2,1,-1,14,11,0,1,-2,1
1524,61,5,712,5,21,278,-9,11,396,2,11,123,-21,12,67,-12,12,708,23,-4,7,-2,7,193,15,3,-2,3,2,238,14,2,4,-2,3,283,14,-4,2,-2,-2,149,14,-1,-3,1,-3
1552,62,5,712,5,21,278,-7,11,135,-20,12,61,-9,12,405,2,11,708,23,-2,-1,-1,2,14,15,-3,3,-3,2,193,14,-1,1,-2,1,283,14,1,-2,0,-1,238,14,-2,0,-1,-1
1567,63,5,710,4,22,148,-16,12,269,-7,11,56,-8,12,414,2,11,708,22,2,2,-1,0,14,15,3,1,2,0,238,14,1,-2,1,0,193,13,-1,-1,1,-1,283,13,1,1,-1,1
1599,64,5,705,5,22,161,-13,12,260,-6,12,52,-9,12,171,5,12,685,21,1,-5,-1,-4,14,15,-2,-2,2,0,238,13,0,2,1,-2,193,13,2,0,0,1,149,13,-1,-2,2,-2
1630,65,5,705,4,22,175,-15,12,251,-12,12,47,-8,13,171,9,12,708,21,2,-6,3,-4,14,14,-1,1,-1,2,238,13,1,-1,1,2,193,13,-1,1,1,-1,149,12,0,2,1,2
1645,66,5,705,3,22,177,-16,13,247,-13,12,40,-6,13,164,16,12,708,21,2,1,1,3,14,14,1,-2,-1,-3,171,13,2,2,1,-2,238,13,-2,1,-3,1,81,11,-2,1,0,3
1677,67,5,705,2,21,179,-12,13,34,-3,13,242,-15,12,157,16,12,708,21,3,-5,4,-5,14,16,-1,5,1,1,171,12,-1,0,-3,1,238,12,0,-1,3,-1,506,12,-1,-3,2,-1
