timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
7,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
23,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,551,23,15,6,17,2,260,10,-3,-2,-4,-1,59,9,-1,3,-3,-1,126,6,-1,-2,3,-2,864,6,2,1,1,2
54,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,30,16,29,24,23,260,10,2,1,5,0,954,10,3,-2,4,2,998,10,3,2,-1,3,59,9,1,1,-2,2
69,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,32,-35,-5,-33,0,998,12,-3,1,-1,1,59,11,1,-3,5,1,126,11,1,3,-3,-1,216,11,2,-2,4,2
101,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,32,20,-14,14,-15,126,13,3,-2,3,-3,216,12,-2,2,-4,1,998,12,-1,-1,-1,-2,59,11,-2,-1,-6,3
132,5,4,515,4,30,962,-11,10,233,-3,10,85,-13,11,2147483647,2147483647,4294967295,506,33,1,25,5,23,126,13,-2,0,-2,5,37,12,2,-1,1,-5,998,12,2,0,4,1,216,11,0,1,1,-2
148,6,5,513,4,30,961,-3,10,230,-4,10,92,-11,11,88,-8,9,506,32,-18,-10,-16,-5,126,12,-1,1,0,2,954,12,0,3,4,2,216,11,2,-1,1,0,59,11,-1,-1,1,-2
179,7,5,512,4,30,956,0,10,228,-3,10,97,-4,11,84,-3,9,506,33,18,-21,13,-23,126,13,2,-2,-1,-3,931,12,-1,1,1,5,216,11,-1,1,1,1,59,11,-1,1,0,3
194,8,5,511,3,31,950,0,10,100,-1,11,224,0,10,78,6,10,506,35,-28,39,-22,42,126,13,1,3,2,2,37,13,-1,-4,-3,-1,193,11,-1,-2,-3,0,909,11,-1,2,-2,2
226,9,5,511,3,31,946,0,10,93,0,12,213,0,11,74,6,10,506,36,1,-39,-4,-39,37,16,5,3,3,1,126,15,-4,-2,-4,-2,909,11,0,-1,-3,1,260,10,1,-2,2,-1
