timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
16,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
32,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,283,10,-2,-3,-2,-4,350,6,2,-1,4,1,395,6,1,2,1,4,462,6,-1,2,-1,1,730,6,-1,2,-1,2
48,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,104,10,-3,-2,-2,-3,37,10,2,3,-1,5,283,9,0,-1,1,0,730,8,1,-2,2,-3,216,7,2,1,1,-1
79,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,104,13,3,2,2,1,193,11,-3,-2,1,-2,37,10,-2,-1,-3,-2,283,10,2,1,-2,4,730,10,-2,1,-3,2
95,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,13,3,-3,3,-2,104,12,0,2,0,1,193,10,0,0,-1,1,283,10,1,1,2,-3,730,10,1,1,-1,1
126,5,2,229,-7,10,730,-1,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,14,-3,2,0,0,104,12,0,-1,-1,0,193,10,2,0,2,-1,283,10,-1,-1,-2,2,730,10,1,1,-1,-1
157,6,4,211,-9,10,37,-7,12,730,-1,9,251,11,9,2147483647,2147483647,4294967295,37,14,-1,1,-2,2,126,11,2,-1,1,1,193,11,-2,1,-2,2,484,10,-2,1,1,2,439,9,-1,2,2,-2
173,7,5,199,-8,10,37,-9,12,241,7,9,100,0,11,730,-1,9,37,13,-1,-2,2,-1,126,11,0,2,2,-2,81,11,1,-1,1,-2,193,10,1,0,-1,2,283,10,-2,-1,0,0
204,8,5,184,-9,10,37,-12,12,254,2,10,103,-4,11,730,-1,9,37,14,3,1,0,3,327,13,-3,3,-2,2,81,12,-1,3,-4,3,283,12,2,3,0,2,126,11,-2,0,-4,-3
220,9,5,173,-10,10,48,-13,12,263,7,10,115,-6,11,730,-1,9,327,12,1,-1,-3,-1,283,12,0,-2,-2,3,81,12,1,-1,1,1,126,11,0,2,-2,1,193,11,-1,1,2,-4
