timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
12,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,797,11,-1,4,-2,-1,730,10,3,-2,2,2,887,8,0,-3,-1,1,37,6,1,-2,0,-5,283,6,1,2,0,2
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,797,11,-1,1,-2,-1,730,10,1,-1,1,-1,842,10,-2,-2,2,-3,887,9,2,0,2,2,350,8,2,-1,-1,0
85,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,819,12,-2,3,1,0,752,12,3,-2,-1,0,887,10,1,-2,-1,-1,350,10,-1,2,0,-1,417,10,-1,-2,1,0
109,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,819,11,-1,0,1,1,752,11,-1,1,-1,0,238,11,2,2,-1,0,81,10,2,-1,1,0,283,10,-1,2,0,-2
134,5,2,810,-43,12,291,-32,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,819,15,2,-5,1,1,238,10,-1,1,-3,-1,327,10,1,-1,1,1,81,9,0,0,1,-1,283,9,-1,0,0,-2
159,6,3,811,-34,12,282,-38,9,748,-31,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,819,15,3,-1,3,4,775,15,-2,-3,4,-2,14,11,2,-3,0,1,81,11,0,3,-2,-1,238,11,1,-2,1,2
184,7,4,806,-33,12,276,-44,9,758,-35,12,43,8,8,2147483647,2147483647,4294967295,775,15,1,3,-2,1,819,15,-2,1,1,-3,14,12,1,2,3,2,238,11,-1,1,1,-3,81,10,0,-1,-3,0
209,8,4,802,-33,13,268,-57,9,766,-33,12,39,6,9,2147483647,2147483647,4294967295,775,14,1,1,-1,1,819,14,-2,1,-2,-1,14,14,-4,-2,-3,-1,216,11,0,3,2,-1,327,10,-1,-1,0,0
235,9,4,799,-34,13,263,-58,9,772,-35,12,36,9,9,2147483647,2147483647,4294967295,14,14,2,2,1,-2,775,14,2,-2,1,2,819,14,2,2,-2,0,216,11,1,-1,0,-2,998,10,-2,1,1,-1
