timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
19,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,12,4,-2,5,4,439,11,-4,0,-1,-5,305,6,-2,-1,1,2,372,6,2,1,-2,1,641,6,-2,-1,2,-4
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,12,-1,-2,-3,0,551,10,1,-2,-1,-3,439,10,-1,0,1,2,59,7,1,2,-1,2,998,7,-2,-1,-2,-2
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,11,0,1,0,-3,439,10,1,0,-2,1,573,10,-1,2,1,2,59,9,1,-2,2,2,305,9,2,2,0,-2
109,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,484,11,1,-2,3,1,14,10,2,2,1,3,59,10,-1,2,-1,1,439,10,-1,-1,1,-3,618,10,2,0,-1,1
135,5,2,497,-28,12,582,-33,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,484,17,-3,-7,6,-2,529,17,7,-3,2,7,14,13,-4,1,-1,-5,59,13,0,-4,3,-1,887,10,-2,-2,-2,-1
158,6,3,495,-30,13,573,-33,11,32,-30,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,484,17,-2,-4,1,1,529,17,2,-4,-1,0,14,13,1,-2,1,3,59,13,1,2,-3,1,887,12,2,2,1,2
183,7,3,493,-38,14,567,-33,12,29,-30,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,484,20,-9,2,3,-7,14,15,4,3,-1,2,81,13,-3,-2,0,-2,887,11,0,-1,2,-1,149,10,1,2,2,0
208,8,5,495,-42,15,26,-30,11,562,-33,13,67,-25,12,934,-4,9,506,21,-3,-6,4,3,14,15,-2,-1,1,-1,81,13,2,-1,1,2,887,11,1,-1,-2,1,305,10,0,2,0,-1
234,9,5,496,-40,15,25,-35,12,558,-33,13,70,-25,12,928,-4,9,506,21,0,-8,7,0,14,15,2,-3,-3,1,81,15,3,4,-2,-2,149,13,-4,0,2,-1,216,11,2,-2,1,1
259,10,5,497,-39,16,24,-33,12,71,-30,13,555,-33,13,924,-4,9,506,21,-3,1,-2,-1,14,15,-2,-1,-1,-2,81,15,0,-2,3,3,149,13,2,0,-4,1,216,11,-1,1,0,-1
283,11,5,497,-41,17,23,-36,12,72,-29,13,544,-33,14,278,59,9,506,23,-11,1,2,-9,14,15,-2,2,2,-1,81,14,0,-2,-1,0,149,13,1,2,2,-2,216,10,-1,0,2,0
309,12,5,497,-41,18,20,-37,13,73,-34,13,264,72,10,542,-33,15,506,23,-3,7,-5,-6,37,15,4,2,0,0,81,14,0,3,2,-2,171,13,2,-2,-1,3,216,11,-1,2,-2,-1
333,13,5,497,-41,19,18,-38,14,74,-31,13,249,70,10,537,-33,16,506,22,-3,2,2,-2,37,15,0,-1,-2,1,81,14,-1,1,-2,1,149,13,-2,-2,-2,-2,216,11,2,-1,2,1
359,14,5,499,-40,20,20,-43,14,76,-34,13,233,63,10,174,64,11,506,23,-10,0,1,-9,37,14,1,-1,1,0,81,13,2,0,-1,0,149,12,1,1,3,0,216,12,-2,-1,-1,1
385,15,5,501,-41,21,23,-55,14,78,-40,13,218,63,11,178,64,11,506,22,-1,2,1,1,37,13,-1,1,-1,-1,81,13,-1,0,1,0,149,12,-2,0,0,-1,216,11,1,-1,1,1
407,16,5,503,-40,21,25,-72,14,81,-64,13,202,-25,11,182,64,11,506,22,5,-1,0,4,37,13,-1,-2,-1,2,81,13,2,-1,-2,-2,149,12,1,1,2,1,976,11,0,2,-1,1
433,17,5,506,-39,22,25,61,14,78,56,13,186,-20,11,189,64,11,506,23,8,-5,1,5,14,15,4,-2,-3,-1,59,15,2,4,2,-3,976,11,1,-2,-1,-1,149,11,-1,-1,0,2
458,18,5,506,-36,22,25,55,14,76,52,14,171,-10,11,913,69,11,506,23,3,7,-7,5,14,14,-1,0,3,5,59,14,0,1,-3,2,149,12,0,-3,0,-2,976,11,-1,1,0,0
484,19,5,506,-38,22,25,41,14,74,44,13,164,1,11,209,-44,11,506,24,5,10,-5,-1,14,13,-1,-1,-5,-8,59,13,1,-1,6,-3,149,11,-1,0,-2,2,283,11,0,2,1,1
508,20,5,506,-37,22,25,33,14,74,32,13,157,10,11,213,0,11,506,24,-6,8,-8,-7,14,14,2,2,2,2,81,13,-2,-2,-2,1,149,11,1,1,1,-3,193,11,-1,2,3,0
533,21,5,506,-36,23,27,24,13,76,32,13,155,13,11,224,-18,11,506,24,5,7,-4,4,37,13,-1,1,-1,-1,104,13,-2,-1,2,1,193,10,0,-1,-3,-1,260,10,1,-2,2,-1
558,22,5,506,-35,23,27,31,13,79,27,13,157,11,11,229,-14,10,506,23,-2,2,-4,-1,37,13,1,-2,-2,1,104,12,1,1,1,-2,193,10,0,0,1,2,260,10,-1,1,-1,-1
582,23,5,506,-36,23,25,29,13,79,28,13,233,-14,10,168,16,11,506,23,-7,-1,4,-5,14,14,3,2,-1,-1,81,13,-3,2,-1,-1,260,10,-1,-2,1,0,685,10,2,-1,0,-1
608,24,5,506,-36,23,25,41,13,79,28,13,180,18,11,238,-14,10,506,22,1,3,-1,-1,37,14,-3,-1,2,2,81,14,1,-3,-1,2,260,11,-1,2,1,1,775,10,2,-2,2,0
