timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
16,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,104,8,0,-3,1,-2,618,7,-2,2,-3,1,37,6,-2,1,-2,2,193,6,2,1,-2,0,506,6,-1,-2,1,3
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,14,10,-2,-2,2,0,104,7,0,1,-4,1,372,7,-2,-1,1,-2,573,7,2,1,-1,-1,618,7,-1,1,0,-2
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,14,10,1,1,-1,1,551,8,0,2,1,3,104,7,0,-1,2,0,193,7,1,1,-1,-1,327,7,-2,1,-1,1
110,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,14,10,-2,1,-2,0,126,10,2,2,-1,0,551,10,-2,-1,-1,-1,819,10,-3,-1,1,1,193,7,-1,0,1,1
133,5,3,112,-25,8,577,-7,8,18,-25,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,14,12,3,-1,0,2,126,12,-3,-2,1,-2,193,11,3,-1,2,2,596,11,-1,-3,1,-1,551,10,-2,1,-1,-2
159,6,4,115,-21,9,580,-6,8,21,-28,9,193,-27,8,2147483647,2147483647,4294967295,126,13,3,1,2,4,193,12,-3,1,-4,-2,37,11,-1,0,1,-4,596,10,1,-1,1,-1,819,10,1,-1,-1,-1
184,7,4,119,-24,10,592,-2,9,23,-28,10,193,-27,8,2147483647,2147483647,4294967295,149,13,-2,-2,3,-2,663,11,-1,-3,-1,1,551,10,-1,2,-1,1,775,10,-1,2,0,0,439,10,0,-2,-3,-1
209,8,4,123,-26,10,601,-2,9,22,-18,10,193,-27,9,2147483647,2147483647,4294967295,149,13,1,2,-1,-1,14,13,3,2,3,2,663,11,1,1,1,1,439,10,1,2,-1,1,551,10,0,-1,-1,1
234,9,5,126,-27,10,608,-2,9,21,-18,10,584,-32,8,193,-27,9,14,13,-3,-1,-1,-3,149,13,-1,-2,-1,2,663,11,-1,-1,-1,-2,618,10,-2,1,-1,2,439,10,-1,-1,1,0
258,10,5,128,-27,10,613,-2,9,20,-13,11,202,-17,9,371,10,8,14,14,2,2,3,1,149,13,1,2,-1,-3,350,11,-1,-3,-5,-2,439,11,1,2,3,1,283,10,0,3,0,3
283,11,5,133,-30,11,18,-18,11,618,-2,10,211,-17,10,367,7,8,14,13,-1,1,-4,-2,149,13,2,1,-1,4,327,12,3,1,1,1,283,12,0,-3,3,0,238,12,-3,0,1,-3
309,12,5,137,-27,12,18,-15,11,627,-2,10,220,-18,10,362,10,9,149,13,1,-2,-3,-3,14,12,-1,0,2,0,283,12,1,2,-4,-1,327,12,-2,1,1,-2,238,11,1,1,1,4
334,13,5,130,-40,12,18,-15,12,638,-2,10,215,-20,11,360,7,9,37,15,3,4,-3,-2,149,13,-1,-2,2,1,305,12,-3,1,-1,-1,350,12,1,-2,0,-2,216,11,2,0,-2,2
358,14,5,122,-46,13,27,-13,12,211,-20,11,358,7,10,649,-2,10,37,16,-1,-5,1,2,104,13,3,1,2,2,149,13,1,2,-3,3,305,12,1,-2,0,0,238,11,-2,1,2,-2
383,15,5,113,-54,13,36,-17,12,206,-20,12,356,7,10,651,0,10,37,16,1,4,-3,-3,104,14,-4,-1,3,-1,149,13,-1,-2,1,2,305,12,1,1,0,0,618,10,-1,1,1,1
409,16,5,104,-65,14,197,-25,12,47,-25,13,347,-2,11,660,-1,10,37,16,2,1,-3,0,149,15,-3,-3,5,-1,104,14,-2,2,1,-4,238,13,3,2,-1,2,685,11,-1,2,0,-1
433,17,5,95,-72,14,54,-37,13,193,-27,12,656,-17,11,327,-14,11,59,16,0,-4,2,5,104,16,5,0,-5,2,149,16,2,4,-3,-4,238,13,-2,-2,1,-1,618,12,3,1,-2,4
459,18,5,84,-72,14,63,-46,13,189,-32,13,651,-17,11,307,-13,12,37,16,-3,2,2,-1,104,15,0,-2,-1,2,149,15,2,1,-1,0,238,13,0,1,-2,1,305,12,-2,-2,0,-4
482,19,5,72,-72,15,72,-64,14,184,-49,13,647,-17,11,293,-9,12,37,17,4,-1,-3,-3,104,16,-3,2,5,1,149,15,-2,-2,-2,5,305,13,2,3,1,4,350,12,-2,2,-4,-1
508,20,5,61,-80,15,81,-61,14,180,-53,13,289,-20,12,642,-17,11,37,16,1,1,-1,4,104,15,-1,1,-3,-4,305,13,-1,-1,1,-2,238,12,1,1,-1,2,350,12,-1,0,1,1
533,21,5,50,-80,15,90,-61,14,175,-59,13,287,-22,12,638,-17,11,37,16,-1,-3,-1,-1,305,12,0,0,2,-2,506,11,1,-2,1,-1,238,11,-1,0,-3,0,350,11,1,0,1,2
558,22,5,39,-77,15,99,-59,14,171,-77,13,284,-11,12,622,-34,11,37,15,-2,1,-1,-2,104,14,0,-2,2,-1,305,12,-2,-1,-5,2,238,11,1,2,3,1,506,11,-1,0,-1,0
583,23,5,39,-65,16,108,-54,14,180,-77,13,284,-11,12,606,-34,11,37,16,3,2,0,3,104,14,-1,3,-4,-2,305,12,1,2,-1,-1,350,10,-1,1,0,-2,439,10,1,2,-2,1
608,24,5,39,-59,15,110,-57,14,284,-15,12,189,-77,12,311,-34,11,37,15,-1,-2,0,-2,126,14,2,2,2,1,305,12,-1,-2,3,-2,350,11,2,-1,2,2,439,11,-2,-1,-1,-2
632,25,5,39,-62,15,112,-56,14,276,-17,12,206,23,12,323,-34,11,37,16,-5,1,3,-2,126,15,4,-1,-2,1,216,13,-4,1,-1,-2,327,11,1,2,-2,3,663,11,1,-2,1,2
658,26,5,39,-59,15,112,-60,14,271,-18,12,229,23,12,334,-34,11,37,16,0,1,-2,0,149,15,0,-4,1,1,193,14,4,0,-1,1,529,13,2,3,0,5,618,12,-3,-1,0,-3
683,27,5,37,-46,15,121,-56,14,262,-21,12,238,11,12,345,-34,11,37,15,1,-1,2,6,149,15,-1,2,0,-3,193,15,-3,-1,3,0,238,13,-1,-3,2,2,573,13,-1,3,-2,0
707,28,5,41,-46,15,128,-52,14,251,-47,13,246,11,11,350,-34,11,81,15,-2,4,7,-3,126,15,-3,-2,3,6,596,15,-3,4,-3,-1,171,15,3,-2,-4,2,37,15,3,1,-2,-6
732,29,5,45,-46,15,141,-40,14,238,-76,13,255,11,11,350,-34,11,596,17,2,6,-4,-1,81,17,5,-2,-3,-1,14,16,-4,-1,0,0,171,15,-3,-1,3,1,238,13,1,2,-2,-1
