timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
433,17,5,146,48,22,345,-4,10,526,0,9,587,-19,9,414,-17,9,171,20,-3,-3,-1,4,327,13,2,2,-1,0,372,10,-1,2,1,-2,529,10,1,0,-3,1,462,10,1,-1,2,2
458,18,5,146,51,21,340,-1,11,519,-19,10,566,-19,9,410,-21,9,126,20,-2,-5,-2,6,171,20,4,-1,-5,-2,327,13,-2,1,2,2,372,10,0,-2,-1,2,462,10,-1,1,-2,-1
482,19,5,148,54,21,340,-2,11,528,-19,10,546,-19,9,405,-22,9,149,21,5,-6,-4,2,327,12,1,1,-2,-1,372,11,-2,1,0,-1,909,10,2,-1,-1,-2,775,10,-1,-2,1,0
508,20,5,148,54,21,336,-6,11,522,-11,10,537,-24,10,401,-23,10,149,21,1,-6,-5,2,327,11,0,-1,1,1,372,11,2,-1,-2,-1,484,10,-2,1,1,1,529,10,-1,-2,-1,-1
534,21,5,151,48,21,336,-7,11,520,7,10,526,-17,10,392,-23,10,171,21,7,-1,-5,1,372,12,2,1,1,1,327,11,1,-1,1,1,529,11,1,2,1,0,484,10,1,-1,-1,-1
557,22,5,153,50,21,336,-3,11,513,15,10,381,-19,10,511,7,10,171,21,4,-4,-7,-3,372,12,-2,-2,-1,-1,327,11,-1,-1,0,1,529,11,-1,-1,-2,-1,439,10,2,1,2,-1
581,23,5,155,52,21,340,15,11,504,6,10,376,-53,10,495,7,10,171,22,8,-2,-4,-1,126,22,-3,-8,0,5,372,12,1,1,1,0,327,11,2,0,-1,0,462,10,-1,1,-1,-1
607,24,5,153,51,21,338,9,11,495,0,10,376,-53,10,479,7,10,126,22,-5,-5,-1,4,305,11,1,2,-1,1,372,11,0,1,1,0,439,10,-2,0,2,0,864,10,1,-1,1,0
632,25,5,150,52,21,336,6,11,479,9,10,372,57,10,466,5,10,126,22,1,-7,-1,6,305,11,-1,-2,0,0,372,10,1,0,-1,-1,417,10,1,1,1,-1,462,10,1,1,1,2
658,26,5,150,53,21,336,-35,11,464,9,10,369,2147483647,10,470,-1,10,149,22,3,-6,-3,2,327,12,-2,2,-1,-2,372,12,-2,-2,0,1,439,11,2,2,-2,-1,529,10,-1,-2,2,1
681,27,5,146,52,21,336,-15,11,376,72,10,448,-2,10,472,-1,10,126,22,-4,-4,-2,4,327,13,2,-2,1,-1,372,12,2,2,1,2,439,12,-3,-1,-2,-1,484,12,1,-3,2,-2
707,28,5,146,51,21,345,-18,11,376,50,11,434,4,10,479,0,10,126,21,-2,-2,-1,-1,417,12,-2,1,3,2,327,12,-1,-1,-3,-2,372,12,1,1,2,-2,529,11,-1,-1,0,-3
731,29,5,146,46,21,345,-3,11,380,13,11,425,1,11,481,2,10,149,20,-2,3,1,3,327,13,2,3,2,3,372,13,-3,1,-4,0,417,13,0,-3,0,-4,484,11,0,2,0,3
757,30,5,144,47,21,345,0,12,414,0,11,385,1,11,477,0,10,126,20,-1,3,3,-2,327,13,-2,-1,-1,0,372,12,1,-1,1,-1,417,12,1,1,0,2,484,11,-1,1,-1,-1
782,31,5,141,49,21,340,-1,12,401,7,11,405,1,11,477,0,10,149,19,-3,-1,2,-3,327,13,0,-2,1,-1,439,12,-2,-2,-4,-1,484,12,2,-2,1,-5,775,11,-2,-1,-2,-2
806,32,5,137,50,20,336,-5,12,412,4,11,392,-2,11,481,-7,10,126,18,-2,3,2,2,327,12,-1,1,-2,-1,395,12,-1,-2,2,-3,439,12,1,-1,3,1,484,11,1,1,0,4
832,33,5,132,43,20,345,-5,12,432,5,11,378,-1,11,486,-7,10,126,18,-2,-1,-3,1,14,13,1,1,1,-3,462,12,-2,2,1,0,327,12,-1,-1,1,2,529,11,-1,-2,-2,-1
856,34,5,132,43,20,347,-2,12,439,7,11,367,-1,11,495,-14,10,126,18,-1,-4,-1,2,171,17,4,-1,-2,-3,327,12,-1,2,-1,1,439,12,-2,0,-1,3,529,10,1,1,1,0
882,35,5,132,41,19,349,-4,12,441,6,11,363,-1,12,504,-15,10,126,19,3,-6,-2,-1,327,13,2,-2,1,0,439,12,-1,-1,-3,-1,685,10,-1,-2,-2,0,551,10,1,-1,1,0
906,36,5,130,41,19,349,1,12,439,8,12,372,-1,12,501,-9,10,126,19,4,-2,-6,-1,327,12,-1,1,2,-2,417,12,2,-1,-1,-1,462,11,1,1,1,0,506,10,-2,-1,-1,2
931,37,5,130,44,19,349,4,12,437,9,11,381,-1,11,504,-12,10,126,21,6,6,1,-5,171,20,-6,5,6,0,327,11,0,-1,-2,0,417,11,-1,0,2,-1,506,11,1,2,-2,2
956,38,5,130,53,19,342,-1,12,439,6,11,394,-1,11,501,-15,10,126,22,8,3,-6,-6,171,21,-3,8,4,-6,350,12,3,-2,-1,0,395,12,1,3,-1,0,506,11,1,-2,2,1
996,39,5,130,56,19,342,9,12,437,8,11,401,10,11,504,-18,10,149,23,7,9,0,-7,327,12,1,2,1,-1,395,12,0,-2,1,0,439,11,2,-1,-1,1,506,11,1,1,1,-1
1006,40,5,135,54,20,434,10,11,354,-57,12,407,10,11,504,-17,10,171,24,4,10,4,-6,126,24,11,-3,-5,-3,395,12,-2,1,2,-3,439,12,-1,-2,4,2,484,11,1,-2,-1,3
1030,41,5,137,53,20,426,-22,11,356,-42,11,412,-49,11,499,-15,10,171,24,0,8,1,-1,395,12,1,1,-2,4,350,11,2,-1,3,2,439,11,-1,1,-5,0,484,11,-1,-1,-2,-3
1056,42,5,141,53,21,421,-15,11,358,-42,11,421,-49,11,499,-12,10,171,23,-2,5,2,-8,350,11,-1,1,-2,-1,395,11,0,-1,1,-2,484,11,1,2,1,2,775,11,0,2,1,0
1080,43,5,141,54,21,414,-25,11,347,-32,11,437,-49,11,490,-13,10,126,23,5,-2,-1,-1,171,23,2,4,0,-3,462,11,1,-2,2,-1,350,11,-1,1,-2,0,395,10,0,1,-1,-2
1105,44,5,141,53,22,414,-24,11,349,-31,11,452,-49,11,477,-13,10,126,22,3,-4,-5,-1,171,22,4,3,1,-3,439,12,1,3,1,1,350,11,2,-1,2,0,708,10,1,-2,0,1
1132,45,5,141,54,22,414,-20,11,365,-17,11,457,-18,10,468,-49,11,126,21,-1,1,1,1,171,21,-1,-1,-1,0,439,12,-2,-1,-3,1,484,11,1,-2,-1,-4,350,10,-1,0,-1,-1
1156,46,5,141,55,22,417,-19,11,372,-12,11,441,-18,10,481,-6,10,126,21,-4,-3,3,4,171,21,3,-4,-4,4,439,12,1,-2,1,-1,395,10,-2,-1,-1,0,596,10,2,-1,1,1
1181,47,5,141,56,22,419,-17,11,387,-15,11,425,-18,10,495,-9,10,126,21,-4,-3,0,2,171,20,1,-3,-3,0,439,12,-1,0,0,-2,484,10,1,-1,2,0,596,10,-1,-1,1,-2
1207,48,5,146,54,22,423,-13,11,401,-13,10,410,-18,10,153,56,22,171,21,5,-5,-4,1,126,21,-4,-4,3,4,439,11,-1,1,0,1,484,10,-1,-1,-1,0,596,10,-1,1,1,1
1231,49,5,148,52,22,148,54,22,416,-19,11,408,-17,10,394,-18,10,171,21,4,-3,-3,2,126,20,-3,-4,2,6,14,14,-1,1,-3,-5,327,13,-3,2,0,-2,395,11,2,-2,2,1
1256,50,5,146,54,21,148,54,21,410,-6,11,403,-8,10,392,-16,10,149,21,-2,-6,-2,3,327,12,2,0,1,-2,395,11,-2,0,0,1,462,10,2,0,1,1,596,9,0,-1,2,-1
1281,51,5,144,57,21,148,54,21,403,-5,11,408,-6,10,392,-20,10,149,20,0,-5,-1,4,327,12,1,0,1,4,395,11,-1,1,-2,-1,439,10,-1,-1,2,-2,596,9,-1,1,-2,1
1306,52,5,141,56,21,148,54,20,396,-7,11,412,-4,10,390,-28,10,149,21,-7,-3,2,5,327,11,-1,1,-1,-1,395,11,-2,-1,-1,-1,462,10,1,-1,1,1,685,10,2,0,3,-1
1331,53,5,144,59,21,383,-1,11,417,-2,10,397,-19,10,144,54,20,149,21,-5,1,2,-1,327,11,1,-1,-1,-1,395,11,1,1,2,1,462,10,-1,2,-1,2,685,10,-1,1,-3,1
1356,54,5,146,60,20,371,-3,11,421,0,10,403,-19,10,139,54,20,149,20,-2,3,1,2,327,10,-1,0,2,2,395,10,1,0,-1,0,462,10,-1,1,-1,-2,842,10,1,2,2,2
1380,55,5,148,60,20,362,-24,11,417,-9,10,414,-19,10,631,-2,9,149,19,-1,0,1,-1,350,10,-2,1,-2,-1,439,10,2,-1,-1,0,685,10,2,1,2,-1,887,10,2,-1,0,0
1405,56,5,151,58,20,354,-27,11,421,-8,10,419,-21,10,640,-2,9,149,19,2,4,1,-4,350,10,1,-1,0,-1,439,10,-1,1,2,1,685,10,-1,1,-2,-1,395,10,1,1,1,-1
1430,57,5,153,65,20,347,-28,11,417,-3,10,649,0,9,423,-21,10,149,20,7,2,-2,2,931,11,2,2,0,1,372,10,-1,1,1,0,439,10,0,-1,-1,1,685,10,1,-1,2,-1
1456,58,5,151,65,20,340,-19,10,412,-3,10,658,0,9,428,-21,10,149,20,3,4,-1,-8,909,11,-1,-2,-2,-1,372,10,1,1,2,3,842,10,-1,1,0,2,439,9,-1,0,-1,1
1480,59,5,149,64,20,345,9,10,660,-4,9,417,-3,10,432,-21,10,149,20,6,2,-1,-2,372,11,0,-3,-3,-2,842,11,-2,2,-1,-2,909,10,1,-1,2,-1,618,9,-1,0,1,-1
1505,60,5,151,67,20,349,10,10,671,-2,9,421,-3,10,426,-21,10,171,20,2,2,-1,-1,372,11,-1,-1,-1,2,909,11,-2,0,-1,1,842,10,1,0,2,-1,708,9,-1,1,0,1
1531,61,5,153,65,19,682,-2,9,354,23,10,425,-3,9,421,-21,10,171,19,2,1,0,-1,372,11,0,2,3,-2,842,10,1,1,-1,-1,909,10,-1,0,0,1,708,9,1,1,-1,-1
1556,62,5,155,72,19,671,-2,9,358,27,10,430,-3,9,879,-1,10,171,18,0,-3,0,0,372,10,1,0,-2,-2,864,10,-1,-1,-1,-1,909,10,1,-1,1,-1,573,9,-2,0,-1,1
1581,63,5,157,68,19,660,-2,9,363,26,10,439,27,9,877,-1,10,171,18,-3,3,2,-1,372,10,0,0,-1,3,864,10,-1,1,1,-1,909,10,-1,-1,0,1,484,9,1,-2,1,0
1605,64,5,160,69,19,367,22,10,649,5,9,448,21,9,884,-9,10,171,17,-1,1,4,3,909,10,-1,2,-2,1,372,10,-1,1,-1,0,484,9,-1,1,-1,2,573,8,1,0,1,-1
1630,65,5,162,71,18,369,23,10,638,5,9,452,21,9,882,-6,10,171,17,-3,1,1,-1,126,17,-2,2,0,-1,372,11,2,-2,1,-1,327,10,-2,-2,-2,-1,864,10,1,-1,1,-2
1655,66,5,164,72,18,884,-8,10,372,21,10,626,5,8,457,21,9,171,16,-1,1,2,2,126,16,0,2,3,-2,372,11,-1,1,-1,1,327,10,1,1,2,1,909,10,-1,1,-1,-1
1680,67,5,166,57,18,877,-3,10,372,14,10,615,5,8,461,21,9,171,16,-3,0,1,2,126,16,1,2,2,1,37,16,-2,-5,2,-3,372,10,1,-1,4,4,864,10,1,1,1,-2
1704,68,5,168,62,17,873,-3,10,372,7,10,466,21,9,604,5,8,37,16,4,2,-4,1,171,16,1,-3,3,2,81,16,-1,4,-2,-4,126,16,-3,-1,3,-2,372,12,-2,-2,-2,-4
1730,69,5,166,62,17,875,-3,10,372,-7,10,600,5,8,470,21,9,126,16,-1,4,-2,-3,37,16,-1,-2,4,-2,81,16,3,0,-1,3,372,11,1,1,-1,3,327,11,2,0,2,2
1755,70,5,162,62,17,870,10,10,365,-21,10,586,5,8,475,21,9,126,17,5,-1,1,0,171,17,1,5,-2,-2,37,16,-3,1,-1,4,305,11,2,1,-4,1,864,11,2,-1,0,1
1780,71,5,157,62,16,870,10,10,358,-21,10,573,5,8,479,21,9,126,16,0,0,-1,-1,171,16,1,-1,1,-1,37,16,-1,-3,-2,0,842,12,-3,-1,0,0,931,10,2,1,1,-2
1805,72,5,153,-76,16,868,-11,10,351,-21,10,573,5,8,121,79,16,126,16,-2,0,2,-2,171,15,0,-2,2,2,37,15,0,-1,0,1,842,12,2,-1,1,2,931,11,-2,0,-2,0
1829,73,5,148,-76,16,866,-18,10,336,-32,11,126,79,16,915,39,10,126,16,-2,3,5,-1,171,16,-2,-3,-1,4,216,15,3,1,-5,-1,842,12,-1,1,-1,-1,305,11,1,-2,4,1
1855,74,5,144,64,16,859,75,10,329,-24,11,130,79,16,917,39,10,126,16,-3,-2,-6,1,171,16,2,-3,-1,-7,81,15,-2,3,1,5,305,11,-2,1,-9,-1,842,11,0,-1,-2,2
1879,75,5,139,50,16,857,75,10,309,-25,11,126,79,15,920,39,10,126,15,-2,0,1,3,171,15,-1,-2,-4,2,81,14,1,0,1,-1,372,11,-1,2,-1,1,305,10,1,0,3,2
1904,76,5,135,60,15,121,-66,15,850,75,11,289,-27,12,52,14,15,126,15,-1,1,1,-2,171,15,-1,-1,2,0,81,14,-1,2,-2,-3,14,14,2,-3,-4,1,372,10,1,0,-2,0
1930,77,5,121,79,15,117,-61,15,848,75,11,264,-28,12,50,14,15,37,15,-4,-1,1,0,81,14,1,-3,1,1,126,14,2,1,-1,-1,260,11,1,1,-2,1,439,10,-1,2,-1,2
1954,78,5,108,45,15,128,-61,15,846,75,11,235,-35,12,43,14,15,37,15,2,2,2,0,81,14,-1,1,-1,3,149,14,2,1,-1,-2,260,11,-2,-1,1,1,305,11,-1,-3,-1,1
1979,79,5,99,31,15,137,50,14,844,75,11,206,-34,13,298,-22,10,37,15,-3,0,-1,1,81,13,-1,-2,-2,-1,126,13,2,-1,-1,-3,193,12,1,1,2,-1,260,11,2,0,-1,3
2004,80,5,90,35,15,132,33,14,842,75,11,184,-16,13,284,-27,11,37,14,1,-2,-2,0,81,13,1,-1,2,-1,126,13,1,0,0,3,193,12,1,1,-4,-2,260,12,-1,2,4,-2
2029,81,5,81,34,15,135,36,14,166,-1,13,842,75,11,278,-29,11,37,14,1,1,2,0,126,12,-1,-1,-2,1,193,11,-1,-1,1,-1,260,11,1,0,1,1,305,11,-1,1,-1,-1
2055,82,5,70,35,14,130,26,13,143,4,13,264,-29,11,842,75,11,14,14,-1,3,0,-2,81,13,-2,-3,1,1,126,13,1,-3,0,-2,193,13,3,1,1,1,260,12,-2,2,-2,0
2079,83,5,70,32,14,130,11,13,123,4,13,257,-34,11,842,75,11,126,15,2,4,-4,0,14,14,-2,-3,1,1,171,14,-3,3,0,-3,238,13,-2,-3,3,-1,350,11,2,2,-1,1
2104,84,5,70,73,14,94,14,13,130,-62,13,251,-52,11,839,46,11,126,15,3,-1,1,-2,14,15,1,3,-1,2,171,14,-1,2,2,1,238,13,2,-1,-4,0,819,11,2,2,2,1
2129,85,5,65,-73,14,135,-59,13,81,5,13,237,-53,12,14,14,14,126,15,-2,-3,3,1,81,15,-4,1,1,-1,37,14,1,3,1,0,171,14,2,0,-1,3,238,13,1,-1,-1,-1
2154,86,5,61,-73,14,139,-67,13,65,10,13,217,-62,12,14,14,14,126,15,2,0,-2,0,81,14,-1,-1,1,2,14,13,1,0,-2,-2,171,13,1,2,3,-1,238,12,-2,0,-1,1
2179,87,5,61,-66,14,144,61,13,54,10,13,208,2147483647,12,832,25,11,126,16,-1,-4,-3,0,37,14,-2,3,-1,2,171,14,2,-2,-2,-3,260,12,2,1,1,0,819,12,2,1,-1,1
2203,88,5,74,-42,14,141,2147483647,14,208,-75,12,47,10,13,828,19,11,126,16,1,-3,2,3,171,14,3,1,-2,4,797,12,-1,-3,-2,-1,260,12,-2,0,-2,-2,887,12,0,3,2,2
2229,89,5,88,57,14,141,52,14,215,-75,12,40,10,13,832,17,11,126,18,-4,-5,-4,6,171,16,4,-3,-5,-5,887,12,-1,2,-1,-3,819,12,2,-1,-2,2,730,10,-2,0,0,2
2254,90,5,101,57,14,141,56,15,224,-9,12,34,10,13,830,17,11,126,20,-6,-5,2,6,819,12,2,-2,-1,0,887,12,2,1,0,-1,283,11,2,1,2,-1,931,11,-2,2,1,1
2279,91,5,114,57,14,137,59,16,226,-9,12,23,10,13,828,16,11,149,21,-5,-9,0,6,819,12,-1,0,1,2,887,12,1,1,-1,-1,931,10,1,0,0,-1,372,10,-1,-2,-2,-1
2303,92,5,130,57,15,139,60,17,240,18,12,16,10,13,825,12,11,149,21,-5,-4,4,4,819,12,1,-2,0,-1,864,12,2,1,0,1,327,11,2,1,3,-2,372,11,-1,2,3,1
2328,93,5,135,57,15,135,56,17,249,27,12,16,10,13,823,12,11,126,22,-6,3,2,1,819,11,-1,-1,-1,2,864,11,1,-1,-1,-1,327,11,1,-1,-2,4,372,10,0,1,-3,0
2354,94,5,132,56,18,139,57,15,258,17,11,16,10,13,828,21,11,149,22,-7,2,3,2,864,11,1,-1,-3,-1,327,10,0,0,1,-3,931,10,1,1,4,-1,372,9,0,0,3,0
2378,95,5,137,63,19,148,57,15,273,21,11,14,10,13,832,36,11,171,22,-7,-4,7,1,864,11,1,-2,-1,1,506,10,-2,-1,-2,-1,931,10,1,1,-1,0,327,9,1,0,-2,-1
2403,96,5,141,63,20,157,57,15,289,21,11,830,50,11,14,10,13,171,22,-2,5,0,0,506,11,3,0,2,1,551,11,1,3,-1,2,797,11,1,-1,0,0,864,11,-1,-1,1,1
2428,97,5,141,68,20,171,37,16,302,5,10,828,50,11,879,20,11,126,21,-2,5,-1,-2,171,21,-3,-2,4,1,506,11,0,1,1,0,305,10,-1,-2,1,-2,551,10,0,-1,0,1
2453,98,5,141,67,20,171,36,16,307,5,10,828,50,11,877,20,11,126,20,2,0,1,4,171,20,-2,1,-4,0,551,11,-1,2,-1,1,596,11,-3,0,-1,-1,506,10,1,-1,1,1
2478,99,5,141,79,21,171,36,17,311,5,10,819,50,11,882,20,11,126,20,1,2,0,-2,171,19,-1,1,1,1,618,11,2,0,0,3,506,10,-1,1,-2,-2,551,10,1,0,2,-2
2503,100,5,141,79,21,171,36,17,821,43,11,316,-10,10,879,20,11,126,19,2,3,-3,-5,842,11,-3,0,0,0,462,11,2,2,1,-2,327,10,-2,1,-1,-1,708,10,-1,-2,1,-1
2528,101,5,139,79,20,821,38,11,316,-20,10,171,36,17,877,20,10,126,19,1,-4,1,3,283,11,-1,-2,-1,1,819,11,-1,1,1,2,327,10,1,-1,-2,0,462,10,0,-1,1,3
2552,102,5,139,79,20,821,44,10,316,-30,10,171,36,18,877,20,10,149,18,5,0,-3,-2,462,11,-2,1,-1,-1,551,10,1,-2,1,1,819,10,-1,-1,1,-2,327,10,1,1,1,1
2578,103,5,141,79,20,828,11,10,311,-3,10,171,36,18,877,20,10,149,18,3,-2,-1,-1,283,11,-1,2,4,1,462,11,2,-1,0,0,327,10,-2,-1,1,3,887,10,-2,1,-3,0
2603,104,5,141,79,19,826,-17,10,307,-3,10,873,-32,10,403,46,9,149,17,2,-1,-3,-2,842,11,-2,-2,1,-1,887,11,1,-2,1,0,954,11,-1,2,1,-1,462,11,-1,1,-2,-3
2628,105,5,137,79,19,823,-10,10,300,-32,10,868,-32,11,412,46,10,126,18,-2,5,-1,1,81,18,6,2,2,-1,37,17,2,-5,-1,-1,260,14,4,1,-2,3,842,11,-1,2,0,1
2653,106,5,128,-73,18,828,-15,10,293,-18,11,870,-32,11,421,46,10,81,17,-2,-1,-1,-4,126,17,0,-1,5,0,37,16,-1,2,-4,1,260,13,-1,-2,1,-5,842,11,-1,0,2,-2
2677,107,5,128,56,18,832,-24,10,296,-8,11,873,-32,11,430,-30,10,126,19,-7,1,1,3,327,12,1,-3,-2,-1,462,11,-2,1,-3,1,551,10,1,-2,4,-1,842,10,1,-1,-1,3
2702,108,5,130,44,18,832,-24,10,293,-2,11,439,-30,10,875,-32,11,149,19,1,5,2,1,283,13,2,1,1,1,327,13,-2,2,-1,-1,462,10,1,1,1,-1,797,10,2,-1,0,0
2728,109,5,133,42,18,832,-24,10,291,-4,11,441,-3,10,877,-32,11,149,19,4,-1,-3,1,283,13,-2,-1,-2,-4,327,13,2,-2,3,-3,395,12,-1,3,1,4,551,10,-1,2,-1,2
2753,110,5,135,40,18,287,4,12,828,-29,10,435,-1,11,880,-32,11,149,18,-2,-1,-1,0,283,13,1,2,1,-1,327,13,-1,0,1,3,395,12,0,-2,-3,-3,797,11,-1,-2,2,0
2778,111,5,137,35,18,287,5,12,826,-32,10,441,1,11,551,-27,10,149,17,1,-1,-1,2,283,13,-2,-2,1,2,395,13,2,2,2,-1,350,12,3,0,-2,-2,797,10,1,1,-1,0
2802,112,5,137,25,18,282,0,12,430,4,11,824,-32,10,539,-17,10,149,19,4,-5,-3,4,283,13,2,0,2,1,350,13,-3,1,0,0,395,13,-2,-2,-1,-1,439,11,1,-2,1,0
2827,113,5,137,48,18,289,-9,12,424,6,11,815,-32,10,533,-16,10,149,22,-3,-11,-3,7,350,12,1,-1,0,-2,395,12,1,1,2,-1,484,10,-2,1,-1,-1,551,10,0,-2,2,0
2852,114,5,137,56,19,296,-15,12,417,8,11,810,-32,10,524,-14,10,149,22,-6,-3,3,-1,350,12,1,1,1,1,395,12,-1,0,-2,0,462,10,2,-1,3,1,663,10,-1,-1,1,1
2878,115,5,139,59,19,305,1,12,410,12,11,799,-59,10,515,-13,10,149,21,-4,0,1,-1,350,12,-2,-1,1,2,395,11,0,-1,-1,1,462,11,-2,-1,-2,-3,730,11,-1,-3,0,1
2902,116,5,146,58,19,314,10,12,410,13,11,788,-49,10,499,-11,10,149,21,-6,2,6,-2,350,12,1,1,2,2,462,11,1,1,0,1,395,10,0,-1,-1,1,730,10,-1,1,-3,3
2927,117,5,149,59,20,321,4,12,399,19,11,781,-25,10,490,-11,10,149,22,-7,6,5,1,395,12,1,3,0,-1,350,12,2,-1,-2,-1,775,11,2,2,1,2,462,10,-1,-1,1,-1
2952,118,5,149,61,20,332,0,12,388,19,11,779,-24,10,486,-9,10,149,22,-4,0,4,4,395,12,-1,-2,2,1,350,11,-1,1,0,-3,775,10,0,-1,2,-1,506,10,1,1,-2,-2
2977,119,5,149,61,20,343,48,12,383,24,11,772,-24,10,479,-8,10,149,22,-4,-6,0,4,395,12,1,-1,0,-1,350,11,-1,-1,-1,0,484,10,-1,1,2,2,730,10,-1,-1,-1,2
3002,120,5,149,56,21,347,15,12,383,23,11,765,-24,10,468,-8,10,149,23,5,-8,-7,-1,327,11,1,-2,2,-2,395,11,1,1,1,3,439,10,-1,-1,-2,0,484,10,1,1,-1,-1
3026,121,5,149,62,21,352,-4,12,383,7,11,763,7,10,463,-11,10,149,23,5,-6,-1,6,327,13,0,4,-1,2,395,11,-1,-2,-1,-2,506,9,-1,-1,0,-2,775,9,0,1,2,0
