timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
9,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
35,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,28,-3,-28,-32,2,59,6,-1,2,0,-3,462,6,-2,1,2,-2,618,3,-1,-1,-1,-1,685,3,1,-1,0,0
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,27,-6,-3,-14,10,59,8,-1,-2,-2,1,618,7,2,1,0,-2,842,7,2,-1,-1,-3,931,7,-2,1,2,4
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,28,20,-2,-2,-28,462,9,-2,-1,-2,0,708,8,2,0,2,0,618,7,-1,1,1,2,931,7,-1,0,-1,-3
108,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,32,28,28,21,-32,462,10,2,-1,-1,-1,685,9,1,2,1,-1,641,8,2,0,-3,-1,730,7,-1,1,0,-1
134,5,2,238,33,29,662,21,7,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,32,3,-18,-7,-2,417,11,1,2,2,0,931,11,-3,1,2,0,462,10,-2,0,1,1,685,9,-1,-1,-2,0
159,6,3,238,33,29,674,15,7,454,53,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,31,12,-4,1,-14,59,13,-1,2,-1,2,954,10,1,2,-2,-1,462,10,1,-1,1,-1,730,9,-1,2,-1,1
184,7,4,238,33,29,669,7,7,455,48,8,938,66,8,2147483647,2147483647,4294967295,238,31,3,-11,-4,-2,59,12,2,0,0,1,954,10,1,-1,-2,0,462,10,-1,1,1,1,641,9,1,-2,2,1
209,8,5,238,33,29,665,4,8,947,45,9,456,48,9,56,28,9,238,30,6,1,-1,-10,37,12,-1,-2,-2,-1,998,11,-2,2,-1,2,931,10,2,-1,1,1,641,10,-2,1,-2,1
234,9,5,238,34,29,658,4,8,950,19,9,457,48,9,54,28,9,238,30,17,0,-7,-10,596,13,1,-4,0,-4,708,12,-3,2,-3,2,663,12,2,3,2,3,976,12,-1,-3,-2,-3
258,10,5,238,32,30,658,7,8,956,29,9,457,48,9,52,28,9,238,31,19,17,22,-5,663,12,2,-1,-1,-2,998,12,-1,-3,-1,2,708,12,1,1,2,0,954,12,-3,0,3,0
283,11,5,238,31,30,669,4,9,949,40,10,457,48,9,50,28,10,238,31,9,-16,-4,-6,887,13,-3,-2,1,3,954,13,3,-1,-3,-1,842,13,-2,3,2,0,730,12,1,-3,2,-1
308,12,5,238,31,30,680,3,10,944,38,10,457,48,10,48,28,10,238,30,-11,5,-7,2,887,13,0,-2,0,-2,842,13,-2,0,-1,2,954,12,1,1,0,0,730,12,0,-2,-2,0
334,13,5,238,31,30,680,7,10,947,38,11,457,48,10,909,37,11,238,30,-4,-11,-8,1,708,13,0,3,2,1,954,13,2,2,2,-3,842,13,2,1,2,-2,998,12,-2,2,2,3
359,14,5,238,25,30,949,39,11,683,5,11,902,43,11,457,48,10,238,31,-5,24,19,9,954,13,-2,-2,-1,3,708,13,1,-2,0,1,752,13,2,1,-1,-1,864,12,2,1,-1,-2
384,15,5,238,25,30,951,38,12,687,3,11,897,56,12,712,3,10,238,31,8,17,25,-7,954,14,-1,3,-1,-1,864,13,1,-3,2,1,730,12,-1,1,0,-2,641,12,2,-2,0,2
407,16,5,238,26,30,951,32,12,689,7,11,894,56,12,705,12,11,238,30,1,5,-10,-1,954,14,1,-2,1,-1,864,13,0,3,-2,1,752,13,-2,-2,-1,1,663,12,-1,2,2,-1
433,17,5,238,31,30,951,31,12,701,10,12,891,2147483647,12,694,21,11,238,32,-31,-17,-8,35,954,13,-1,-1,0,1,864,13,0,-1,1,0,752,12,1,0,0,0,618,11,-1,-2,-2,2
459,18,5,238,29,31,947,38,12,712,10,12,884,69,12,683,21,11,238,34,7,39,31,1,551,12,3,-1,-1,0,954,12,-1,-1,2,-1,864,12,1,-1,-3,1,998,12,1,-2,1,0
482,19,5,238,28,31,945,49,12,727,10,12,877,69,12,667,43,11,238,34,33,-9,3,-21,551,12,-1,2,2,-1,954,12,0,1,-3,2,998,12,-1,1,-1,-2,596,11,-2,-1,1,2
508,20,5,238,29,31,938,48,13,736,-3,12,868,69,12,651,39,11,238,35,-20,-22,-19,11,931,13,3,1,-1,-3,551,12,-2,-1,-3,1,998,12,-2,1,1,1,752,12,1,-2,3,1
532,21,5,238,29,32,940,42,13,738,4,12,868,69,12,636,38,11,238,34,-14,9,3,12,909,13,-3,1,-1,-1,954,13,0,-3,1,0,551,12,2,0,2,0,752,12,-1,2,-2,1
558,22,5,238,30,32,947,55,13,868,69,12,738,-14,12,620,40,11,238,35,-33,-25,-21,27,954,13,0,2,-1,-1,730,12,-2,1,-3,-1,551,12,-1,-1,-1,1,842,11,1,0,2,-1
583,23,5,238,31,33,947,55,13,873,-55,12,741,-19,12,604,40,11,238,35,-22,0,10,12,954,13,0,-2,1,3,730,12,0,-2,0,-2,887,12,-2,1,0,-4,842,12,-1,2,-2,1
608,24,5,238,30,33,947,-59,12,875,-55,12,754,-15,12,575,32,11,238,35,-32,15,2,32,954,12,1,1,1,-1,842,12,1,2,1,-2,462,11,-1,2,1,4,752,11,0,-1,-1,1
633,25,5,238,30,34,947,-62,12,877,-55,12,765,-15,12,557,27,11,238,36,43,20,24,-48,954,11,1,0,1,1,462,11,-1,-1,1,-3,842,11,0,1,-2,-2,752,11,1,1,0,3
657,26,5,238,30,34,938,-67,12,886,-51,12,763,-21,12,546,23,11,238,36,5,-23,-20,-12,730,13,-4,0,-1,-3,864,12,3,1,-5,1,954,11,-1,-1,1,-2,551,10,0,-2,1,0
682,27,5,238,29,35,927,-62,12,889,-50,11,761,-21,12,539,23,11,238,36,-26,26,27,27,730,12,1,0,2,1,842,12,1,-1,2,-3,887,11,1,1,3,1,931,11,-1,2,0,2
709,28,5,238,30,35,918,-76,12,891,-50,11,759,-24,12,524,12,11,238,36,13,33,27,-13,730,12,2,1,-2,1,775,12,0,2,-1,-1,864,12,-1,-2,0,2,462,11,2,-2,0,-1
733,29,5,238,32,35,909,-76,12,756,-24,12,893,-50,11,517,12,11,238,38,46,35,23,-42,14,16,-2,3,-1,1,730,12,-1,1,1,0,484,11,-2,1,1,2,775,11,-1,0,1,-1
758,30,5,238,32,35,902,-76,12,754,-22,11,895,-50,11,510,12,11,238,38,46,-12,-14,-51,14,16,-1,-1,1,-2,864,12,2,-2,-1,-2,484,11,2,-1,1,-3,730,11,1,0,1,1
782,31,5,238,32,36,897,-76,12,752,-22,11,891,-17,11,504,12,11,238,37,21,-24,-24,-16,14,16,4,1,-4,3,864,12,-2,-1,-2,1,730,11,1,-2,-2,-1,909,11,1,-2,1,-3
807,32,5,238,33,36,888,66,12,752,-28,11,898,-18,11,497,12,10,238,37,14,-21,-20,-3,14,16,2,0,4,-1,864,12,-1,-1,-1,2,909,11,1,-1,-2,-1,730,11,0,1,0,-1
832,33,5,238,32,36,879,45,11,752,-28,11,900,-4,11,490,12,10,238,37,-16,-33,-26,14,14,15,-2,-1,3,-4,864,12,1,2,2,1,909,11,-2,1,-1,2,976,10,1,-2,-1,-3
857,34,5,238,33,36,870,37,11,750,-23,11,902,0,11,493,12,10,238,36,-7,-4,-5,6,14,15,1,-3,1,3,864,12,-2,-1,-2,-2,909,11,-1,-1,2,-2,819,11,-1,2,-1,2
882,35,5,238,34,36,861,29,12,743,-13,11,904,0,11,495,15,10,238,35,-3,-8,-1,10,864,12,2,1,3,-1,775,11,-3,0,-1,1,484,10,-1,-1,-2,0,529,10,2,0,1,-2
907,36,5,238,34,36,859,21,12,743,7,11,902,6,11,488,15,10,238,34,2,12,6,-5,842,12,1,3,0,-1,730,12,0,-3,0,0,775,12,2,-1,1,0,931,11,-1,-2,0,1
932,37,5,238,35,36,859,25,12,893,5,11,743,17,11,481,15,10,238,34,-19,7,11,18,842,12,-1,-1,1,0,730,11,-1,1,1,2,797,11,-1,-1,-2,-1,931,11,1,-1,-1,-1
957,38,5,238,35,35,857,24,11,897,5,10,743,19,11,481,14,10,238,33,-13,3,2,8,842,11,1,1,-1,-2,462,11,1,-2,2,-3,730,11,-1,0,2,-1,931,10,0,1,1,2
982,39,5,238,35,35,855,21,11,902,5,10,743,20,11,479,13,10,238,32,-11,-2,-1,8,842,11,-1,-1,0,1,462,10,-1,0,-1,1,529,10,2,1,-1,-2,730,10,0,-1,-2,1
1007,40,5,238,36,34,853,21,11,906,5,10,743,24,10,477,11,10,238,32,-14,7,9,15,462,11,2,1,1,1,842,11,-1,1,1,2,529,10,-2,0,0,2,730,10,1,1,-2,0
1031,41,5,235,36,34,848,27,11,902,16,10,741,32,10,475,11,10,216,32,-20,-10,-6,15,819,13,3,-2,-2,-2,708,11,-2,2,3,1,864,11,2,2,2,-2,462,11,-1,-1,-1,1
1056,42,5,233,35,33,844,27,11,897,19,10,739,32,10,473,11,10,216,31,0,-5,-3,-1,819,12,-1,1,2,2,462,12,-2,2,0,3,864,11,-1,-2,-1,2,529,11,1,-2,-2,-1
1082,43,5,231,37,33,844,33,11,897,23,10,747,37,11,470,11,10,216,31,-7,-16,-11,9,14,17,3,-1,0,2,864,13,1,3,0,-1,819,12,1,-1,-1,1,909,11,-3,0,2,0
1107,44,5,229,37,32,844,39,12,747,37,11,902,21,10,468,11,10,216,31,9,-14,-14,-4,14,16,0,-2,1,-4,864,13,-1,-2,1,-1,954,11,-1,2,0,2,909,11,1,1,2,1
1132,45,5,229,36,32,844,60,12,906,23,10,752,37,11,468,15,11,238,31,6,16,16,-5,14,17,-4,2,-1,2,864,13,2,2,-3,-1,954,13,-1,-3,1,0,484,12,3,2,3,-3
1156,46,5,229,35,31,846,53,12,908,23,11,761,37,11,18,-52,15,238,31,-9,-14,-11,12,59,18,-3,2,4,-3,14,17,3,3,-2,-5,864,12,-1,1,2,2,954,12,2,0,-1,-1
1182,47,5,229,34,31,848,59,12,924,23,11,779,55,11,23,-50,16,238,31,-19,5,5,21,59,18,2,3,-2,-3,14,17,1,-3,-2,2,864,13,-2,-2,2,1,909,12,2,-2,-2,1
1206,48,5,229,34,31,850,53,12,926,23,11,801,55,11,27,-50,16,238,31,22,1,4,-20,864,12,-1,-1,-2,-3,954,11,1,1,-1,2,462,11,-1,1,-2,2,573,10,-1,0,1,0
1231,49,5,229,33,31,852,61,12,929,23,11,823,55,11,32,-50,16,238,31,-15,-9,-7,10,864,13,2,2,-1,1,954,12,1,-2,-1,0,462,11,1,2,0,-2,641,11,-2,2,2,2
1255,50,5,229,33,31,855,2147483647,12,931,23,11,846,48,11,468,23,11,238,30,-7,-4,-7,14,864,12,-1,-1,1,-1,954,11,-1,0,-1,1,462,11,-1,0,-1,2,641,10,1,1,-1,2
1281,51,5,229,33,31,859,-72,12,940,23,11,870,52,11,466,23,11,216,33,33,-22,-19,-27,14,14,-1,2,0,-2,864,12,0,1,2,-2,439,11,-2,-2,-1,0,954,10,1,0,0,0
1307,52,5,229,33,31,864,-60,12,895,52,11,464,24,11,949,23,11,216,33,-7,19,14,4,864,12,2,-2,-3,2,954,12,-2,2,3,1,439,11,1,1,-1,1,663,11,2,2,0,1
1332,53,5,229,32,31,866,-60,12,909,43,11,461,24,11,954,23,12,216,32,-18,-6,-8,15,887,13,1,-3,-3,1,954,12,2,1,2,-3,663,11,-1,-2,-4,-2,708,10,2,-1,3,-3
1357,54,5,229,32,31,868,-60,12,922,43,11,457,26,11,605,16,10,216,32,19,-5,-3,-20,887,12,-1,1,1,0,417,12,-1,-3,1,2,462,12,3,1,-2,0,641,11,2,-1,3,-3
1380,55,5,227,32,31,864,57,12,929,40,11,450,26,11,954,23,12,216,31,-3,2,2,1,417,13,2,2,-2,1,819,13,-1,-3,-1,1,887,12,1,2,1,-2,462,12,-2,1,-1,-1
1406,56,5,224,32,31,859,66,12,933,40,11,443,9,11,627,16,10,216,31,10,4,0,-12,417,13,-1,-2,2,-3,14,12,1,-1,3,4,819,12,0,1,0,-1,864,12,-1,1,1,0
1431,57,5,222,32,31,855,35,12,931,34,11,437,-28,11,638,16,10,216,30,-10,-13,-16,13,37,14,0,4,-2,0,417,12,1,1,-2,-1,819,12,1,2,1,2,887,12,-2,1,-2,-1
1456,58,5,220,33,31,850,30,12,924,34,11,432,-28,11,27,-52,14,216,34,-46,10,13,42,37,16,1,-5,-1,-1,819,13,2,-2,-1,-5,887,12,-1,2,4,2,931,11,-1,-1,-1,3
1481,59,5,218,33,31,846,30,12,918,34,11,428,-28,11,25,-52,14,216,33,-8,10,9,4,819,12,0,0,1,3,887,11,1,-1,-2,-1,708,10,-2,1,-1,1,931,10,1,0,1,-1
1505,60,5,216,34,32,832,29,12,904,33,11,423,-28,11,942,48,11,216,33,-1,20,17,-5,730,11,2,2,2,-1,819,11,-1,0,-3,1,887,11,1,-1,1,-1,775,10,-1,2,1,2
1530,61,5,216,34,32,835,31,12,891,33,11,425,-37,11,25,-52,14,216,32,12,0,-2,-8,887,11,-2,1,2,0,462,11,-2,-2,-2,-1,730,11,0,-1,1,-1,819,10,0,1,0,-2
1556,62,5,216,34,32,837,32,12,877,32,11,428,-29,11,27,-52,14,216,32,17,9,8,-11,462,11,1,2,2,2,887,11,1,0,-2,1,730,10,0,1,-1,-2,819,10,-1,-1,2,1
1581,63,5,216,34,32,837,28,11,864,32,11,430,-24,11,667,4,10,216,33,27,4,3,-19,462,11,1,-1,2,-1,887,10,1,1,-3,1,551,10,1,1,-2,-1,596,10,-1,-1,1,-2
1606,64,5,216,35,32,841,21,11,850,32,11,435,-27,11,663,2,10,216,32,16,-1,-9,-12,37,14,-3,-1,2,4,462,10,-1,1,-2,-3,596,10,1,2,-1,1,931,10,1,2,1,2
1630,65,5,216,34,32,852,21,11,843,32,10,439,-16,11,658,2,10,216,32,15,-5,-3,-22,14,14,-1,-2,-1,-1,998,11,2,-1,1,1,462,10,-1,1,-1,3,551,10,1,-1,0,-1
1655,66,5,216,34,32,870,14,11,828,72,10,444,-4,11,649,0,10,216,31,-2,-9,-3,5,462,12,3,1,3,1,551,10,-2,-1,-2,1,708,10,-2,-1,1,-1,998,10,0,0,-2,2
1681,67,5,216,35,32,888,14,10,448,-2,11,812,58,10,640,0,10,216,30,7,-8,-11,-5,462,13,-3,-2,-4,-3,551,12,2,2,2,1,596,10,-1,1,0,0,730,10,-1,0,-2,0
1705,68,5,216,37,31,906,14,10,453,-1,11,796,58,10,631,-6,10,216,31,-26,-7,3,20,462,13,1,1,3,4,551,11,-1,0,-1,-3,417,10,0,-2,3,-3,596,10,1,-1,3,1
1730,69,5,216,36,31,457,0,11,924,14,10,774,-44,10,616,-8,10,216,33,-10,-38,-37,17,462,12,1,-1,-1,-2,551,10,0,-1,0,4,596,10,-1,1,-4,-1,663,10,0,-2,1,-1
1755,70,5,216,36,31,462,0,11,951,14,10,770,-53,10,600,-14,10,216,33,13,10,5,-15,462,11,0,1,0,1,551,10,-1,-1,1,-3,596,10,-1,-1,2,1,775,10,-1,1,1,1
1780,71,5,216,36,32,462,0,11,955,-18,10,765,-53,10,586,-8,10,216,34,-35,4,6,34,462,12,-1,2,0,1,596,10,2,0,1,-2,931,10,-1,2,1,-1,551,10,-1,-1,-1,0
1805,72,5,216,36,32,462,-1,11,960,-18,10,750,-75,10,573,0,10,216,33,-1,-10,-15,-4,462,11,0,-1,2,0,596,11,-2,1,0,3,663,10,1,-2,-1,-1,551,10,1,1,2,1
1830,73,5,216,37,32,464,0,11,964,-18,10,569,1,10,734,-75,10,216,33,-16,3,13,17,37,14,3,-1,-4,1,484,11,3,0,0,-1,551,10,-2,1,-1,0,596,10,1,0,0,-2
1854,74,5,216,36,32,466,2,11,964,-18,10,564,2,10,712,13,10,216,32,8,-3,-7,-2,484,11,-1,-1,2,2,551,11,2,1,-1,1,596,10,-1,0,-1,0,663,10,0,-1,1,-1
1880,75,5,216,38,32,464,0,11,553,3,10,689,13,10,964,-18,10,216,32,-12,15,13,2,14,16,-4,-3,-1,2,439,11,2,1,0,1,484,11,0,2,-1,-1,551,11,-1,-1,1,0
1905,76,5,216,37,32,461,0,11,546,3,10,674,9,10,957,-18,10,216,31,-2,1,6,3,37,19,4,7,2,-4,439,11,1,-1,1,-1,484,10,0,1,3,0,551,10,-1,1,-3,3
1930,77,5,216,37,32,470,3,11,535,14,10,656,9,10,951,-18,10,216,31,11,19,16,-7,37,20,-4,-6,3,9,551,11,2,-1,4,-3,439,10,-1,-1,-5,3,931,10,2,2,-3,-1
1955,78,5,216,36,32,468,6,11,535,11,10,638,9,10,951,75,10,216,30,-5,9,6,3,37,20,4,3,-7,-7,551,11,-2,1,-2,-1,998,11,-2,-2,-2,1,439,10,1,1,2,0
1979,79,5,216,36,31,466,6,10,535,14,10,948,64,10,571,-15,10,216,30,3,-8,-12,0,37,19,-2,1,3,4,551,12,-1,-2,0,1,976,11,2,1,2,-1,775,11,-1,-2,-1,0
2004,80,5,216,35,31,535,23,10,463,6,10,946,63,10,566,-15,10,216,29,-2,-7,-8,-1,37,18,-1,1,-1,-4,551,12,2,1,0,-1,775,10,1,1,0,-3,976,10,0,-1,-1,1
2029,81,5,216,37,30,530,24,10,461,6,10,577,-32,10,32,65,17,216,28,4,-6,-6,-1,37,18,-3,2,2,-5,551,11,1,0,-1,0,663,10,-2,-1,-1,0,730,10,1,-1,1,-2
2055,82,5,216,38,30,589,-39,10,526,15,10,459,6,10,32,66,17,216,28,10,4,6,-7,14,18,-4,-3,3,3,663,11,1,2,-1,1,551,10,1,0,2,1,976,10,-2,1,1,2
2079,83,5,216,35,29,30,68,18,595,-39,10,537,18,10,454,6,10,216,27,-7,5,4,7,14,18,4,-1,-1,1,663,11,1,-1,1,-1,752,10,-1,2,-2,0,976,10,1,-1,0,-2
2103,84,5,216,34,29,27,67,18,595,-39,10,548,15,10,461,8,10,216,27,-8,4,5,6,14,18,-3,2,2,1,663,10,-1,0,-2,-1,752,10,1,-1,2,-1,551,10,-1,1,1,-1
2129,85,5,216,31,28,27,67,18,595,-27,10,566,15,10,468,6,10,216,26,-6,3,3,8,14,18,-4,-2,3,-4,663,10,0,2,3,3,506,10,-2,1,-3,0,551,10,-1,-1,-1,-2
2154,86,5,216,31,28,25,67,18,595,-22,10,584,13,10,474,5,10,216,26,-3,7,6,4,14,17,2,1,1,6,663,10,1,-1,0,-3,506,10,1,-1,2,-1,551,10,1,1,1,2
2179,87,5,216,32,27,23,67,18,595,4,10,595,-22,10,470,5,10,216,25,2,1,3,-3,14,18,5,-3,-5,-5,506,10,2,0,1,1,551,10,0,2,-1,1,976,10,-1,2,-2,-1
