timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
33,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,506,13,-5,-2,3,-3,551,13,2,-5,4,3,596,13,5,1,-1,4,104,10,2,-3,-1,1,193,10,-3,2,-1,-2
58,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,596,14,2,3,-4,-1,551,13,2,-2,-1,3,14,11,3,-2,1,-3,59,11,2,3,3,1,104,10,-1,1,-1,2
84,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,551,16,6,-1,-1,4,596,16,0,6,-3,-3,59,12,2,1,-1,1,104,10,-1,2,-1,0,305,10,-1,-2,-1,1
109,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,573,19,5,7,-7,2,14,13,0,3,0,2,59,12,-2,-1,-2,0,104,11,1,-2,-1,-1,305,9,1,0,-1,-2
133,5,2,555,-44,16,76,-18,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,551,19,2,5,-4,-2,14,12,-2,0,-1,-1,59,11,-1,-1,1,-1,104,10,1,0,2,1,193,9,-2,0,-3,-2
158,6,3,554,-45,16,66,-26,11,68,9,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,551,21,-5,8,-3,-7,14,12,-2,0,3,1,59,12,1,-2,-1,1,104,10,1,1,-1,-1,193,10,2,-1,1,1
183,7,4,554,-46,17,62,-38,12,66,9,11,237,-13,9,2147483647,2147483647,4294967295,551,20,-1,-2,2,2,37,15,2,5,0,-1,193,11,1,2,-1,1,372,11,3,2,3,-1,842,9,-1,2,1,0
209,8,4,553,-46,17,59,-34,12,230,-14,9,65,9,11,2147483647,2147483647,4294967295,551,20,-2,1,0,-1,37,14,-1,-1,2,-3,395,12,-3,-1,-2,-1,193,10,1,-1,3,0,842,10,2,1,-2,2
233,9,4,553,-46,17,56,-34,12,215,-22,10,64,9,11,2147483647,2147483647,4294967295,551,19,-2,2,1,-1,37,14,2,-2,-3,2,439,13,0,2,-2,2,126,12,-3,1,1,-1,372,12,2,-2,2,0
