timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
9,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,10,-2,3,1,2,81,10,-3,-2,-2,3,126,10,2,-3,-2,-2,216,10,-2,3,-2,2,283,9,-1,-3,-1,-2
60,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,171,11,-3,0,-2,0,37,10,2,-1,-1,-3,81,10,2,1,3,-3,126,10,0,2,1,4,216,10,0,-2,1,-1
85,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,11,-2,0,-1,2,171,11,-1,-1,1,2,81,10,-1,-1,-3,-1,216,10,1,-1,-1,-1,283,10,1,2,0,1
110,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,171,13,1,4,-2,-2,104,12,2,-3,2,3,887,11,-3,0,1,-1,37,10,-1,-1,1,-4,283,10,-1,-2,-3,-1
133,5,3,37,20,10,184,-43,11,90,56,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,14,-1,-3,2,2,104,13,0,3,-2,-3,819,11,2,2,-3,2,37,11,2,-1,-1,2,887,11,-1,1,0,-2
159,6,4,33,25,10,185,-57,12,92,56,11,260,2,10,2147483647,2147483647,4294967295,193,13,2,1,-2,-2,104,13,-2,-2,1,1,14,13,3,2,0,-1,283,12,2,-2,3,1,819,12,2,1,-1,2
185,7,4,30,12,11,186,-56,12,94,72,11,263,0,10,2147483647,2147483647,4294967295,14,15,-3,3,-2,1,193,14,-2,-2,2,0,104,13,1,1,-2,1,283,12,0,2,-1,-1,775,12,2,-2,2,-1
209,8,5,28,10,11,187,-53,12,92,57,11,266,9,10,828,-30,11,14,14,0,-2,0,-2,193,13,0,2,1,2,81,12,2,-1,1,-1,283,12,1,-2,-4,1,842,11,1,2,1,0
234,9,5,26,10,11,188,-53,12,96,39,11,268,10,10,830,-34,11,126,14,-2,4,1,1,193,14,-1,-3,-2,-1,14,13,-1,-1,2,2,842,13,3,-1,-1,1,283,12,1,2,4,2
258,10,5,25,7,12,191,-53,12,99,43,12,269,8,11,825,-34,11,126,14,1,-1,-3,0,216,14,-1,3,2,0,14,13,-1,-2,2,0,283,13,-2,-2,0,-1,797,12,0,-2,3,0
284,11,5,23,-4,12,191,2147483647,13,103,43,12,269,8,11,827,-25,11,14,13,0,2,-1,1,126,13,0,-1,0,2,216,13,-1,-1,0,-5,842,13,1,-3,3,-3,283,12,1,1,1,2
309,12,5,20,-4,12,195,-56,13,108,43,12,276,10,11,829,-24,11,14,14,1,-3,-2,-1,216,13,1,2,-2,4,842,12,-1,1,0,1,283,11,-1,0,0,-1,462,11,-2,-2,-1,0
333,13,5,18,-11,13,200,-44,13,283,7,11,112,43,13,830,-27,11,14,15,0,4,0,-3,216,12,1,-1,2,-2,842,12,1,-2,1,2,797,11,-2,-1,2,-1,283,11,1,1,1,1
359,14,5,16,-28,13,204,-2,13,283,3,11,826,-25,12,114,43,13,14,14,1,-2,2,4,216,12,1,2,3,1,842,12,-1,-1,1,-1,283,11,-2,0,-3,0,797,11,-1,1,1,-1
383,15,5,14,-22,13,824,-21,12,202,11,13,276,10,12,117,43,13,171,14,-3,3,1,3,14,14,0,1,1,-3,216,14,-2,-3,-4,1,260,11,1,-2,-1,-4,797,11,-2,-1,0,-3
408,16,5,14,-16,13,826,-23,11,200,11,13,269,20,12,119,43,13,14,14,-3,0,-2,-1,171,14,-1,-1,-1,3,216,13,2,-1,-2,-1,260,12,1,2,1,-1,842,11,0,-2,3,1
434,17,5,14,-28,13,833,-23,11,202,13,13,256,19,12,121,43,13,216,14,-2,2,1,1,14,13,1,-1,1,1,149,13,1,-3,-2,-3,842,12,-1,2,1,2,752,11,1,-2,0,-1
458,18,5,16,-29,13,835,-19,12,204,13,13,245,14,12,126,43,13,216,13,1,0,1,1,37,13,-1,-1,-3,0,171,12,1,1,1,1,864,12,2,-1,1,-3,618,11,-2,1,-2,0
484,19,5,18,-13,13,837,-19,11,200,13,13,238,14,12,126,43,13,149,12,1,2,1,0,216,12,-1,1,-1,1,37,12,-1,1,0,4,283,12,1,-3,-1,-1,864,12,-2,1,1,-2
508,20,5,20,4,13,844,-10,11,195,6,13,231,16,12,126,43,13,171,13,2,-2,1,1,216,12,2,0,-1,1,864,12,-2,-1,-3,1,283,12,-1,1,2,-1,37,11,1,0,1,-2
533,21,5,20,12,13,846,-10,11,191,6,13,224,16,12,126,43,13,171,13,-2,1,-2,-2,216,12,-1,-1,2,-2,14,11,-2,1,-1,2,283,11,-1,0,-2,1,439,11,-2,1,-2,3
558,22,5,20,9,12,848,-10,11,186,13,12,218,16,12,126,43,13,171,12,1,0,3,0,439,11,2,1,-1,-1,14,11,-1,-1,-3,2,216,11,-1,1,0,3,327,11,-2,1,0,-2
583,23,5,23,1,12,850,-10,11,180,12,12,211,16,12,126,43,13,484,12,0,4,-3,1,439,12,2,-1,2,3,149,11,-2,1,-1,-1,372,11,-2,-2,0,-2,37,11,2,0,4,2
607,24,5,25,-2,12,852,-10,11,173,11,12,211,17,12,126,43,13,37,13,-1,4,-2,-3,439,12,-2,-2,0,-5,484,12,1,-2,3,2,149,11,1,-1,-4,3,283,11,2,1,3,1
