timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
10,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
33,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,81,10,-2,3,-2,1,372,9,-3,-1,-1,-1,193,7,2,-2,3,-1,283,6,1,2,-3,1,439,6,2,-1,1,0
49,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,641,14,-2,5,-4,3,573,13,5,-2,3,2,305,11,2,-3,3,2,372,11,2,2,1,1,529,11,0,-4,1,-2
80,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,596,18,5,7,-1,5,305,13,-3,2,-3,-3,350,12,-2,-3,1,-1,462,12,0,4,1,2,104,10,-1,1,-1,2
96,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,618,20,-3,8,-5,6,305,13,-1,-2,-1,2,350,12,1,-1,-2,-1,462,12,-1,-1,-2,0,395,11,-1,-1,0,-2
127,5,3,560,-10,15,358,-1,11,300,-33,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,618,21,-5,7,-6,3,149,13,0,4,-1,1,350,13,0,3,1,2,305,12,1,1,2,-2,395,12,-2,2,-1,0
158,6,4,566,-9,16,357,-2,11,301,-33,11,457,-8,12,2147483647,2147483647,4294967295,596,22,-1,8,-4,6,149,13,1,-1,1,1,305,12,2,1,-1,2,350,12,-1,0,0,-1,395,12,0,-2,-1,1
174,7,5,573,-10,17,356,-6,11,301,-32,11,447,-9,12,116,-6,11,618,24,-12,4,-9,-3,149,13,-1,2,3,-1,305,12,-1,-1,1,-2,350,12,-1,-1,2,0,395,12,1,1,0,2
205,8,5,579,-10,18,355,-6,11,302,-33,11,439,-9,12,120,-6,11,618,24,-11,-4,-6,-7,149,12,1,1,-2,-2,305,12,1,-2,1,1,350,12,2,0,-2,0,216,10,-2,0,1,1
221,9,5,583,-10,18,354,-5,11,302,-33,11,111,-16,11,434,-9,12,618,24,-5,-6,-1,-5,37,12,-3,2,-1,-3,149,12,1,1,-2,2,305,11,0,1,1,-1,350,11,-1,-1,0,1
252,10,5,586,-10,19,354,-5,11,302,-33,11,104,-18,11,429,-9,12,618,24,-5,-4,-3,-6,37,13,1,-3,-1,1,149,11,0,-1,-1,-1,350,11,-1,1,1,-1,104,10,-1,1,1,0
268,11,5,604,-10,21,347,-10,11,305,-33,11,101,-10,11,426,-9,12,618,23,-2,-6,0,-5,59,12,-2,0,-4,2,149,11,1,1,4,-3,305,11,0,-2,2,-1,104,10,1,-1,-3,-4
299,12,5,613,-11,22,341,-23,11,296,-53,11,99,-19,12,408,-9,12,618,24,-2,-8,5,-6,59,12,1,1,-2,1,216,11,0,-3,-3,1,149,11,-2,1,1,2,305,11,0,2,-1,-1
330,13,5,615,-10,22,327,32,11,296,50,11,92,-22,12,173,-3,9,618,23,3,-6,1,-4,37,13,-1,-3,6,-7,216,12,1,2,2,-2,305,11,-1,-1,-1,2,149,10,-1,0,-3,-1
346,14,5,615,-11,23,314,19,11,86,-21,12,293,55,11,399,-14,11,618,23,5,-5,6,1,37,14,1,3,-4,6,216,11,0,-1,-2,-1,283,10,-1,1,2,-1,439,10,-1,-2,0,-1
377,15,5,615,-11,23,75,-20,12,307,-42,11,287,55,11,394,-12,11,618,23,5,1,4,2,37,13,2,-1,3,0,283,12,3,-1,1,2,238,11,-1,-2,2,1,350,10,-2,1,-1,1
