timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
9,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
33,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,730,12,-4,-2,2,-5,775,11,3,-3,5,2,685,10,-3,2,-5,-1,14,7,2,2,-3,0,104,7,-2,-2,1,-2
58,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,730,16,-3,-5,5,-3,797,15,6,1,-1,6,149,12,1,4,-2,1,216,10,-3,-2,0,-2,81,10,2,-2,1,1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,775,18,5,5,-3,2,171,11,0,-1,0,-2,14,9,-1,1,-1,-1,81,9,0,-1,1,1,551,9,-2,-1,-2,0
109,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,775,18,-3,4,-2,-2,126,13,-4,-2,2,0,37,13,4,2,-2,1,216,10,1,1,1,2,462,10,-2,-1,3,2
133,5,3,774,-27,16,130,-30,11,36,-48,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,752,19,-6,-2,-3,-3,104,15,4,-3,2,1,37,14,-4,-1,3,-2,216,10,-2,-1,-4,-2,283,9,2,-1,3,-2
174,6,3,771,-29,16,126,-26,12,36,-45,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,752,20,6,-5,5,7,797,20,6,5,-4,5,104,15,-3,0,-2,-1,37,14,2,1,-3,4,216,13,3,2,5,1
183,7,4,768,-29,17,123,-26,12,36,-52,11,216,-1,11,2147483647,2147483647,4294967295,752,23,10,9,-4,6,104,14,-1,0,2,0,37,14,2,1,-2,-4,216,13,-2,1,-1,2,283,11,1,0,1,0
209,8,4,766,-28,18,120,-27,12,36,-52,11,216,0,11,2147483647,2147483647,4294967295,752,25,-9,12,-11,-5,37,14,-3,-1,2,-1,104,14,1,-2,1,1,216,12,-1,-1,-2,-1,283,10,1,-1,1,-4
234,9,4,764,-29,19,118,-26,12,36,-53,12,207,1,11,2147483647,2147483647,4294967295,752,26,-12,-7,5,-12,104,14,-1,2,0,1,37,13,1,-1,-1,0,149,13,-3,-1,-3,1,216,12,1,-1,1,-4
259,10,4,763,-29,20,117,-26,12,48,-54,12,208,1,11,2147483647,2147483647,4294967295,752,26,2,-12,9,2,104,13,1,-1,-2,-1,149,13,0,2,1,-1,59,13,-1,1,-2,2,216,11,1,-1,-1,2
283,11,5,761,-30,21,117,-27,13,52,-50,12,202,0,11,254,6,10,752,26,10,-4,3,6,59,13,2,-2,2,-1,104,13,0,2,2,-1,149,13,-1,-1,2,1,216,11,1,1,1,1
308,12,5,756,-29,22,103,-36,13,50,-49,13,193,0,11,257,5,10,752,26,8,8,-5,8,59,15,3,3,-1,1,14,14,3,-3,0,2,126,14,-3,2,-2,-1,283,11,2,-1,0,1
334,13,5,754,-29,23,92,-34,14,50,-55,13,182,4,12,245,6,11,752,27,-12,12,-9,-8,14,15,-2,3,2,2,59,15,-3,-1,-2,2,104,15,1,-4,-1,-3,149,15,4,2,2,0
359,14,5,752,-29,24,90,-14,14,48,-58,14,175,4,12,245,2,11,752,29,-15,-13,7,-13,14,16,2,-4,0,1,104,16,-1,4,0,0,149,15,-3,-1,-1,-1,238,13,3,1,2,3
383,15,5,752,-28,25,90,13,14,45,-58,14,169,4,13,240,-1,11,752,29,14,-15,16,8,14,17,-2,5,1,1,104,16,0,-3,0,-1,149,14,2,-1,2,0,238,13,-2,2,-2,-2
408,16,5,752,-29,26,43,49,14,95,13,14,171,3,13,236,-1,12,752,29,14,8,-7,11,14,16,-2,0,-1,-1,149,14,1,2,-3,1,238,13,1,1,2,0,976,10,0,-1,1,-1
433,17,5,752,-29,27,41,35,14,99,66,14,173,2,13,231,-1,12,752,29,-6,11,-8,-3,14,16,1,1,2,-4,149,13,-1,0,0,1,238,13,0,-2,-1,-3,976,11,2,1,1,3
459,18,5,752,-29,27,41,26,14,104,66,14,175,4,13,227,-1,12,752,28,-6,-4,3,-4,37,15,2,2,-2,-3,462,12,-2,3,-1,1,238,12,-1,0,1,3,529,11,-2,-2,1,-1
483,19,5,752,-29,27,43,40,15,117,2147483647,13,184,4,13,229,-1,12,752,28,4,-1,3,2,59,16,4,0,-3,-2,462,12,0,-2,-2,1,238,11,1,1,-2,1,529,11,1,1,1,-2
508,20,5,752,-28,27,34,51,15,130,-50,13,186,4,13,231,-1,12,752,27,-5,2,-5,-2,59,17,-4,-3,2,3,462,12,2,1,4,-2,238,12,1,-2,1,1,372,11,-2,-1,-2,1
532,21,5,752,-28,27,34,55,15,137,-37,13,195,4,13,233,-1,13,752,26,6,-6,5,3,59,16,1,1,-1,-2,171,13,2,-2,-3,2,238,11,-1,1,0,-4,462,11,0,0,-2,-1
558,22,5,752,-28,27,29,49,16,151,-1,13,206,6,12,229,-1,13,752,27,6,13,-10,7,14,16,3,2,1,-1,59,16,-1,2,0,0,149,13,2,-2,1,-2,238,11,0,2,-1,4
583,23,5,752,-28,28,29,51,16,160,-27,13,222,8,12,238,-1,13,752,28,-18,3,-4,-16,14,15,-2,-1,-3,-2,59,15,-1,-1,1,-4,149,13,-2,-1,1,3,260,11,2,1,2,-2
607,24,5,752,-29,28,32,62,16,180,-20,12,233,14,11,238,-1,13,752,29,4,-17,15,2,37,16,5,-2,1,3,305,11,-1,-2,0,-1,260,10,-1,-1,-1,1,462,10,-1,-1,2,1
633,25,5,752,-30,27,36,62,15,182,-27,12,249,11,11,238,-32,12,752,28,9,8,-7,7,59,16,-2,-2,2,0,126,15,3,1,0,3,305,12,2,2,-1,2,238,11,-2,-2,2,-3
657,26,5,752,-29,27,41,62,15,195,-14,12,255,11,11,238,-32,12,752,28,-7,-3,2,-6,59,16,-2,-3,0,2,14,16,-2,2,0,0,283,12,-2,2,-1,1,439,12,1,3,1,0
683,27,5,752,-30,27,45,62,15,193,-22,12,260,-12,11,238,-32,12,752,27,11,3,-2,10,59,16,-2,3,-3,1,126,14,-1,-2,3,-1,439,12,-1,-2,1,-2,283,12,-1,-1,2,-2
707,28,5,752,-29,27,47,-62,16,191,-22,12,264,-17,11,455,20,11,752,29,-16,11,-11,-11,59,16,1,-2,4,1,126,14,0,3,-5,3,283,11,1,1,-1,1,439,11,0,1,-1,3
732,29,5,752,-29,27,47,-39,15,179,-20,13,269,-17,11,452,11,11,752,29,-7,-18,16,-9,59,15,1,2,1,2,14,15,2,-2,1,-3,126,14,-1,0,-1,-2,439,11,2,-1,1,-2
757,30,5,752,-29,28,47,-29,15,168,-19,13,273,-17,11,450,11,11,752,29,13,-8,8,10,59,15,1,-2,-4,2,14,14,-2,-1,2,5,126,13,0,0,1,-2,171,12,0,2,1,2
782,31,5,752,-30,28,43,-28,15,157,-17,13,267,-13,11,448,11,11,752,29,9,9,-9,10,14,15,-1,3,-4,-1,59,14,-2,-1,-2,-3,171,13,3,1,2,1,126,13,1,-2,3,-1
808,32,5,752,-30,28,43,-21,15,159,-17,13,267,-17,11,434,1,11,752,28,-7,7,-6,-4,14,17,6,-2,-1,-4,171,14,-1,-3,-2,0,238,12,2,-1,2,1,327,11,-2,1,-2,-1
832,33,5,752,-29,28,43,-22,15,161,-17,13,264,-19,11,421,-4,11,752,28,-10,-3,1,-9,14,17,-2,3,2,2,171,13,0,1,-1,0,238,11,0,-1,-2,-1,327,11,1,-1,4,1
856,34,5,752,-29,28,41,-22,16,148,-15,13,416,0,11,269,-11,11,752,28,3,-12,13,-3,171,13,2,0,1,-3,305,12,-1,-3,-4,-1,238,11,-2,1,2,3,417,11,-1,1,2,1
882,35,5,752,-28,28,36,-22,16,153,-10,13,412,0,11,271,-1,11,752,28,13,0,3,13,171,12,0,1,0,4,327,12,-1,2,2,2,417,11,1,-2,1,-2,551,11,-2,2,-2,-1
907,36,5,752,-28,28,32,19,16,141,-10,13,412,0,11,273,10,11,752,28,1,16,-14,3,14,16,-1,-2,2,-2,439,13,-4,2,-2,2,327,13,0,-3,-3,-1,395,13,2,3,2,2
932,37,5,752,-28,28,29,23,16,146,-10,13,412,7,11,276,17,11,752,28,-9,0,-1,-7,37,17,-2,4,-3,-2,439,14,2,-2,-2,-3,305,13,3,2,3,-3,372,13,-3,1,-2,3
957,38,5,752,-28,28,27,21,16,405,11,11,150,-10,12,278,19,12,752,27,2,-3,1,1,37,16,2,0,3,2,305,13,-2,-1,-2,2,372,13,2,1,1,-3,439,13,-1,1,1,2
982,39,5,754,-28,27,23,13,16,392,11,11,275,19,12,155,14,12,775,26,4,3,1,4,14,18,-5,-4,-2,-2,171,14,-4,1,1,4,260,13,2,-2,0,-1,305,13,1,1,0,1
1006,40,5,754,-27,27,23,1,16,378,11,12,273,17,12,164,6,13,752,25,2,6,-4,1,59,18,0,5,-2,5,14,18,4,-1,4,2,216,14,4,1,2,3,260,13,1,3,-3,1
