timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
16,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
20,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,30,15,-36,25,13,14,10,3,2,-1,0,887,9,3,-1,-1,-1,439,6,-1,-2,1,-4,551,6,-2,1,-1,1
52,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,32,-7,-28,16,0,14,9,0,-1,-1,0,439,8,-2,1,3,2,506,8,2,-1,-3,0,887,8,1,0,-3,1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,33,-17,-24,21,-12,14,11,2,-2,0,-1,506,8,1,1,2,1,864,8,0,-2,1,0,573,7,1,1,-2,0
98,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,33,-24,-21,13,-12,439,9,-2,1,-1,3,998,9,1,2,-1,1,887,9,0,-2,1,-1,931,9,2,-1,1,0
130,5,3,216,-35,32,926,-53,8,492,16,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,34,-37,-11,13,-27,462,10,-2,2,-1,0,573,9,2,1,2,2,998,9,1,1,1,1,887,9,-1,1,1,1
145,6,3,216,-35,32,927,-57,8,487,8,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,35,-37,9,-3,-33,462,11,2,1,3,2,931,10,-1,-2,2,1,573,9,-1,1,-2,-2,819,9,1,2,-1,1
179,7,3,216,-35,33,928,-69,8,484,7,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,36,-29,25,-16,-21,462,10,0,1,-2,-3,931,9,-1,0,1,2,573,9,-1,0,0,2,641,9,1,1,-1,-1
194,8,4,216,-35,33,928,-60,9,478,10,9,580,-28,8,2147483647,2147483647,4294967295,216,36,-12,29,-22,-15,931,10,-1,2,-1,-2,439,10,1,0,-2,-1,618,10,1,2,1,-1,998,9,0,-2,2,1
226,9,4,216,-35,33,474,15,9,928,-60,9,585,-38,8,2147483647,2147483647,4294967295,216,35,-5,27,-21,-2,618,10,-1,-2,0,1,439,10,-1,1,2,1,529,10,2,1,0,-1,573,10,-2,1,1,1
257,10,4,216,-35,33,472,16,9,931,-55,9,589,-47,8,2147483647,2147483647,4294967295,216,35,4,23,-18,2,462,10,-1,2,0,-1,618,10,0,1,1,-1,954,10,1,2,2,1,573,9,1,0,-2,-2
272,11,5,216,-35,34,463,20,9,942,-40,9,595,-44,9,474,47,8,216,34,10,16,-14,3,998,10,2,-1,1,-2,462,10,1,0,1,-1,641,10,2,1,-1,1,573,9,1,-1,1,2
304,12,5,216,-35,34,459,9,9,953,-30,9,597,-57,9,488,47,8,216,34,15,16,-10,14,14,17,-3,-4,3,1,998,11,-2,1,-1,-1,618,10,-1,1,2,-1,462,9,-1,0,-1,1
319,13,5,216,-35,34,966,-24,9,455,9,9,602,-57,9,14,-2,12,216,34,18,5,-6,14,14,16,2,2,-1,3,998,11,2,1,1,1,931,10,-1,-2,-1,0,618,10,1,-1,-3,1
351,14,5,216,-34,34,966,-23,10,457,9,9,606,-57,9,14,-10,12,216,33,13,-3,3,10,14,15,0,0,-2,-4,618,10,-1,2,0,-2,998,10,0,0,0,1,931,10,1,1,1,0
382,15,5,216,-34,34,962,-15,10,611,-79,9,457,9,9,14,-30,12,216,32,7,-6,5,5,14,15,-2,-1,2,-2,618,11,1,-2,2,2,819,10,2,-1,3,1,954,10,0,-2,-1,-2
397,16,5,216,-34,34,964,-15,10,615,-79,10,457,18,9,14,-33,13,216,31,3,1,-1,6,14,15,1,2,-2,1,618,10,-1,0,-2,2,462,10,-2,-2,-1,-2,797,10,-2,1,-2,0
429,17,5,216,-34,33,967,-15,10,620,-79,10,464,29,9,14,-36,13,216,30,7,3,-4,1,14,14,-2,0,0,1,529,10,1,-2,-4,0,618,10,-1,1,1,-2,462,10,-1,1,2,4
444,18,5,216,-33,32,969,-15,10,611,-79,10,466,24,9,14,-40,13,216,30,8,3,-4,5,14,13,1,-1,-2,-1,462,10,2,-1,0,-3,529,10,-1,1,1,2,618,10,1,-1,-1,-2
476,19,5,216,-34,32,971,-15,10,611,2147483647,10,468,14,9,14,-35,14,216,29,5,3,-3,3,14,13,1,1,3,3,462,11,-1,2,-2,3,618,10,-1,2,2,2,551,10,1,-1,1,-3
507,20,5,216,-34,31,14,-21,14,971,-15,10,611,68,10,468,15,9,216,28,5,3,-7,2,14,15,-3,-4,-2,-2,462,11,2,-1,0,-1,618,11,1,-2,-1,-1,551,10,-2,1,-1,1
522,21,5,216,-32,30,14,-28,15,967,-15,10,602,56,10,468,14,10,216,27,7,4,-1,6,14,17,3,5,-1,0,551,13,3,-2,1,0,462,12,-2,1,0,-1,618,11,-1,2,-1,2
