timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
329,13,5,649,-22,16,32,-45,13,106,-21,12,133,-15,12,466,32,10,641,17,1,-2,3,1,59,14,3,-1,-3,1,14,13,-1,-3,1,2,149,13,-2,2,-1,-1,104,13,0,1,-1,-2
345,14,5,647,-22,16,36,-57,13,115,-20,12,137,-17,12,470,32,10,641,17,1,-2,0,-2,59,14,-1,0,3,1,149,13,-1,-2,1,-2,14,13,-1,1,-1,-3,193,12,2,-2,2,2
376,15,5,645,-22,16,41,-63,13,115,-24,12,146,-24,12,475,32,10,641,16,-1,1,1,2,59,13,-1,-2,3,0,149,13,2,2,-2,2,193,12,-2,1,-2,-2,260,10,1,-1,2,1
408,16,5,643,-23,16,45,-26,13,112,-27,13,155,-27,12,472,-8,10,641,15,1,-1,-1,1,59,13,-1,0,-4,-2,149,13,1,0,4,1,193,12,1,2,1,3,417,10,0,-2,1,-2
430,17,5,641,-21,16,50,-31,13,110,-31,13,168,-32,12,470,-8,10,641,15,-1,3,-1,1,59,13,1,2,-1,1,149,13,-2,1,-2,0,193,12,-2,-1,0,-2,797,10,2,-1,1,-1
446,18,5,641,-22,16,54,-31,13,117,-19,13,171,-27,12,463,-8,10,641,15,1,1,-2,-1,149,12,0,-2,-1,-3,59,12,-1,-1,1,3,193,12,1,-1,2,-1,775,11,-2,2,-2,1
477,19,5,641,-21,16,59,-37,13,122,-12,13,175,-27,12,457,-8,10,641,14,-2,-1,-1,-1,59,12,1,1,-1,-4,149,12,-1,0,-1,4,193,11,1,0,-3,0,417,11,-1,2,-1,0
508,20,5,641,-16,15,61,-45,13,126,-9,12,179,-27,12,450,-9,10,641,14,1,1,2,-1,81,13,3,-3,-1,1,149,13,1,3,1,-2,193,12,-3,0,1,1,417,10,1,0,1,2
524,21,5,641,-3,15,61,-45,13,131,0,12,184,-23,12,443,-9,10,59,14,-2,3,4,-1,149,13,0,-3,-2,-1,641,13,-1,1,-1,2,193,12,2,1,1,-1,730,11,2,-1,1,0
555,22,5,643,-11,15,135,-1,12,61,77,13,188,-17,12,437,-9,10,663,14,-3,3,-2,-1,59,13,1,-1,-4,1,149,13,1,-1,2,1,193,12,2,1,1,0,283,11,-3,0,-3,1
572,23,5,645,-14,14,149,-1,12,61,77,13,193,-16,11,419,-11,10,663,14,-1,3,-3,-1,59,14,3,0,4,3,149,12,-1,-1,-2,-3,193,11,0,-1,2,0,305,11,0,2,1,0
603,24,5,645,-17,14,59,-50,13,146,0,12,204,-9,11,401,-11,10,37,15,1,5,-3,0,641,14,-1,3,-2,1,126,12,2,-1,2,0,708,12,-1,-2,0,-1,305,11,2,-1,2,0
619,25,5,645,-21,14,56,-50,13,144,5,12,204,-6,11,383,-7,10,641,15,2,3,-3,4,708,13,-2,-2,1,-4,126,12,1,-1,1,1,193,11,1,2,-1,1,305,11,1,0,1,-3
650,26,5,647,-19,14,61,-45,13,133,6,12,204,-13,11,372,-3,10,37,15,-1,-1,3,1,663,15,-1,4,-2,2,104,12,2,2,-2,2,193,12,-1,-2,2,-5,305,10,-1,1,-4,5
681,27,5,649,-19,14,65,-48,13,122,17,12,204,-11,11,361,-3,10,663,16,2,3,-1,4,37,15,2,0,-1,-2,104,12,-1,0,3,-2,193,11,0,1,-3,3,998,10,1,-2,1,-1
697,28,5,652,-18,14,110,27,13,70,-47,13,199,-10,11,343,0,10,663,16,4,2,1,3,37,15,-2,2,1,1,104,12,-1,-2,-2,1,149,11,2,-1,-2,-1,238,10,0,2,0,0
728,29,5,654,-19,14,99,45,13,77,-42,13,204,-10,11,320,0,10,663,16,2,-1,1,2,37,14,2,-1,-2,2,126,11,-1,2,1,-2,238,10,2,0,0,0,193,10,1,-1,1,1
744,30,5,656,-21,14,88,11,13,81,-41,12,208,-8,11,314,2,10,663,16,3,1,-2,2,37,14,-1,-1,-1,-1,126,11,0,-2,-1,-1,238,10,-1,1,-2,3,350,10,1,-2,1,-2
775,31,5,656,-21,15,77,-27,13,86,-29,12,204,-7,11,309,3,10,641,17,5,-2,3,2,37,13,-1,-1,1,-3,104,12,2,1,3,-1,149,11,-1,1,0,4,372,10,-1,1,-1,0
806,32,5,656,-21,15,66,-36,13,92,-31,12,208,-13,10,305,3,10,663,16,4,1,0,2,37,13,2,1,-4,4,126,12,-1,3,-2,-3,775,10,-1,-2,-1,2,238,10,2,-1,1,3
822,33,5,654,-22,15,57,-39,13,99,-31,12,202,-11,11,302,-3,10,641,18,3,-5,4,2,59,13,-1,-3,3,-1,126,13,3,1,1,1,283,11,2,-3,3,0,372,10,-2,1,-3,1
853,34,5,654,-22,16,50,-42,13,115,-35,12,184,-9,11,298,-6,10,641,19,2,-7,8,-2,126,13,-2,-2,-2,-3,193,13,3,0,3,1,59,13,0,1,-2,1,260,12,-1,3,-2,1
869,35,5,654,-22,17,50,-42,13,117,-27,12,184,-6,11,293,-5,10,641,21,-3,-8,4,-4,193,13,-2,-2,-1,1,126,13,-1,1,0,1,59,13,1,2,1,2,260,12,2,-1,1,-3
900,36,5,652,-23,17,57,-28,13,110,-21,12,184,-3,11,289,-6,10,641,22,-7,-5,2,-7,104,14,4,2,2,1,37,14,0,-4,1,-1,193,13,-1,1,-1,-2,260,12,-1,0,1,1
924,37,5,649,-24,18,63,-18,13,117,-17,12,170,-7,11,284,-9,10,641,22,-6,-2,1,-6,104,15,-3,-3,-2,-3,59,15,-4,2,-2,-1,171,13,3,-1,3,2,260,11,0,0,1,1
955,38,5,647,-24,18,70,-16,13,161,-7,12,123,-16,12,287,-9,10,641,22,-7,1,-4,-6,104,15,1,3,2,1,59,15,2,0,1,-1,171,13,-2,-1,-2,0,395,11,0,-2,1,2
971,39,5,645,-24,19,77,-9,13,144,-4,12,128,-16,12,293,-11,11,641,21,-4,3,-4,-2,104,15,-1,-2,-3,1,59,14,-1,1,1,3,395,12,1,3,-3,-1,260,11,-2,-1,1,-2
1002,40,5,643,-24,20,83,-8,13,135,-2,13,121,-15,12,282,-12,11,641,22,-3,7,-6,0,104,14,0,2,2,0,149,13,-3,-1,-1,1,59,13,1,-1,1,-1,238,12,3,1,1,0
1018,41,5,643,-23,20,90,-2,13,135,-1,13,117,-18,12,264,-7,11,641,21,-1,5,-4,2,104,14,2,-1,-2,-2,149,13,1,2,2,-2,59,13,0,-2,-2,1,193,12,-2,1,2,2
1052,42,5,641,-24,20,97,4,13,117,2,13,119,-11,13,246,-9,11,641,21,0,5,-5,-1,104,13,-1,-1,1,1,59,13,-2,1,0,-1,149,13,0,-1,0,1,193,12,1,-1,1,1
1068,43,5,641,-23,21,106,7,13,108,11,13,126,-6,13,237,-9,11,641,20,1,3,-1,3,149,13,3,0,0,2,37,13,3,1,0,-2,193,13,1,3,-1,-1,104,13,0,-1,2,2
1099,44,5,641,-24,21,115,5,13,99,26,13,126,-6,13,235,7,11,641,20,4,1,0,5,149,13,-2,0,-3,-2,37,13,-2,0,1,1,193,13,0,-2,1,-3,238,12,1,0,2,1
1130,45,5,641,-24,21,117,6,13,86,32,13,139,-5,13,233,32,11,641,20,5,2,1,3,149,12,1,1,3,-1,59,12,1,-2,-2,1,193,12,-1,0,0,3,238,11,1,-1,-3,-1
1146,46,5,641,-24,21,117,8,13,68,31,13,141,-2,13,226,-75,11,641,21,7,1,1,7,14,15,3,3,-3,-2,104,15,-3,-4,1,2,59,14,-3,3,2,-2,193,13,1,3,-1,-1
1177,47,5,641,-22,20,117,9,14,144,1,13,63,31,13,219,-75,11,641,21,6,1,4,4,104,16,1,4,0,3,193,14,-1,-4,1,-2,14,14,1,-1,2,-4,59,14,2,1,4,1
1193,48,5,641,-22,20,117,7,14,146,-11,13,59,31,13,217,-53,12,641,20,3,-2,2,2,104,15,-2,-1,4,1,193,14,1,2,-3,1,238,14,-3,1,0,-2,14,14,0,-2,-2,-1
1224,49,5,641,-22,20,117,17,14,148,-15,13,54,31,13,215,-64,12,641,20,2,-3,3,-2,104,15,2,-2,-5,-3,193,13,0,1,3,-1,238,13,0,1,0,2,350,11,0,-1,-1,-2
1255,50,5,641,-21,20,117,14,14,161,-6,13,45,33,13,215,-64,12,641,19,-2,0,1,0,104,16,-1,4,1,-3,59,15,4,1,-2,-1,193,13,-1,-2,-2,2,238,13,1,-1,-1,-2
1271,51,5,641,-21,20,117,-66,14,36,31,13,175,-40,13,220,-56,12,641,19,0,-4,2,-2,104,16,-1,-4,4,5,59,16,-3,2,4,-3,193,13,2,2,-1,-2,238,12,-1,1,1,0
1302,52,5,641,-19,19,117,-38,14,36,19,14,175,-30,13,220,-48,12,641,18,0,-2,1,-1,104,16,-2,2,-4,-2,59,15,0,2,-2,5,149,15,-2,-2,2,-3,193,13,1,-2,3,2
1318,53,5,641,-20,19,113,-37,14,38,10,14,170,-23,13,220,-48,12,641,17,2,-1,1,1,104,15,2,0,1,0,59,15,1,-2,1,-3,149,14,1,2,-1,1,193,13,-1,1,-1,-1
1349,54,5,641,-18,19,108,-62,15,41,6,14,166,-38,13,226,-44,12,641,17,-1,-3,1,-2,104,15,-1,1,1,-2,59,14,0,1,-2,0,149,14,-1,-1,2,1,305,13,1,3,-2,1
1380,55,5,641,-18,18,104,-61,15,41,3,14,162,-35,13,233,-42,12,641,16,1,-2,2,-2,104,14,-1,-1,-2,1,59,13,1,2,1,2,149,13,0,-1,-2,-1,305,12,0,-1,1,2
1396,56,5,643,-16,18,97,-61,15,50,3,14,171,-39,13,244,-34,12,663,17,4,-4,3,2,37,13,-1,-3,1,3,104,13,1,1,-2,-2,149,12,1,1,1,-2,305,12,-1,2,-2,1
1427,57,5,643,-18,18,92,-59,14,59,1,14,166,-45,13,255,-28,12,641,17,1,-4,3,-2,59,13,-1,-2,2,-4,104,13,2,1,3,2,149,12,-1,2,-2,2,305,12,1,-1,1,-1
1443,58,5,645,-15,17,88,-59,14,68,-2,14,162,-45,13,262,-28,12,663,17,1,-4,1,-2,59,12,0,-1,1,1,104,12,1,-1,0,2,797,12,-2,-1,-2,0,149,12,1,0,-1,0
1474,59,5,647,-18,17,83,-44,14,77,-5,13,157,-61,12,269,-22,12,663,17,1,-4,3,0,59,12,-1,2,1,-2,104,12,-1,0,2,0,305,11,1,2,-1,3,149,11,-1,0,1,1
1505,60,5,647,-17,17,79,-45,13,81,-5,13,275,-20,12,148,-12,12,641,17,-3,-1,-2,-1,305,13,-1,-3,-1,-1,59,12,0,-2,-3,-1,104,12,2,-1,1,-3,372,12,2,2,1,-1
1521,61,5,647,-18,16,74,-13,13,282,-19,12,86,-5,13,140,-5,12,641,16,-2,0,1,-2,59,12,0,2,2,0,305,12,1,1,1,0,104,12,-2,0,0,1,372,11,-1,1,-1,-1
1552,62,5,647,-17,16,293,-15,12,70,8,12,95,-6,12,135,13,12,641,15,-1,-1,-2,-1,59,11,1,0,2,-1,104,11,1,-1,0,2,305,11,-1,0,0,-2,149,11,-1,1,-1,-1
1580,63,5,647,-18,16,296,-12,12,65,8,12,104,-6,12,137,30,12,641,15,-3,-1,1,-2,171,12,3,1,-1,-1,216,12,-1,3,0,1,260,12,-3,-1,-1,2,305,12,1,-2,-1,-1
1595,64,5,647,-19,16,291,-4,12,144,14,12,108,-15,12,59,2,12,641,15,-2,0,-1,-3,216,13,1,-3,1,-2,260,13,3,1,3,1,37,12,-3,1,1,-2,104,12,2,-2,0,1
1627,65,5,647,-20,16,282,-7,12,139,-9,12,113,-15,12,65,-34,12,641,14,-1,2,-1,0,104,14,-1,4,-2,-2,171,13,-1,-3,4,1,216,13,2,1,-1,3,260,13,0,2,-2,-1
1642,66,5,645,-17,15,273,-11,12,135,-15,12,79,-34,12,113,-15,11,104,14,-1,-3,1,2,641,14,-1,1,0,1,171,13,2,1,-4,-1,216,13,-2,1,1,-3,260,13,-1,-2,4,-1
1673,67,5,649,-15,15,264,-10,12,130,-32,12,90,-53,12,108,-49,11,104,13,0,-1,-2,-1,685,13,-1,-2,-2,-2,171,12,1,1,3,1,59,12,-2,1,0,2,216,12,-1,1,-3,3
1705,68,5,647,-23,14,256,-11,12,126,12,12,101,15,12,104,-32,11,641,13,-2,2,-3,-4,104,13,2,0,2,-2,171,13,-2,2,0,2,59,12,0,-2,-2,-2,216,12,-1,-2,1,-1
1736,69,5,645,-21,14,242,-10,12,124,36,12,101,15,12,99,-32,11,126,13,0,-2,-2,3,641,13,0,1,-2,2,59,12,-2,0,1,-1,171,12,1,0,-3,-3,216,12,1,2,2,-1
1752,70,5,645,-21,14,224,-14,12,115,-63,12,101,-44,12,95,-32,11,14,12,1,-2,2,3,59,12,2,0,-2,3,126,12,0,1,0,-2,641,12,1,1,4,2,685,12,-1,2,-1,5
1767,71,5,645,-23,13,121,-61,12,206,-14,12,108,-41,12,90,18,11,641,13,2,2,-2,-1,171,12,2,-2,0,-2,126,12,-2,-1,-1,1,708,12,-2,1,1,-3,59,11,0,1,2,-2
1798,72,5,645,-24,13,112,-25,13,193,-11,12,115,-34,12,81,18,11,14,15,-1,5,-1,1,126,13,2,-2,2,-1,641,13,2,0,2,4,171,12,1,1,2,3,573,11,-1,-2,2,-3
1830,73,5,649,-23,13,97,-9,13,188,-11,12,121,-33,12,72,18,11,14,15,2,-3,1,-2,126,13,-2,2,-1,0,685,13,1,3,-1,0,171,12,-1,-2,-1,-1,216,12,2,2,1,-1
1845,74,5,649,-18,13,79,6,13,135,-30,12,175,-13,12,68,18,11,37,15,-4,1,-1,3,171,14,-2,4,-1,-1,126,14,3,2,1,-1,641,14,2,3,1,3,216,13,-2,-3,2,-2
1877,75,5,649,-23,13,72,16,13,135,-15,12,166,-13,12,63,18,11,37,16,3,-3,-1,-3,171,15,0,-4,-2,2,641,15,4,-1,-1,2,685,13,0,3,-2,-1,752,12,-1,-3,2,-1
1892,76,5,649,-25,13,65,8,13,135,-15,13,157,-13,12,224,-40,12,37,15,2,1,0,6,641,15,3,1,-1,2,171,14,-1,1,1,0,752,12,-2,-1,-1,-2,506,10,-1,-1,1,-2
1923,77,5,643,-25,13,59,-4,14,135,-47,13,148,20,12,220,-40,12,37,16,-3,2,3,-7,618,15,3,2,2,0,171,14,2,-1,1,0,685,13,-1,1,-1,1,126,13,0,-2,0,3
1955,78,5,643,-22,13,52,-38,14,135,-52,13,139,24,12,216,-40,12,37,15,2,-1,-2,2,641,15,2,2,-1,1,171,13,0,1,-2,-2,708,13,-3,-1,-1,-1,126,12,1,-1,-1,0
1970,79,5,643,-20,13,43,-51,14,146,-29,13,135,24,12,224,-16,12,37,15,1,-2,-4,3,641,14,0,2,-1,3,171,13,1,1,3,4,752,11,-2,0,1,-2,305,11,2,-2,0,-5
2002,80,5,643,-25,14,45,-51,15,157,-22,13,144,21,12,716,-37,12,37,16,1,4,-1,-2,641,14,-1,3,-6,-1,171,13,0,-2,2,1,752,12,3,0,2,4,216,12,2,-1,-2,1
2017,81,5,643,-24,14,32,-32,15,164,-6,13,153,21,12,721,-35,12,641,16,-3,4,-1,-1,37,15,2,-2,2,-1,193,12,0,-2,-2,-6,752,12,1,-1,-1,0,439,10,-2,1,2,-1
2048,82,5,643,-22,14,34,-75,15,170,-19,13,157,21,12,725,-35,12,641,17,-2,4,-4,1,37,14,0,0,-1,-1,193,12,2,-1,-1,2,305,11,-2,-1,1,1,439,10,1,-1,-1,2
2080,83,5,638,-21,15,37,-61,15,182,15,13,162,21,12,725,-21,12,641,17,-3,4,-6,0,708,16,0,-5,4,-5,37,14,2,-1,1,3,238,13,-2,-3,-1,1,305,11,2,-1,-2,-2
2095,84,5,640,-25,15,37,-57,14,182,53,13,159,32,12,725,-21,13,663,18,-4,3,0,-3,171,14,3,2,-2,0,37,13,-1,1,2,-5,104,12,-1,-3,3,5,238,12,-1,1,-1,1
2127,85,5,643,-24,15,37,-50,14,182,-9,13,157,20,12,727,-16,13,663,18,-4,2,-3,-3,708,16,-2,-4,3,-3,171,14,2,-1,2,-1,37,13,1,1,-1,3,104,12,-1,0,-4,-2
2142,86,5,643,-23,16,45,-69,14,182,-9,13,155,20,12,723,-16,13,641,18,-3,2,1,1,171,14,-2,-3,1,2,126,13,-3,2,4,-1,37,12,-1,0,-3,-1,484,12,0,2,-2,-1
2174,87,5,647,-25,16,725,-18,13,54,-75,14,182,-11,13,164,-11,12,663,17,-2,1,-1,-3,708,15,1,-2,3,-2,171,14,0,2,-1,1,126,13,2,1,1,1,216,12,-2,1,-3,-1
2205,88,5,649,-25,16,725,-18,14,63,-75,13,182,-7,13,173,-4,12,663,16,-2,-1,0,1,171,13,0,0,-1,-5,126,13,0,-2,-5,0,14,12,3,0,2,1,216,12,1,1,4,0
2220,89,5,649,-26,16,721,-18,14,61,52,13,170,27,13,173,3,12,641,16,-2,2,-3,-2,14,15,-5,1,1,3,59,13,0,-4,-3,1,126,13,1,2,2,-3,171,12,1,0,4,2
2252,90,5,649,-25,16,59,52,13,166,24,13,168,-2,12,716,-18,14,14,15,3,1,-2,3,641,15,1,0,1,1,126,12,1,0,0,1,171,12,-1,1,-3,-1,216,12,-2,-1,2,-3
2267,91,5,649,-24,16,56,71,13,159,36,13,164,-6,12,712,-18,15,14,14,1,1,1,-4,641,14,-1,1,0,1,126,12,2,-1,3,-1,171,12,2,1,2,4,216,12,-1,2,-5,3
2299,92,5,652,-27,16,155,10,13,54,67,13,164,-3,12,696,-16,15,663,14,-2,-2,2,-3,14,14,-1,-1,-1,1,596,14,0,3,-3,1,149,13,-2,-3,-4,-4,216,12,2,0,4,-1
2330,93,5,654,-33,16,685,-17,15,146,2,13,52,57,13,162,-4,12,663,14,-1,-1,0,1,149,13,2,2,1,3,193,13,-3,2,-1,0,14,13,0,1,1,-1,596,13,-1,0,1,-1
2345,94,5,654,-21,15,674,-19,14,49,47,13,148,2,13,166,-3,12,663,16,1,-5,3,-3,596,15,-3,3,-3,-1,14,14,-1,-3,-2,1,193,13,1,1,-2,1,149,13,0,1,1,2
2377,95,5,652,-18,15,663,-19,14,56,38,13,146,7,13,184,-2,12,641,17,-5,-2,-1,-2,149,15,-1,-5,-1,1,104,15,-5,2,-2,1,59,15,-1,5,2,1,283,10,0,1,1,1
2392,96,5,654,-19,15,54,29,14,144,7,13,202,-2,11,652,-19,14,663,17,2,-5,5,-1,149,17,-4,4,1,-1,104,17,5,2,1,-2,59,16,1,-4,-3,0,462,11,2,-1,3,-1
2424,97,5,654,-19,15,52,31,14,142,3,13,209,0,11,640,-19,14,663,18,4,-4,5,2,149,17,3,2,-1,2,104,17,2,-3,1,1,462,11,-1,2,-2,1,283,9,0,-1,3,-1
2455,98,5,652,-22,16,50,31,15,139,6,14,213,4,11,629,-19,14,641,19,1,-5,5,1,149,16,1,0,0,-5,104,16,0,-1,-5,1,462,11,-1,1,-1,2,260,10,-2,-2,-2,2
2470,99,5,652,-18,16,52,46,14,148,0,14,226,-5,11,618,-19,14,641,19,3,-5,3,-3,149,15,0,-2,-1,2,37,14,-1,3,-3,-3,260,11,2,1,-1,2,462,11,1,-1,0,-3
2502,100,5,652,-18,16,151,-1,14,54,23,14,240,-3,11,607,-19,14,641,20,4,-5,4,0,149,16,-3,-3,0,-1,37,15,3,-1,2,1,305,10,-1,-1,1,0,998,10,-2,0,1,0
2517,101,5,652,-20,17,153,1,15,72,12,15,253,6,10,596,-19,14,641,20,4,-3,4,4,149,16,1,3,1,0,193,15,-3,2,1,-1,37,14,-1,1,0,-1,305,10,0,-1,-3,1
2549,102,5,649,-18,18,153,-6,15,90,-7,15,255,-12,10,596,-19,14,641,20,3,-4,4,-3,149,15,1,1,2,3,193,14,1,1,-4,3,238,11,-1,1,-2,-4,462,11,2,-2,-2,-4
2566,103,5,647,-18,18,153,15,15,108,-7,15,260,0,10,466,5,11,641,19,2,-1,3,5,149,14,1,-1,0,-2,193,13,1,0,2,0,462,12,-1,3,-1,5,238,11,0,1,1,2
2597,104,5,645,-19,18,157,22,15,117,-15,15,269,0,10,464,5,11,641,19,3,-2,1,1,104,16,0,-5,1,-1,462,12,1,-2,2,-3,819,11,2,2,1,1,238,10,0,-1,-2,0
2628,105,5,645,-20,18,119,-9,15,166,22,14,278,-11,10,462,7,11,641,18,3,-2,3,3,126,17,-6,1,-1,2,462,11,0,0,1,1,819,10,-1,0,-1,1,372,9,-1,-1,0,-1
2644,106,5,640,-19,19,121,-22,15,175,22,13,287,-11,10,462,7,11,618,19,5,-1,5,2,126,17,-1,2,1,-1,37,15,-2,-2,0,1,462,11,-1,0,-1,-2,819,10,-1,0,-1,-1
2675,107,5,638,-19,19,123,-18,15,184,22,13,296,-11,10,462,8,11,641,19,5,2,0,2,126,17,4,2,-3,-2,37,15,-2,1,1,2,462,10,1,1,1,1,819,9,1,0,1,2
2691,108,5,638,-17,19,126,-27,15,198,17,12,307,-11,10,462,8,11,641,19,3,3,-1,4,126,16,1,-2,2,3,37,14,1,1,1,-3,283,10,-2,1,-1,1,462,10,1,0,1,1
2722,109,5,638,-19,19,137,-3,15,206,12,12,309,-22,9,462,8,10,641,19,2,4,-3,5,149,16,1,-2,-3,-3,37,14,2,-2,2,2,238,11,-1,-1,3,3,283,10,1,-1,-2,0
2753,110,5,638,-18,19,146,3,15,215,23,11,307,0,9,462,8,10,641,19,3,4,1,3,126,16,-4,-2,4,1,37,13,1,0,-4,-1,238,11,1,2,-2,-2,283,10,-1,1,2,1
2769,111,5,638,-16,18,139,19,15,224,15,11,305,-4,9,462,8,10,641,18,-1,-1,-3,0,126,16,1,2,1,-3,37,13,-1,-1,0,-1,238,12,-1,-2,-2,-2,283,10,2,-1,4,-2
2800,112,5,638,-19,18,132,14,15,233,18,11,309,-3,9,462,8,10,641,17,1,2,-2,0,126,15,-1,2,-2,3,37,12,0,0,0,1,238,12,2,-1,1,1,283,11,-1,2,-3,0
2816,113,5,638,-18,18,128,12,16,242,32,10,314,-10,10,41,59,13,641,16,0,-1,1,0,149,15,-1,-2,1,-1,81,14,-1,3,1,1,238,13,-2,-2,2,0,283,12,2,-2,-1,2
2847,114,5,638,-17,18,130,30,16,45,48,13,242,53,11,318,-10,10,641,16,-3,-1,-1,-3,126,15,1,4,3,-2,81,15,4,-1,-3,-3,37,13,2,-3,-2,2,238,13,3,0,-1,-1
2866,115,5,638,-16,17,130,33,15,50,45,13,242,53,11,309,-10,10,641,15,-1,-1,-1,-1,126,15,-1,-1,-2,-2,81,14,-1,-1,-2,2,37,13,-2,-1,3,2,238,13,-1,2,-1,1
2897,116,5,641,-17,17,132,33,15,50,57,13,242,32,11,300,-10,10,149,16,5,-1,-1,-2,641,15,-1,0,0,2,37,14,0,4,-1,-3,238,14,-3,-1,-1,3,730,12,0,-2,1,-3
2929,117,5,641,-14,16,135,28,15,47,54,13,242,19,12,294,-40,11,149,16,-1,2,0,3,641,14,2,-1,1,-2,14,14,-2,0,-2,2,238,13,1,-1,2,-3,305,12,1,2,1,4
2944,118,5,641,-12,16,137,24,15,47,52,13,238,22,12,287,-43,11,149,15,-2,-1,-2,-1,37,13,-1,2,1,1,641,13,0,1,2,1,238,13,2,2,1,0,305,12,-1,-2,1,0
2976,119,5,641,-6,15,137,19,15,238,22,12,47,47,13,289,-42,11,149,16,3,-2,2,1,37,14,3,-1,-1,-1,641,14,1,-3,2,-2,238,13,-1,-1,-3,1,305,12,1,2,1,-1
