timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
26,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,23,14,-8,9,-2,14,9,-3,-1,4,-1,417,6,-1,-2,0,-1,462,6,2,1,2,1,573,6,-2,1,0,-1
57,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,216,24,13,-1,11,-2,14,12,2,3,-1,-2,395,6,1,-1,-2,1,909,6,-2,0,-2,-1,462,6,0,1,1,-2
73,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,26,13,-8,11,-2,14,12,0,-2,-2,3,395,10,-3,1,-2,-2,439,10,0,-3,0,-3,909,6,1,0,-1,2
104,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,27,11,-15,12,-15,395,10,0,0,0,1,775,10,3,1,2,1,842,10,-3,1,-1,-1,641,7,0,2,-2,1
121,5,2,202,-4,25,399,-16,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,193,28,18,-1,10,5,529,10,-1,-3,0,-1,395,10,-1,-1,-2,-2,730,10,-1,1,-2,0,842,10,1,-1,-1,1
168,6,4,200,-4,26,398,-17,8,873,-10,8,476,0,8,2147483647,2147483647,4294967295,193,28,2,-14,6,-13,618,11,1,-3,0,-3,395,10,-1,-2,1,-2,529,10,-1,1,-1,1,864,10,-1,-2,-2,1
183,7,4,199,-5,26,394,-20,9,468,-1,8,871,-10,8,2147483647,2147483647,4294967295,193,29,17,10,9,14,372,11,-1,-3,1,0,618,10,1,0,-1,2,417,10,2,-1,0,1,529,10,-1,1,1,-1
199,8,5,198,-4,26,392,-17,9,481,-3,9,870,-10,8,609,-11,8,193,29,3,-15,3,-16,372,11,-2,-1,-2,-3,573,11,-1,3,-2,2,641,11,0,-3,-1,-2,417,11,-1,-2,2,-1
230,9,5,198,-5,26,394,-12,9,494,-2,9,600,-4,8,869,-10,9,193,28,6,4,-6,7,596,12,2,2,3,3,529,11,0,-3,-1,-4,641,11,-2,1,-2,2,417,11,1,2,2,3
246,10,5,197,-4,27,397,-11,9,504,-3,9,593,-5,8,869,-10,9,193,28,-7,-8,-7,-4,596,12,-1,2,-1,-1,529,11,1,1,0,2,641,11,-1,1,1,-2,417,10,1,0,1,-2
277,11,5,195,-4,27,517,-2,10,397,-11,9,600,-3,9,864,26,9,193,28,-3,11,-8,10,596,12,1,-2,0,-3,641,11,2,1,3,1,685,11,-2,1,-1,3,819,10,-1,-2,1,3
308,12,5,193,-5,27,531,-2,10,399,-11,10,611,-1,9,868,23,9,193,28,10,12,4,7,596,12,-1,-1,-2,-1,685,11,2,1,1,0,641,11,1,0,1,-2,954,10,2,1,2,2
324,13,5,193,-4,28,546,-2,11,607,-1,10,401,-11,10,694,0,10,193,28,1,13,1,10,596,12,2,2,1,1,529,11,0,-3,1,-2,641,11,-2,0,-1,1,685,11,0,-1,2,-1
355,14,5,193,-5,28,562,-1,11,596,2,10,403,0,10,681,0,10,193,28,5,9,6,7,596,12,-1,-2,-1,1,529,12,-1,2,2,2,417,11,2,-1,-1,0,484,10,1,2,2,0
