timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,12,2,4,1,-2,685,10,-3,2,-1,0,238,9,3,1,-1,0,305,9,-3,1,1,2,81,7,-2,2,-1,1
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,238,10,-2,1,2,0,685,10,1,-1,0,-1,81,9,-1,-2,-1,-3,305,9,1,-1,0,1,193,8,1,2,-1,-1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,12,2,-2,3,-1,81,11,2,2,1,2,685,10,2,-1,3,-2,149,10,-2,-2,1,-1,551,10,3,1,4,2
109,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,12,-1,-2,-3,2,81,11,1,-1,-1,-2,149,10,0,2,1,2,238,10,0,-2,0,-1,305,10,-1,2,-1,0
134,5,2,206,-68,10,54,3,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,12,-2,1,3,-2,327,11,3,-2,0,3,260,11,-3,1,2,-2,641,10,0,-3,0,2,685,10,2,-1,-1,-1
159,6,4,208,-38,10,51,4,10,670,5,10,290,-52,10,2147483647,2147483647,4294967295,216,13,0,-4,2,-2,260,12,3,-1,0,2,327,12,-2,2,0,0,37,11,0,1,2,2,641,10,1,1,3,-2
184,7,4,209,-34,10,49,4,10,666,3,10,295,-45,10,2147483647,2147483647,4294967295,216,13,0,2,0,1,37,12,1,2,-1,-2,327,12,-1,-1,-1,-2,81,10,-2,1,0,-1,641,10,-1,1,-3,1
208,8,5,213,-41,11,48,9,10,296,-55,10,663,3,10,78,38,11,238,13,-3,2,1,0,305,12,0,-3,-1,1,37,12,-1,-2,-1,2,149,11,2,2,0,-1,104,11,2,-2,-1,-1
234,9,5,215,-53,11,46,6,10,297,-57,10,658,-1,10,86,38,11,238,13,2,-1,-2,-1,37,11,1,1,1,3,305,11,-1,0,2,-1,618,11,3,1,2,2,663,11,-2,3,-3,2
