timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
16,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
32,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,864,15,6,-2,1,4,909,14,1,6,-5,1,596,9,3,-1,1,-2,238,6,-2,1,2,1,708,6,-1,-2,2,-1
58,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,887,15,4,2,2,3,37,11,-3,3,-2,-2,551,10,2,2,3,2,596,10,-2,1,-4,2,641,10,-2,-2,-2,-3
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,909,16,3,2,-3,2,305,12,-2,3,-4,1,37,11,0,-2,0,1,797,10,-2,0,-1,-2,395,10,1,-2,2,-1
108,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,887,16,4,-2,2,2,37,13,3,-1,1,0,305,12,2,-1,2,-2,216,10,-2,-1,1,2,372,10,0,2,-2,1
134,5,1,895,-28,15,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,887,15,0,-1,-1,2,37,12,0,1,0,-2,305,12,-1,1,4,1,238,10,1,2,-2,-4,372,10,1,-2,-3,2
157,6,3,898,-27,15,37,-32,12,282,13,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,909,15,3,1,1,1,37,13,-3,0,1,3,305,12,1,-2,-1,-2,104,12,2,-3,-4,-1,216,11,-2,2,2,2
183,7,3,896,-25,15,37,-40,12,285,10,10,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,887,15,2,-2,3,0,37,12,1,0,-1,-1,171,12,3,0,1,3,305,12,1,2,1,2,126,12,-1,-2,3,-1
208,8,4,895,-25,15,37,-38,12,274,5,10,229,9,11,2147483647,2147483647,4294967295,887,14,1,0,2,1,193,13,-2,-3,-2,-3,37,12,-1,1,-2,-3,305,12,-1,1,-2,1,395,11,2,-1,1,-1
233,9,4,894,-24,14,262,10,10,37,-32,12,241,9,11,2147483647,2147483647,4294967295,887,14,-1,-2,-1,0,171,13,-2,1,2,2,931,13,2,-2,2,1,37,12,0,-2,1,-1,81,11,2,1,-1,1
259,10,5,895,-24,14,253,10,11,37,-22,11,241,44,11,372,58,10,909,13,2,-2,2,1,171,12,0,1,-1,-4,238,12,-2,-1,2,2,305,11,2,-1,-2,1,37,11,1,1,3,1
282,11,5,893,-20,14,253,4,11,37,-22,11,232,-49,11,364,59,10,887,14,-1,-3,1,-1,238,12,2,2,-1,1,171,12,0,-2,3,1,305,12,-2,-2,0,-1,395,12,1,3,1,2
308,12,5,893,-25,14,244,1,12,41,-53,11,233,-66,11,356,53,10,887,13,1,-2,2,1,149,13,0,-4,0,3,238,12,-1,2,1,-1,81,12,-3,2,1,-3,283,12,-2,1,1,1
333,13,5,891,-20,14,231,14,12,45,58,12,233,75,11,345,46,10,887,14,-1,-3,2,-3,171,13,2,2,1,-1,238,12,-2,-1,-1,2,81,12,-1,-2,-1,2,283,12,1,-2,-1,-2
358,14,5,891,-20,14,215,19,12,50,66,12,240,2147483647,11,336,46,11,149,14,0,4,1,0,887,13,0,-1,1,2,81,13,3,-1,-1,0,14,13,-1,-3,-1,0,283,12,-1,1,2,0
384,15,5,893,-19,13,200,9,12,47,66,12,244,2147483647,11,327,46,11,149,14,1,-2,2,3,909,12,-1,-1,0,1,14,12,1,-1,-2,2,81,12,0,1,2,-3,283,11,1,0,-2,1
407,16,5,889,-22,13,184,-5,13,45,-60,11,251,2147483647,11,318,46,11,149,14,-2,0,-3,-3,864,12,-2,-1,1,-1,909,12,1,-1,-1,-1,14,12,-1,1,0,-3,81,11,-1,0,0,4
