timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
18,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
34,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,22,-9,-12,-19,-7,954,10,2,3,-1,-3,37,6,2,1,-1,3,104,6,-2,-1,-2,1,998,6,-2,1,2,-1
59,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,21,-4,-1,-6,5,931,12,-3,2,3,2,864,9,2,2,0,-2,663,7,-2,1,-1,1,797,7,1,-2,-1,1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,28,27,-1,24,-24,931,11,-1,0,3,-1,663,9,1,-2,1,-2,864,9,1,-1,-2,-3,104,7,1,-1,-4,-2
108,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,29,-13,11,-6,18,81,15,5,-3,-4,3,931,12,2,2,0,-3,976,12,-3,2,2,-1,216,10,2,-2,1,-2
134,5,2,417,13,26,935,67,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,30,3,-26,-15,-21,81,15,-4,0,5,-1,931,12,2,0,-2,3,976,11,0,1,-4,-2,641,10,-1,2,0,1
158,6,3,417,13,26,934,64,11,88,26,11,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,30,-18,-8,-16,2,59,18,6,-4,-3,2,104,17,3,6,-2,-4,931,12,-1,-1,-1,1,216,11,2,-2,-2,1
183,7,3,417,13,27,934,65,11,84,26,12,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,30,7,9,14,8,59,18,-2,3,1,-2,104,17,-3,-1,2,1,216,11,-2,-1,-1,-2,931,11,-1,1,2,-1
208,8,3,417,12,27,933,65,11,78,51,12,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,417,29,4,8,9,9,37,18,-1,-4,0,5,104,17,2,3,-3,-2,171,13,-2,-2,3,-1,216,12,2,-1,-1,2
233,9,5,417,12,27,933,72,11,74,58,13,208,-13,11,66,-36,10,417,29,5,12,16,11,37,17,2,3,-1,-6,104,17,-3,-3,6,4,216,12,-1,2,1,-3,931,11,1,2,-2,1
