timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
17,0,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0,32767,0,0,0,0,0
33,1,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,327,10,-3,2,-3,0,260,9,3,1,3,2,171,7,-2,-2,-2,0,685,7,-2,2,1,-5,14,6,1,-2,-1,1
58,2,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,260,10,-2,1,-3,-1,327,10,1,-1,3,-2,641,8,-1,2,2,2,171,7,1,0,2,1,708,7,-1,-2,-1,-1
83,3,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,327,10,-1,1,-2,2,260,9,0,0,2,2,126,7,1,1,-3,2,171,7,-1,0,-2,-3,641,7,0,-1,-2,1
108,4,0,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,10,1,3,-3,2,81,10,-3,1,-3,-3,327,9,1,0,1,-2,238,9,-1,-1,0,2,618,9,-1,-2,0,-4
134,5,3,349,-9,9,233,-2,9,108,-25,8,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,13,-2,-4,4,-3,81,12,3,-2,3,2,149,11,-1,3,1,1,439,10,2,2,-1,2,260,10,1,-2,-2,-4
159,6,3,364,-12,10,219,4,9,96,-24,9,2147483647,2147483647,4294967295,2147483647,2147483647,4294967295,37,14,1,3,-3,3,81,13,-3,1,-3,-1,149,11,1,-2,-2,-2,439,11,-1,-2,2,-3,216,10,1,2,4,-2
183,7,4,365,-12,10,206,1,10,88,-23,10,52,-22,9,2147483647,2147483647,4294967295,37,14,-1,-3,3,-3,81,13,2,0,3,2,126,11,0,2,-1,2,372,10,1,-1,1,0,439,10,0,0,-2,2
208,8,5,363,-14,10,81,-23,10,196,-3,10,646,-18,8,55,-22,9,37,15,1,3,-2,2,126,11,-1,-2,2,-2,730,11,1,3,-2,-1,350,10,-2,1,-2,-2,819,10,0,-3,2,-1
233,9,5,362,-10,10,76,-24,11,188,-1,10,650,-18,8,58,-22,10,37,14,0,2,1,-1,126,11,0,-2,-1,1,350,11,2,1,3,-1,685,10,-1,-2,1,2,730,10,1,0,-3,-1
258,10,5,72,-23,11,177,-3,10,360,-10,10,660,-22,9,65,-16,10,37,14,-2,0,-1,1,81,13,1,-3,1,-1,752,13,2,4,-2,1,685,13,3,-3,1,1,126,12,2,1,3,1
283,11,5,61,-24,12,175,0,11,363,-10,10,660,-13,9,76,-14,11,59,15,3,3,1,-1,238,14,4,-2,2,-1,685,13,-1,-1,0,0,752,13,-1,0,-1,1,126,12,-2,2,-3,2
308,12,5,50,-24,13,173,1,11,365,-4,10,674,-15,10,87,-13,11,59,14,1,-2,-1,2,238,14,-1,3,-2,4,775,13,2,2,1,-1,350,12,2,-1,2,1,126,12,1,1,-1,-3
333,13,5,43,-24,13,170,1,11,361,-6,10,687,-15,10,99,-14,12,59,14,-1,1,-1,-1,238,13,0,-1,0,-2,283,13,2,-1,2,1,350,13,-2,2,-2,-1,126,12,-1,-2,1,-1
358,14,5,45,-24,14,363,-9,11,159,-4,12,92,-12,12,703,-15,11,59,14,1,-3,2,1,126,13,2,3,-2,2,350,13,2,-2,3,0,14,13,-2,-1,0,0,238,13,-1,-1,0,2
384,15,5,48,-21,14,354,-9,11,157,-9,12,707,-32,11,85,-12,12,59,14,-1,2,-1,1,663,13,4,-1,-3,-1,775,13,-2,-3,1,3,126,13,-2,-1,1,-2,708,13,1,3,1,-2
407,16,5,50,-4,14,155,-7,12,334,-5,11,712,72,12,78,-12,12,59,15,4,1,3,-3,663,13,-1,-2,-1,3,775,13,-1,2,2,-1,126,13,-2,1,2,4,238,13,0,2,1,-2
433,17,5,52,10,14,725,72,12,155,-7,12,320,-5,11,72,-12,12,59,14,-1,-1,-1,1,752,14,-1,3,-2,-2,663,13,-1,-2,1,0,126,13,1,1,-2,-2,238,12,1,-1,-2,2
457,18,5,54,12,14,727,72,13,155,-3,12,309,-1,12,65,-12,12,752,16,4,-3,-1,3,663,14,-3,2,2,-3,59,14,-1,2,-3,2,126,12,0,-2,0,-4,238,11,-1,0,-1,1
482,19,5,56,15,14,730,-71,13,155,-4,13,298,-7,12,723,-65,13,708,16,-4,-2,1,-2,663,15,-2,4,-2,-1,59,13,-1,1,4,1,126,12,0,1,-1,2,238,11,-1,-1,2,-1
509,20,5,59,17,14,725,-71,14,159,-5,12,287,-19,12,721,-65,13,708,16,-1,3,1,-1,663,15,3,1,-1,-1,59,13,1,-1,-2,-2,126,11,1,-1,3,0,238,11,1,1,-5,-2
532,21,5,59,17,13,727,-71,14,712,-65,13,280,-23,11,159,0,12,708,16,3,-1,-1,-2,663,15,0,-3,-2,0,59,13,-1,-2,-3,1,238,11,-1,2,4,2,283,10,-2,0,0,3
557,22,5,721,-71,14,59,15,13,703,-65,13,273,-23,11,159,1,12,708,15,-1,-1,0,1,663,15,-2,0,1,0,59,12,1,0,6,-3,238,11,-1,-2,-2,-3,887,10,2,1,1,1
582,23,5,716,-71,14,694,-65,14,59,15,13,273,-23,11,148,-8,12,730,15,-2,-3,3,1,663,14,-1,2,0,-2,819,13,2,2,-1,2,59,12,1,1,-5,1,126,11,-2,1,-1,-5
